caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case4,Packing,res_0b4305a6-b764-45ec-a1a3-5968e23d2e2f,Role 5,2012-01-02 17:53:47,19,0,2012-01-02 15:36:28
Case9,Turning & Milling,res_0b4305a6-b764-45ec-a1a3-5968e23d2e2f,Role 1,2012-01-02 18:19:18,20,1,2012-01-02 15:50:07
Case10,Turning & Milling,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 1,2012-01-02 18:33:29,21,2,2012-01-02 16:07:00
Case2,Stress Relief,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 1,2012-01-02 18:51:43,21,1,2012-01-02 17:08:37
Case11,Milling Q.C.,res_f5efd5be-f528-4ebb-9493-fffa0912e83f,Role 1,2012-01-02 20:03:52,22,1,2012-01-02 17:32:55
Case1,Round Grinding,res_dd1dc30f-7058-4656-9f53-ae85e11da939,Role 2,2012-01-02 21:10:19,23,0,2012-01-02 19:28:16
Case12,Rework Milling,res_dd1dc30f-7058-4656-9f53-ae85e11da939,Role 1,2012-01-02 21:12:52,23,0,2012-01-02 18:21:23
Case9,Turning & Milling Q.C.,res_1b608f8d-24f9-4fab-89b8-7836c09d2518,Role 3,2012-01-02 21:30:35,24,0,2012-01-02 19:43:38
Case10,Milling Q.C.,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 1,2012-01-02 21:48:17,24,0,2012-01-02 20:16:27
Case13,Turning & Milling,res_1b608f8d-24f9-4fab-89b8-7836c09d2518,Role 1,2012-01-02 22:27:14,24,1,2012-01-02 19:34:27
Case7,Packing,res_1b608f8d-24f9-4fab-89b8-7836c09d2518,Role 5,2012-01-02 22:34:29,25,0,2012-01-02 21:24:28
Case14,Turning,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-02 23:09:14,25,0,2012-01-02 20:59:08
Case4,Final Inspection Q.C.,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 3,2012-01-02 23:16:24,26,0,2012-01-02 22:05:27
Case11,Packing,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 5,2012-01-02 23:21:57,26,1,2012-01-02 22:10:09
Case8,Packing,res_8f295cac-17eb-4daf-a82f-074dcc19051c,Role 5,2012-01-02 23:31:15,26,2,2012-01-02 22:15:06
Case2,Turning & Milling,res_8f295cac-17eb-4daf-a82f-074dcc19051c,Role 1,2012-01-02 23:40:39,26,1,2012-01-02 22:40:27
Case6,Turning & Milling,res_8f295cac-17eb-4daf-a82f-074dcc19051c,Role 1,2012-01-02 23:47:23,26,2,2012-01-02 22:56:37
Case15,Change Version,res_8f295cac-17eb-4daf-a82f-074dcc19051c,Role 1,2012-01-03 00:06:30,26,0,2012-01-02 21:39:50
Case5,Turning & Milling,res_353692e8-0186-44f6-9f52-5a1716fc44a1,Role 1,2012-01-03 00:23:05,26,3,2012-01-02 23:22:32
Case16,Rework Milling,res_353692e8-0186-44f6-9f52-5a1716fc44a1,Role 1,2012-01-03 00:42:37,27,0,2012-01-02 23:06:11
Case12,Turning & Milling,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 1,2012-01-03 01:06:43,26,4,2012-01-02 23:30:45
Case3,Packing,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 5,2012-01-03 01:54:29,26,0,2012-01-03 00:13:40
Case17,Turning & Milling,res_4d7ec11d-cf3e-4595-990b-cb5aa732c271,Role 1,2012-01-03 02:47:41,27,2,2012-01-03 00:59:06
Case18,Rework Milling,res_b3613756-2fd1-44a8-a6db-f4bc5c20146c,Role 1,2012-01-03 03:29:34,28,0,2012-01-03 01:41:02
Case15,Final Inspection Q.C.,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 3,2012-01-03 04:01:29,28,0,2012-01-03 02:39:22
Case1,Packing,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 5,2012-01-03 04:21:47,29,0,2012-01-03 03:33:51
Case9,Nitration Q.C.,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 3,2012-01-03 04:29:14,29,0,2012-01-03 03:52:28
Case8,Final Inspection Q.C.,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 3,2012-01-03 04:41:06,29,1,2012-01-03 04:00:54
Case19,Rework Milling,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 1,2012-01-03 04:41:17,28,1,2012-01-03 02:36:07
Case20,Rework Milling,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 1,2012-01-03 04:46:38,29,2,2012-01-03 03:15:38
Case10,Packing,res_14c749b2-0f24-460d-9b68-1d1a00ca22c6,Role 5,2012-01-03 06:14:46,31,0,2012-01-03 05:16:35
Case17,Turning,res_14c749b2-0f24-460d-9b68-1d1a00ca22c6,Role 1,2012-01-03 06:34:23,31,0,2012-01-03 05:53:41
Case2,Turning & Milling Q.C.,res_14c749b2-0f24-460d-9b68-1d1a00ca22c6,Role 3,2012-01-03 06:38:38,31,0,2012-01-03 05:48:32
Case21,Rework Milling,res_3f23727b-d888-41f6-8bcc-7ece845c9686,Role 1,2012-01-03 06:49:17,30,1,2012-01-03 04:43:07
Case22,Milling Q.C.,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-03 07:09:58,31,0,2012-01-03 05:05:32
Case6,Laser Marking,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 4,2012-01-03 07:30:24,31,0,2012-01-03 06:44:59
Case18,Turning & Milling Q.C.,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 3,2012-01-03 08:22:33,32,0,2012-01-03 07:33:04
Case19,Turning & Milling,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 1,2012-01-03 08:37:55,32,1,2012-01-03 07:47:30
Case20,Turning & Milling,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 1,2012-01-03 08:48:27,32,2,2012-01-03 08:04:21
Case13,Turning,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 1,2012-01-03 09:07:26,32,1,2012-01-03 07:01:07
Case23,Turning,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-03 09:26:49,32,0,2012-01-03 06:59:52
Case16,Change Version,res_2168e8ee-d340-4cde-8100-d3f44fc841ed,Role 1,2012-01-03 09:44:45,33,0,2012-01-03 08:48:14
Case4,Round Grinding,res_2168e8ee-d340-4cde-8100-d3f44fc841ed,Role 2,2012-01-03 09:48:13,34,0,2012-01-03 09:28:58
Case12,Turning & Milling Q.C.,res_2168e8ee-d340-4cde-8100-d3f44fc841ed,Role 3,2012-01-03 09:50:26,33,0,2012-01-03 08:56:19
Case14,Turning Q.C.,res_dd1dc30f-7058-4656-9f53-ae85e11da939,Role 1,2012-01-03 10:15:26,34,0,2012-01-03 09:19:41
Case25,Turning & Milling,res_dd1dc30f-7058-4656-9f53-ae85e11da939,Role 1,2012-01-03 10:30:44,34,2,2012-01-03 09:11:12
Case5,Milling Q.C.,res_dd1dc30f-7058-4656-9f53-ae85e11da939,Role 1,2012-01-03 10:33:01,34,0,2012-01-03 09:53:55
Case24,Turning & Milling,res_dd1dc30f-7058-4656-9f53-ae85e11da939,Role 1,2012-01-03 10:35:18,33,2,2012-01-03 08:40:49
Case8,Grinding Rework,res_1b608f8d-24f9-4fab-89b8-7836c09d2518,Role 2,2012-01-03 11:35:31,35,0,2012-01-03 10:55:40
Case26,Milling Q.C.,res_dd1dc30f-7058-4656-9f53-ae85e11da939,Role 1,2012-01-03 11:56:53,35,1,2012-01-03 10:00:46
Case21,Milling Q.C.,res_dd1dc30f-7058-4656-9f53-ae85e11da939,Role 1,2012-01-03 12:20:21,35,1,2012-01-03 10:50:32
Case1,Round  Q.C.,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-03 12:34:01,35,0,2012-01-03 11:37:19
Case22,Packing,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 5,2012-01-03 12:55:29,35,0,2012-01-03 11:16:54
Case7,Fix,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-03 13:10:34,37,0,2012-01-03 12:30:30
Case27,Turning & Milling,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-03 13:27:43,36,1,2012-01-03 11:49:48
Case28,Rework Milling,res_0b4305a6-b764-45ec-a1a3-5968e23d2e2f,Role 1,2012-01-03 14:06:43,37,0,2012-01-03 12:25:04
Case2,Turning & Milling,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 1,2012-01-03 14:21:32,37,1,2012-01-03 13:42:19
Case9,Laser Marking,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 4,2012-01-03 14:33:59,37,0,2012-01-03 13:57:45
Case17,Turning Q.C.,res_d3987b0f-29e9-418a-beb9-94045003fbbb,Role 1,2012-01-03 15:00:20,38,1,2012-01-03 14:43:55
Case18,Turn & Mill. & Screw Assem,res_0b4305a6-b764-45ec-a1a3-5968e23d2e2f,Role 1,2012-01-03 15:50:56,40,0,2012-01-03 15:50:56
Case25,Turning & Milling Q.C.,res_0b4305a6-b764-45ec-a1a3-5968e23d2e2f,Role 3,2012-01-03 15:53:05,38,0,2012-01-03 14:51:44
Case10,Fix,res_0b4305a6-b764-45ec-a1a3-5968e23d2e2f,Role 1,2012-01-03 16:02:34,40,0,2012-01-03 15:36:58
Case30,Turning & Milling,res_5008f7c3-201b-4f49-a101-053537a4e2cf,Role 1,2012-01-03 16:12:08,39,1,2012-01-03 14:58:11
Case29,Rework Milling,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-03 16:16:41,38,1,2012-01-03 13:59:27
Case23,Turning Q.C.,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-03 16:18:58,38,0,2012-01-03 14:07:59
Case31,Turning & Milling Q.C.,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 3,2012-01-03 16:29:29,40,1,2012-01-03 15:19:00
Case24,Laser Marking,res_5008f7c3-201b-4f49-a101-053537a4e2cf,Role 4,2012-01-03 17:07:57,40,0,2012-01-03 16:07:55
Case20,Milling,res_c1859587-f450-46a9-9737-63c2eb62a4a6,Role 1,2012-01-03 17:43:13,41,0,2012-01-03 16:39:03
Case32,Turning & Milling,res_c1859587-f450-46a9-9737-63c2eb62a4a6,Role 1,2012-01-03 17:44:53,41,1,2012-01-03 16:13:40
Case19,Laser Marking,res_c1859587-f450-46a9-9737-63c2eb62a4a6,Role 4,2012-01-03 18:07:28,41,1,2012-01-03 17:04:00
Case6,Round Grinding,res_c1859587-f450-46a9-9737-63c2eb62a4a6,Role 2,2012-01-03 18:18:17,42,0,2012-01-03 17:29:59
Case33,Turning & Milling,res_3f23727b-d888-41f6-8bcc-7ece845c9686,Role 1,2012-01-03 19:29:15,42,2,2012-01-03 17:23:03
Case14,Turning & Milling,res_bab841a9-90cd-4a7c-9243-496b60ffb51f,Role 1,2012-01-03 19:36:20,43,2,2012-01-03 19:05:42
Case4,Lapping,res_bab841a9-90cd-4a7c-9243-496b60ffb51f,Role 4,2012-01-03 19:55:34,43,0,2012-01-03 19:28:40
Case12,Stress Relief,res_bab841a9-90cd-4a7c-9243-496b60ffb51f,Role 1,2012-01-03 20:02:05,43,0,2012-01-03 19:26:20
Case13,Turning Q.C.,res_bab841a9-90cd-4a7c-9243-496b60ffb51f,Role 1,2012-01-03 20:13:36,42,0,2012-01-03 18:44:15
Case28,Change Version,res_bab841a9-90cd-4a7c-9243-496b60ffb51f,Role 1,2012-01-03 20:14:23,43,0,2012-01-03 19:17:06
Case27,Laser Marking,res_bab841a9-90cd-4a7c-9243-496b60ffb51f,Role 4,2012-01-03 20:14:42,43,0,2012-01-03 19:16:24
Case15,Round Grinding,res_bab841a9-90cd-4a7c-9243-496b60ffb51f,Role 2,2012-01-03 20:15:00,44,0,2012-01-03 19:33:40
Case34,Rework Milling,res_0b4305a6-b764-45ec-a1a3-5968e23d2e2f,Role 1,2012-01-03 20:59:23,43,0,2012-01-03 18:57:48
Case5,Packing,res_d3987b0f-29e9-418a-beb9-94045003fbbb,Role 5,2012-01-03 21:29:05,45,0,2012-01-03 21:00:30
Case35,Rework Milling,res_d3987b0f-29e9-418a-beb9-94045003fbbb,Role 1,2012-01-03 21:39:29,44,1,2012-01-03 19:29:39
Case16,Final Inspection Q.C.,res_4d7ec11d-cf3e-4595-990b-cb5aa732c271,Role 3,2012-01-03 22:28:15,46,0,2012-01-03 22:28:15
Case30,Milling,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 1,2012-01-03 22:41:34,46,0,2012-01-03 22:20:57
Case22,Round  Q.C.,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 1,2012-01-03 22:42:22,46,0,2012-01-03 22:17:08
Case36,Turning & Milling,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 1,2012-01-03 22:46:10,45,1,2012-01-03 20:51:42
Case31,Turn & Mill. & Screw Assem,res_d3987b0f-29e9-418a-beb9-94045003fbbb,Role 1,2012-01-03 22:55:09,46,0,2012-01-03 22:08:32
Case1,Packing,res_d3987b0f-29e9-418a-beb9-94045003fbbb,Role 5,2012-01-03 23:08:07,46,1,2012-01-03 22:35:49
Case32,Turning & Milling Q.C.,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 3,2012-01-03 23:11:34,46,1,2012-01-03 22:41:33
Case37,Rework Milling,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 1,2012-01-03 23:11:58,46,1,2012-01-03 21:27:04
Case26,Packing,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 5,2012-01-03 23:16:20,46,0,2012-01-03 21:56:02
Case38,Turning & Milling,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 1,2012-01-03 23:32:10,47,1,2012-01-03 22:52:44
Case29,Turning & Milling Q.C.,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 3,2012-01-03 23:35:13,46,0,2012-01-03 22:16:59
Case39,Change Version,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 1,2012-01-03 23:46:19,48,0,2012-01-03 23:08:14
Case2,Milling,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 1,2012-01-03 23:53:52,47,0,2012-01-03 23:01:01
Case7,Packing,res_dd1dc30f-7058-4656-9f53-ae85e11da939,Role 5,2012-01-04 02:23:01,49,0,2012-01-04 01:05:34
Case8,Final Inspection Q.C.,res_8f295cac-17eb-4daf-a82f-074dcc19051c,Role 3,2012-01-04 03:33:41,49,0,2012-01-04 02:23:32
Case9,Flat Grinding,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 4,2012-01-04 04:17:12,50,0,2012-01-04 03:10:15
Case17,Turning & Milling,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 1,2012-01-04 04:17:23,50,4,2012-01-04 02:40:25
Case25,Turn & Mill. & Screw Assem,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 1,2012-01-04 04:38:28,49,0,2012-01-04 02:11:43
Case40,Turning & Milling,res_353692e8-0186-44f6-9f52-5a1716fc44a1,Role 1,2012-01-04 05:06:03,49,1,2012-01-04 00:44:22
Case33,Turning & Milling Q.C.,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 3,2012-01-04 05:19:38,48,0,2012-01-04 00:21:05
Case24,Final Inspection Q.C.,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 3,2012-01-04 05:24:09,50,1,2012-01-04 03:25:19
Case23,Turning & Milling,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 1,2012-01-04 05:35:29,49,2,2012-01-04 01:34:13
Case41,Turning & Milling,res_14c749b2-0f24-460d-9b68-1d1a00ca22c6,Role 1,2012-01-04 05:51:30,50,3,2012-01-04 02:26:50
Case10,Packing,res_14c749b2-0f24-460d-9b68-1d1a00ca22c6,Role 5,2012-01-04 05:56:12,52,1,2012-01-04 05:05:39
Case34,Milling Q.C.,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 1,2012-01-04 06:20:41,50,0,2012-01-04 03:17:30
Case4,Final Inspection Q.C.,res_4d7ec11d-cf3e-4595-990b-cb5aa732c271,Role 3,2012-01-04 06:22:04,51,2,2012-01-04 05:46:07
Case42,Rework Milling,res_4d7ec11d-cf3e-4595-990b-cb5aa732c271,Role 1,2012-01-04 06:24:58,51,0,2012-01-04 03:31:53
Case21,Packing,res_4d7ec11d-cf3e-4595-990b-cb5aa732c271,Role 5,2012-01-04 06:25:49,51,0,2012-01-04 03:45:00
Case28,Final Inspection Q.C.,res_4d7ec11d-cf3e-4595-990b-cb5aa732c271,Role 3,2012-01-04 06:28:41,52,1,2012-01-04 05:15:10
Case20,Final Inspection Q.C.,res_4d7ec11d-cf3e-4595-990b-cb5aa732c271,Role 3,2012-01-04 06:57:55,52,2,2012-01-04 05:18:41
Case43,Turning & Milling Q.C.,res_4d7ec11d-cf3e-4595-990b-cb5aa732c271,Role 3,2012-01-04 07:03:55,52,1,2012-01-04 04:16:39
Case18,Turning & Milling Q.C.,res_4d7ec11d-cf3e-4595-990b-cb5aa732c271,Role 3,2012-01-04 07:10:57,51,1,2012-01-04 05:56:55
Case35,Change Version,res_4d7ec11d-cf3e-4595-990b-cb5aa732c271,Role 1,2012-01-04 07:16:10,51,0,2012-01-04 04:12:16
Case39,Final Inspection Q.C.,res_f5efd5be-f528-4ebb-9493-fffa0912e83f,Role 3,2012-01-04 07:51:48,52,3,2012-01-04 06:21:22
Case44,Turning & Milling,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 1,2012-01-04 08:10:13,52,2,2012-01-04 05:46:22
Case2,Final Inspection Q.C.,res_5008f7c3-201b-4f49-a101-053537a4e2cf,Role 3,2012-01-04 08:42:56,52,1,2012-01-04 07:44:46
Case6,Lapping,res_5008f7c3-201b-4f49-a101-053537a4e2cf,Role 4,2012-01-04 08:45:55,51,0,2012-01-04 07:22:02
Case45,Rework Milling,res_d3987b0f-29e9-418a-beb9-94045003fbbb,Role 1,2012-01-04 09:00:05,52,1,2012-01-04 06:20:16
Case38,Laser Marking,res_3f23727b-d888-41f6-8bcc-7ece845c9686,Role 4,2012-01-04 09:55:51,52,0,2012-01-04 07:44:38
Case13,Turning & Milling,res_3f23727b-d888-41f6-8bcc-7ece845c9686,Role 1,2012-01-04 09:56:39,51,2,2012-01-04 07:37:10
Case5,Final Inspection Q.C.,res_3f23727b-d888-41f6-8bcc-7ece845c9686,Role 3,2012-01-04 10:12:25,53,0,2012-01-04 09:08:51
Case12,Turning & Milling,res_3f23727b-d888-41f6-8bcc-7ece845c9686,Role 1,2012-01-04 10:12:41,53,2,2012-01-04 08:55:32
Case27,Lapping,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 4,2012-01-04 10:53:16,53,2,2012-01-04 08:38:14
Case14,Laser Marking,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 4,2012-01-04 11:02:48,53,1,2012-01-04 09:35:21
Case19,Lapping,res_8f295cac-17eb-4daf-a82f-074dcc19051c,Role 4,2012-01-04 11:29:22,53,1,2012-01-04 08:15:04
Case46,Rework Milling,res_0b4305a6-b764-45ec-a1a3-5968e23d2e2f,Role 1,2012-01-04 11:57:37,52,1,2012-01-04 07:44:25
Case47,Turning,res_0b4305a6-b764-45ec-a1a3-5968e23d2e2f,Role 1,2012-01-04 12:22:14,53,0,2012-01-04 08:08:24
Case29,Round Grinding,res_810658b4-5ff4-4f45-aad3-183b6aa1bca3,Role 2,2012-01-04 14:45:12,53,0,2012-01-04 11:23:46
Case37,Turning,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 1,2012-01-04 15:02:02,54,1,2012-01-04 11:32:29
Case15,Final Inspection Q.C.,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 3,2012-01-04 15:05:03,55,0,2012-01-04 12:46:00
Case48,Rework Milling,res_14c749b2-0f24-460d-9b68-1d1a00ca22c6,Role 1,2012-01-04 15:37:42,53,1,2012-01-04 10:40:26
Case1,Round  Q.C.,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 1,2012-01-04 15:53:47,56,0,2012-01-04 15:09:31
Case49,Turning & Milling,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 1,2012-01-04 16:17:44,54,1,2012-01-04 11:25:40
Case50,Turning & Milling,res_4931c97c-597f-4fee-b633-cb21775216af,Role 1,2012-01-04 17:04:33,55,2,2012-01-04 12:29:12
Case32,Turning & Milling,res_b3613756-2fd1-44a8-a6db-f4bc5c20146c,Role 1,2012-01-04 17:15:18,57,4,2012-01-04 15:52:15
Case26,Final Inspection Q.C.,res_b3613756-2fd1-44a8-a6db-f4bc5c20146c,Role 3,2012-01-04 17:16:23,57,1,2012-01-04 15:01:15
Case51,Turning & Milling,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 1,2012-01-04 17:39:15,56,3,2012-01-04 13:52:59
Case2,Round Grinding,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 2,2012-01-04 18:00:54,58,0,2012-01-04 16:57:38
Case52,Rework Milling,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 1,2012-01-04 18:08:10,57,1,2012-01-04 14:04:05
Case53,Turning,res_b3613756-2fd1-44a8-a6db-f4bc5c20146c,Role 1,2012-01-04 19:23:58,57,0,2012-01-04 15:34:42
Case7,Round  Q.C.,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-04 19:37:02,60,0,2012-01-04 19:05:44
Case54,Turning & Milling Q.C.,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 3,2012-01-04 20:00:07,58,0,2012-01-04 16:18:19
Case36,Turning & Milling Q.C.,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 3,2012-01-04 20:16:35,59,1,2012-01-04 17:23:03
Case55,Turning,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 1,2012-01-04 20:35:48,59,1,2012-01-04 17:10:21
Case44,Turning & Milling Q.C.,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 3,2012-01-04 21:07:24,60,2,2012-01-04 19:03:43
Case43,Nitration Q.C.,res_2168e8ee-d340-4cde-8100-d3f44fc841ed,Role 3,2012-01-04 21:39:14,60,0,2012-01-04 18:51:41
Case45,Turning,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-04 21:56:52,61,1,2012-01-04 19:36:46
Case57,Turning & Milling,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-04 22:02:05,61,1,2012-01-04 19:23:47
Case16,Grinding Rework,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 2,2012-01-04 22:11:01,62,0,2012-01-04 21:33:45
Case56,Milling Q.C.,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-04 22:17:24,60,0,2012-01-04 18:45:08
Case58,Turning & Milling,res_4d7ec11d-cf3e-4595-990b-cb5aa732c271,Role 1,2012-01-04 22:43:41,62,2,2012-01-04 20:08:08
Case30,Final Inspection Q.C.,res_2491214d-cfd4-4bd0-91b0-f4ebd6fe374e,Role 3,2012-01-05 00:17:17,63,0,2012-01-04 22:57:54
Case31,Turning & Milling Q.C.,res_527be1a9-cb6f-4df7-b3ab-8eaa59a58005,Role 3,2012-01-05 00:30:55,65,2,2012-01-04 23:43:00
Case6,Final Inspection Q.C.,res_527be1a9-cb6f-4df7-b3ab-8eaa59a58005,Role 3,2012-01-05 00:31:41,65,1,2012-01-04 23:33:45
Case8,Round Grinding,res_527be1a9-cb6f-4df7-b3ab-8eaa59a58005,Role 2,2012-01-05 00:32:01,65,0,2012-01-04 23:33:41
Case39,Grinding Rework,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 2,2012-01-05 02:02:37,66,0,2012-01-05 00:26:35
Case59,Turning & Milling,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-05 02:10:53,63,3,2012-01-04 21:54:59
Case60,Turning & Milling Q.C.,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 3,2012-01-05 02:13:40,64,1,2012-01-04 22:58:11
Case61,Change Version,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 1,2012-01-05 02:20:50,65,0,2012-01-04 23:19:29
Case12,Turning & Milling Q.C.,res_1b608f8d-24f9-4fab-89b8-7836c09d2518,Role 3,2012-01-05 02:31:41,66,3,2012-01-05 01:03:28
Case42,Turning & Milling Q.C.,res_1b608f8d-24f9-4fab-89b8-7836c09d2518,Role 3,2012-01-05 02:36:54,63,0,2012-01-04 22:34:19
Case62,Turning & Milling,res_5008f7c3-201b-4f49-a101-053537a4e2cf,Role 1,2012-01-05 03:51:06,66,2,2012-01-05 00:14:16
Case28,Packing,res_67fa16e4-8b55-446e-8343-2110627cabb5,Role 5,2012-01-05 03:57:33,67,0,2012-01-05 02:31:15
Case2,Laser Marking,res_5008f7c3-201b-4f49-a101-053537a4e2cf,Role 4,2012-01-05 04:05:16,67,0,2012-01-05 02:49:46
Case46,Turning & Milling Q.C.,res_5008f7c3-201b-4f49-a101-053537a4e2cf,Role 3,2012-01-05 04:14:21,66,3,2012-01-05 00:16:46
Case22,Packing,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 5,2012-01-05 04:52:04,67,1,2012-01-05 03:16:32
Case18,Round Grinding,res_0bd23365-b462-4e61-bf1e-72803c1fa969,Role 2,2012-01-05 05:07:56,67,0,2012-01-05 03:39:12
