caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case9,Turning,res_c313e298-a561-4dec-aa5d-29ff29ac22ac,Role 1,2012-01-02 19:13:43,19,0,2012-01-02 16:49:25
Case10,Turning & Milling,res_c313e298-a561-4dec-aa5d-29ff29ac22ac,Role 1,2012-01-02 19:48:46,20,2,2012-01-02 17:33:20
Case8,Turning & Milling,res_c313e298-a561-4dec-aa5d-29ff29ac22ac,Role 1,2012-01-02 20:16:38,20,2,2012-01-02 18:37:29
Case7,Turning & Milling,res_c313e298-a561-4dec-aa5d-29ff29ac22ac,Role 1,2012-01-02 20:18:52,20,3,2012-01-02 18:38:29
Case6,Turning & Milling Q.C.,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 3,2012-01-02 20:35:09,20,0,2012-01-02 18:28:11
Case11,Change Version,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 1,2012-01-02 20:43:52,21,0,2012-01-02 18:44:37
Case12,Turning & Milling Q.C.,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 3,2012-01-02 20:54:05,22,1,2012-01-02 19:10:57
Case13,Change Version,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 1,2012-01-02 22:00:38,23,1,2012-01-02 20:27:03
Case4,Final Inspection Q.C.,res_48efcc48-844d-4d2a-bf22-9371c63e6928,Role 3,2012-01-02 22:18:40,23,0,2012-01-02 20:54:25
Case12,Turning & Milling,res_48efcc48-844d-4d2a-bf22-9371c63e6928,Role 1,2012-01-02 22:24:26,24,1,2012-01-02 22:05:33
Case5,Final Inspection Q.C.,res_48efcc48-844d-4d2a-bf22-9371c63e6928,Role 3,2012-01-02 22:26:33,24,1,2012-01-02 21:57:33
Case3,Nitration Q.C.,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 3,2012-01-02 22:51:10,24,0,2012-01-02 21:52:42
Case15,Rework Milling,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 1,2012-01-02 23:09:23,25,1,2012-01-02 22:06:03
Case14,Rework Milling,res_db1a3c71-18c4-47bd-9d6c-3efd9a3810d2,Role 1,2012-01-02 23:36:45,24,0,2012-01-02 21:27:36
Case11,Final Inspection Q.C.,res_db1a3c71-18c4-47bd-9d6c-3efd9a3810d2,Role 3,2012-01-02 23:41:42,24,0,2012-01-02 22:51:08
Case9,Turning Q.C.,res_2832a620-d900-42f5-a538-398c91a27c0e,Role 1,2012-01-02 23:55:39,24,0,2012-01-02 22:32:22
Case16,Turning & Milling,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 1,2012-01-03 01:06:31,25,1,2012-01-02 23:11:03
Case10,Laser Marking,res_48efcc48-844d-4d2a-bf22-9371c63e6928,Role 4,2012-01-03 01:53:12,25,0,2012-01-02 23:46:23
Case2,Flat Grinding,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 4,2012-01-03 02:10:06,26,0,2012-01-03 00:24:56
Case8,Turning & Milling Q.C.,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 3,2012-01-03 02:12:34,26,0,2012-01-03 00:40:36
Case13,Final Inspection Q.C.,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 3,2012-01-03 02:17:13,26,0,2012-01-03 01:06:30
Case14,Turning & Milling,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 1,2012-01-03 02:21:15,27,2,2012-01-03 01:55:01
Case15,Milling Q.C.,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 1,2012-01-03 02:21:47,27,0,2012-01-03 01:57:22
Case6,Nitration Q.C.,res_9539b85d-4a4b-47a2-a100-cd600e733d81,Role 3,2012-01-03 02:27:36,26,0,2012-01-03 01:34:53
Case17,Rework Milling,res_9539b85d-4a4b-47a2-a100-cd600e733d81,Role 1,2012-01-03 02:32:22,26,0,2012-01-03 00:00:08
Case18,Turning & Milling,res_9539b85d-4a4b-47a2-a100-cd600e733d81,Role 1,2012-01-03 02:37:17,27,1,2012-01-03 01:44:25
Case7,Change Version,res_9539b85d-4a4b-47a2-a100-cd600e733d81,Role 1,2012-01-03 02:44:36,27,0,2012-01-03 02:06:20
Case19,Change Version,res_dbb7311d-fcb5-4dda-a9e5-6fbfb8d4651c,Role 1,2012-01-03 03:51:08,28,1,2012-01-03 02:26:02
Case11,Round Grinding,res_dbb7311d-fcb5-4dda-a9e5-6fbfb8d4651c,Role 2,2012-01-03 03:58:03,28,0,2012-01-03 03:13:53
Case12,Milling,res_dbb7311d-fcb5-4dda-a9e5-6fbfb8d4651c,Role 1,2012-01-03 04:14:03,28,0,2012-01-03 03:33:41
Case9,Turning & Milling,res_dbb7311d-fcb5-4dda-a9e5-6fbfb8d4651c,Role 1,2012-01-03 04:33:37,28,1,2012-01-03 03:27:46
Case16,Turning & Milling Q.C.,res_8bb60f8e-08dc-44a2-8a3a-ea078fcf6fe9,Role 3,2012-01-03 05:18:09,28,0,2012-01-03 03:48:25
Case20,Milling Q.C.,res_8bb60f8e-08dc-44a2-8a3a-ea078fcf6fe9,Role 1,2012-01-03 05:20:09,29,0,2012-01-03 03:48:29
Case13,Packing,res_8bb60f8e-08dc-44a2-8a3a-ea078fcf6fe9,Role 5,2012-01-03 05:34:01,30,0,2012-01-03 04:48:27
Case5,Grinding Rework,res_8bb60f8e-08dc-44a2-8a3a-ea078fcf6fe9,Role 2,2012-01-03 05:38:06,30,0,2012-01-03 04:59:31
Case14,Turning,res_8bb60f8e-08dc-44a2-8a3a-ea078fcf6fe9,Role 1,2012-01-03 05:53:52,30,1,2012-01-03 05:16:57
Case17,Turning,res_48efcc48-844d-4d2a-bf22-9371c63e6928,Role 1,2012-01-03 05:59:08,30,0,2012-01-03 04:55:58
Case21,Turning & Milling,res_2832a620-d900-42f5-a538-398c91a27c0e,Role 1,2012-01-03 06:10:35,30,1,2012-01-03 04:47:02
Case3,Laser Marking,res_503c087d-ca14-4646-bd4e-ba1207ac90ca,Role 4,2012-01-03 06:49:33,31,0,2012-01-03 06:09:43
Case15,Packing,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 5,2012-01-03 06:56:09,31,0,2012-01-03 06:26:06
Case18,Turning & Milling Q.C.,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 3,2012-01-03 07:06:12,31,0,2012-01-03 06:00:34
Case19,Final Inspection Q.C.,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 3,2012-01-03 07:14:38,31,1,2012-01-03 06:58:43
Case7,Final Inspection Q.C.,res_db1a3c71-18c4-47bd-9d6c-3efd9a3810d2,Role 3,2012-01-03 07:38:39,31,0,2012-01-03 06:51:25
Case22,Turning & Milling,res_db1a3c71-18c4-47bd-9d6c-3efd9a3810d2,Role 1,2012-01-03 07:56:07,31,2,2012-01-03 05:58:02
Case23,Rework Milling,res_a3dd1ffe-c70b-41fe-97c7-e12a7acfbeec,Role 1,2012-01-03 08:52:39,31,0,2012-01-03 07:26:18
Case6,Laser Marking,res_c313e298-a561-4dec-aa5d-29ff29ac22ac,Role 4,2012-01-03 09:22:17,31,0,2012-01-03 08:08:54
Case12,Final Inspection Q.C.,res_d435f4dc-417f-4a6a-894c-77a0a9519dce,Role 3,2012-01-03 10:04:05,32,0,2012-01-03 09:08:41
Case8,Laser Marking,res_d435f4dc-417f-4a6a-894c-77a0a9519dce,Role 4,2012-01-03 10:13:25,32,1,2012-01-03 08:38:55
Case10,Lapping,res_d435f4dc-417f-4a6a-894c-77a0a9519dce,Role 4,2012-01-03 10:22:52,32,0,2012-01-03 08:40:39
Case11,Turning & Milling Q.C.,res_d435f4dc-417f-4a6a-894c-77a0a9519dce,Role 3,2012-01-03 10:35:51,33,0,2012-01-03 09:54:41
Case24,Rework Milling,res_8bb60f8e-08dc-44a2-8a3a-ea078fcf6fe9,Role 1,2012-01-03 10:43:01,32,1,2012-01-03 08:18:04
Case13,Fix,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 1,2012-01-03 10:54:36,33,0,2012-01-03 10:02:18
Case25,Turning & Milling,res_8bb60f8e-08dc-44a2-8a3a-ea078fcf6fe9,Role 1,2012-01-03 11:33:44,33,1,2012-01-03 09:45:38
Case21,Change Version,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 1,2012-01-03 11:45:05,33,0,2012-01-03 10:40:51
Case9,Laser Marking,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 4,2012-01-03 11:51:00,33,0,2012-01-03 10:46:11
Case14,Turning Q.C.,res_8bb60f8e-08dc-44a2-8a3a-ea078fcf6fe9,Role 1,2012-01-03 12:07:28,34,0,2012-01-03 11:28:29
Case5,Final Inspection Q.C.,res_8bb60f8e-08dc-44a2-8a3a-ea078fcf6fe9,Role 3,2012-01-03 12:29:32,35,0,2012-01-03 11:41:46
Case23,Milling Q.C.,res_dbb7311d-fcb5-4dda-a9e5-6fbfb8d4651c,Role 1,2012-01-03 12:44:02,35,0,2012-01-03 12:01:22
Case2,Lapping,res_2832a620-d900-42f5-a538-398c91a27c0e,Role 4,2012-01-03 12:54:36,34,0,2012-01-03 11:23:48
Case26,Turning & Milling,res_2832a620-d900-42f5-a538-398c91a27c0e,Role 1,2012-01-03 12:55:58,34,2,2012-01-03 10:47:28
Case17,Turning Q.C.,res_503c087d-ca14-4646-bd4e-ba1207ac90ca,Role 1,2012-01-03 13:32:28,36,0,2012-01-03 12:52:38
Case7,Packing,res_503c087d-ca14-4646-bd4e-ba1207ac90ca,Role 5,2012-01-03 14:02:13,37,0,2012-01-03 13:09:22
Case27,Change Version,res_503c087d-ca14-4646-bd4e-ba1207ac90ca,Role 1,2012-01-03 14:04:40,35,1,2012-01-03 11:41:01
Case20,Packing,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 5,2012-01-03 14:16:11,37,1,2012-01-03 13:23:26
Case22,Laser Marking,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 4,2012-01-03 14:30:22,36,0,2012-01-03 12:53:04
Case28,Turning & Milling,res_9539b85d-4a4b-47a2-a100-cd600e733d81,Role 1,2012-01-03 14:48:59,36,2,2012-01-03 12:42:22
Case29,Turning,res_b8780bb9-8493-41c9-825a-ee6cf65a845a,Role 1,2012-01-03 15:22:18,37,0,2012-01-03 13:07:01
Case24,Turning & Milling,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 1,2012-01-03 15:43:02,37,2,2012-01-03 14:08:55
Case15,Round  Q.C.,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 1,2012-01-03 15:53:26,37,0,2012-01-03 15:02:22
Case30,Milling Q.C.,res_596c4f39-6d6c-49c2-8ce8-a701f5c54869,Role 1,2012-01-03 16:29:44,37,0,2012-01-03 14:36:54
Case25,Milling,res_596c4f39-6d6c-49c2-8ce8-a701f5c54869,Role 1,2012-01-03 16:55:54,37,0,2012-01-03 15:12:41
Case31,Turning & Milling,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 1,2012-01-03 17:14:12,38,2,2012-01-03 15:25:41
Case32,Turning & Milling,res_503c087d-ca14-4646-bd4e-ba1207ac90ca,Role 1,2012-01-03 18:10:57,39,2,2012-01-03 16:21:03
Case16,Stress Relief,res_2832a620-d900-42f5-a538-398c91a27c0e,Role 1,2012-01-03 18:32:28,40,0,2012-01-03 17:31:03
Case6,Flat Grinding,res_24fc0da7-8ece-48f7-8341-329e3527c2c8,Role 4,2012-01-03 18:50:59,40,0,2012-01-03 17:20:30
Case33,Turning & Milling,res_24fc0da7-8ece-48f7-8341-329e3527c2c8,Role 1,2012-01-03 18:57:22,40,3,2012-01-03 17:01:04
Case26,Laser Marking,res_24fc0da7-8ece-48f7-8341-329e3527c2c8,Role 4,2012-01-03 19:02:14,41,0,2012-01-03 18:22:47
Case18,Flat Grinding,res_5d7db628-32f0-4f24-a072-626024c4bdf9,Role 4,2012-01-03 19:15:57,40,1,2012-01-03 17:55:26
Case34,Turning & Milling Q.C.,res_5d7db628-32f0-4f24-a072-626024c4bdf9,Role 3,2012-01-03 19:28:10,41,0,2012-01-03 18:15:19
Case13,Packing,res_5d7db628-32f0-4f24-a072-626024c4bdf9,Role 5,2012-01-03 19:29:21,40,0,2012-01-03 18:05:05
Case10,Round Grinding,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 2,2012-01-03 19:49:01,41,0,2012-01-03 18:40:44
Case8,Final Inspection Q.C.,res_2832a620-d900-42f5-a538-398c91a27c0e,Role 3,2012-01-03 19:50:48,40,0,2012-01-03 17:55:35
Case3,Round Grinding,res_2832a620-d900-42f5-a538-398c91a27c0e,Role 2,2012-01-03 19:53:59,41,2,2012-01-03 19:12:58
Case12,Round Grinding,res_a3dd1ffe-c70b-41fe-97c7-e12a7acfbeec,Role 2,2012-01-03 20:09:53,41,1,2012-01-03 19:07:58
Case11,Laser Marking,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 4,2012-01-03 20:51:57,41,0,2012-01-03 19:49:46
Case5,Packing,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 5,2012-01-03 20:59:50,41,0,2012-01-03 19:55:07
Case21,Final Inspection Q.C.,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 3,2012-01-03 21:02:49,42,0,2012-01-03 20:31:37
Case9,Lapping,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 4,2012-01-03 21:14:59,41,0,2012-01-03 20:03:01
Case28,Milling Q.C.,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 1,2012-01-03 21:19:52,41,0,2012-01-03 19:35:27
Case35,Turning & Milling,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 1,2012-01-03 21:21:29,41,1,2012-01-03 19:34:00
Case29,Turning Q.C.,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 1,2012-01-03 21:30:16,41,0,2012-01-03 19:55:20
Case36,Turning & Milling,res_a3dd1ffe-c70b-41fe-97c7-e12a7acfbeec,Role 1,2012-01-03 22:13:27,42,2,2012-01-03 20:26:05
Case30,Packing,res_d435f4dc-417f-4a6a-894c-77a0a9519dce,Role 5,2012-01-03 22:26:45,42,1,2012-01-03 21:31:47
Case23,Packing,res_d435f4dc-417f-4a6a-894c-77a0a9519dce,Role 5,2012-01-03 22:34:36,42,0,2012-01-03 21:23:44
Case14,Turning & Milling,res_d435f4dc-417f-4a6a-894c-77a0a9519dce,Role 1,2012-01-03 22:42:45,42,2,2012-01-03 21:45:06
Case37,Rework Milling,res_9539b85d-4a4b-47a2-a100-cd600e733d81,Role 1,2012-01-03 23:17:01,43,0,2012-01-03 21:52:41
Case2,Laser Marking,res_9539b85d-4a4b-47a2-a100-cd600e733d81,Role 4,2012-01-03 23:22:02,43,0,2012-01-03 22:09:05
Case38,Rework Milling,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 1,2012-01-03 23:57:01,44,1,2012-01-03 22:20:37
Case31,Milling,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 1,2012-01-04 00:08:41,43,0,2012-01-03 22:45:27
Case39,Milling Q.C.,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 1,2012-01-04 01:14:47,44,0,2012-01-03 23:59:23
Case27,Final Inspection Q.C.,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 3,2012-01-04 01:30:48,43,0,2012-01-03 23:28:08
Case7,Fix,res_9539b85d-4a4b-47a2-a100-cd600e733d81,Role 1,2012-01-04 02:51:56,45,0,2012-01-04 00:58:21
Case15,Packing,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 5,2012-01-04 03:34:03,45,0,2012-01-04 01:14:10
Case24,Change Version,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 1,2012-01-04 03:43:43,44,0,2012-01-04 00:01:47
Case22,Round Grinding,res_f33c77fd-6c71-47d8-b41b-6d86421f5c96,Role 2,2012-01-04 04:45:51,44,0,2012-01-04 00:40:47
Case40,Turning,res_f33c77fd-6c71-47d8-b41b-6d86421f5c96,Role 1,2012-01-04 05:07:50,45,0,2012-01-04 00:46:48
Case32,Turning & Milling Q.C.,res_60c9889a-09d1-4234-8b0c-06546c08a1e2,Role 3,2012-01-04 06:12:40,47,0,2012-01-04 03:10:53
Case41,Turning & Milling,res_60c9889a-09d1-4234-8b0c-06546c08a1e2,Role 1,2012-01-04 06:15:52,46,1,2012-01-04 01:46:32
Case42,Turning & Milling,res_60c9889a-09d1-4234-8b0c-06546c08a1e2,Role 1,2012-01-04 06:26:52,47,2,2012-01-04 02:41:06
Case33,Turning,res_60c9889a-09d1-4234-8b0c-06546c08a1e2,Role 1,2012-01-04 06:33:56,47,1,2012-01-04 03:10:39
Case25,Final Inspection Q.C.,res_60c9889a-09d1-4234-8b0c-06546c08a1e2,Role 3,2012-01-04 06:38:01,46,0,2012-01-04 02:29:07
Case35,Laser Marking,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 4,2012-01-04 06:45:15,46,0,2012-01-04 03:47:12
Case5,Fix,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 1,2012-01-04 06:47:46,48,0,2012-01-04 05:12:51
Case37,Change Version,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 1,2012-01-04 06:54:17,48,0,2012-01-04 05:22:01
Case8,Round Grinding,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 2,2012-01-04 06:55:30,48,1,2012-01-04 04:43:34
Case43,Turning & Milling,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 1,2012-01-04 07:16:46,47,3,2012-01-04 03:52:53
Case9,Round Grinding,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 2,2012-01-04 07:26:47,49,1,2012-01-04 06:04:15
Case10,Final Inspection Q.C.,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 3,2012-01-04 07:30:28,49,1,2012-01-04 05:59:33
Case44,Turning & Milling Q.C.,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 3,2012-01-04 07:52:47,48,1,2012-01-04 04:35:44
Case34,Flat Grinding,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 4,2012-01-04 08:03:10,49,0,2012-01-04 05:43:22
Case45,Milling Q.C.,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 1,2012-01-04 08:30:10,49,0,2012-01-04 05:39:10
Case38,Milling Q.C.,res_2832a620-d900-42f5-a538-398c91a27c0e,Role 1,2012-01-04 08:44:45,50,1,2012-01-04 06:43:53
Case3,Laser Marking,res_f33c77fd-6c71-47d8-b41b-6d86421f5c96,Role 4,2012-01-04 09:49:31,50,1,2012-01-04 08:39:31
Case6,Laser Marking,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 4,2012-01-04 10:09:22,50,0,2012-01-04 07:44:59
Case46,Turning & Milling Q.C.,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 3,2012-01-04 10:13:31,50,1,2012-01-04 06:43:24
Case28,Packing,res_d8cd0ae9-3650-4470-8756-f46d2321fac8,Role 5,2012-01-04 11:01:07,50,0,2012-01-04 07:50:53
Case21,Grinding Rework,res_596c4f39-6d6c-49c2-8ce8-a701f5c54869,Role 2,2012-01-04 11:30:30,50,0,2012-01-04 09:02:57
Case12,Packing,res_596c4f39-6d6c-49c2-8ce8-a701f5c54869,Role 5,2012-01-04 11:46:03,51,1,2012-01-04 10:08:11
Case2,Round Grinding,res_596c4f39-6d6c-49c2-8ce8-a701f5c54869,Role 2,2012-01-04 12:05:12,51,0,2012-01-04 10:16:14
Case14,Laser Marking,res_2832a620-d900-42f5-a538-398c91a27c0e,Role 4,2012-01-04 12:10:15,51,0,2012-01-04 10:18:24
Case17,Turning & Milling,res_48efcc48-844d-4d2a-bf22-9371c63e6928,Role 1,2012-01-04 13:47:42,51,1,2012-01-04 10:35:07
Case47,Rework Milling,res_8bb60f8e-08dc-44a2-8a3a-ea078fcf6fe9,Role 1,2012-01-04 14:09:56,51,0,2012-01-04 10:06:59
Case26,Lapping,res_596c4f39-6d6c-49c2-8ce8-a701f5c54869,Role 4,2012-01-04 15:28:59,50,0,2012-01-04 12:08:26
Case11,Final Inspection Q.C.,res_b8780bb9-8493-41c9-825a-ee6cf65a845a,Role 3,2012-01-04 15:33:33,52,0,2012-01-04 13:53:44
Case48,Turning,res_503c087d-ca14-4646-bd4e-ba1207ac90ca,Role 1,2012-01-04 15:46:28,51,0,2012-01-04 11:04:21
Case30,Fix,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 1,2012-01-04 15:56:35,53,0,2012-01-04 14:25:06
Case29,Turning & Milling,res_dbb7311d-fcb5-4dda-a9e5-6fbfb8d4651c,Role 1,2012-01-04 16:05:12,52,2,2012-01-04 13:25:19
Case51,Rework Milling,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 1,2012-01-04 17:20:57,53,2,2012-01-04 14:09:38
Case16,Turning & Milling,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 1,2012-01-04 17:23:29,54,3,2012-01-04 16:03:45
Case36,Laser Marking,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 4,2012-01-04 17:37:31,53,0,2012-01-04 15:00:19
Case49,Rework Milling,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 1,2012-01-04 17:40:46,51,1,2012-01-04 12:59:06
Case50,Turning & Milling Q.C.,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 3,2012-01-04 17:54:07,52,0,2012-01-04 13:25:03
Case5,Packing,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 5,2012-01-04 18:05:15,55,1,2012-01-04 16:30:48
Case7,Packing,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 5,2012-01-04 18:07:19,55,2,2012-01-04 16:36:29
Case39,Packing,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 5,2012-01-04 18:16:23,54,0,2012-01-04 15:41:55
Case52,Milling Q.C.,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 1,2012-01-04 18:22:00,54,0,2012-01-04 15:06:29
Case41,Turning & Milling,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 1,2012-01-04 18:36:09,54,2,2012-01-04 15:30:11
Case31,Final Inspection Q.C.,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 3,2012-01-04 18:52:15,55,0,2012-01-04 17:05:37
Case18,Laser Marking,res_b8780bb9-8493-41c9-825a-ee6cf65a845a,Role 4,2012-01-04 19:12:05,55,1,2012-01-04 16:29:52
Case42,Milling,res_b8780bb9-8493-41c9-825a-ee6cf65a845a,Role 1,2012-01-04 19:18:50,54,0,2012-01-04 15:55:56
Case40,Turning Q.C.,res_b8780bb9-8493-41c9-825a-ee6cf65a845a,Role 1,2012-01-04 19:39:15,54,0,2012-01-04 15:53:05
Case53,Change Version,res_b8780bb9-8493-41c9-825a-ee6cf65a845a,Role 1,2012-01-04 19:45:22,55,0,2012-01-04 16:23:38
Case43,Turning,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 1,2012-01-04 20:20:46,55,0,2012-01-04 17:02:54
Case54,Rework Milling,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 1,2012-01-04 22:02:58,55,0,2012-01-04 18:17:31
Case8,Packing,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 5,2012-01-04 22:29:20,56,0,2012-01-04 20:02:58
Case9,Laser Marking,res_8509b435-02ae-4929-a881-146ce8cdf764,Role 4,2012-01-04 22:30:18,56,0,2012-01-04 21:00:09
Case10,Round Grinding,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 2,2012-01-04 23:11:55,57,0,2012-01-04 21:36:21
Case55,Rework Milling,res_c6a1a980-4114-4329-88bc-2c06b1d24d31,Role 1,2012-01-04 23:28:42,56,1,2012-01-04 19:02:58
Case33,Turning Q.C.,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 1,2012-01-05 00:16:58,57,0,2012-01-04 21:11:57
Case32,Turn & Mill. & Screw Assem,res_847c85f8-2aea-4e8c-8c69-8a48fc480eff,Role 1,2012-01-05 00:29:52,58,0,2012-01-04 23:09:05
Case2,Turning & Milling Q.C.,res_db1a3c71-18c4-47bd-9d6c-3efd9a3810d2,Role 3,2012-01-05 00:41:14,59,1,2012-01-04 23:42:05
Case37,Final Inspection Q.C.,res_db1a3c71-18c4-47bd-9d6c-3efd9a3810d2,Role 3,2012-01-05 00:43:15,57,0,2012-01-04 22:51:50
Case44,Stress Relief,res_db1a3c71-18c4-47bd-9d6c-3efd9a3810d2,Role 1,2012-01-05 00:47:22,56,0,2012-01-04 20:32:48
Case25,Packing,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 5,2012-01-05 01:06:37,57,1,2012-01-04 21:58:23
Case24,Final Inspection Q.C.,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 3,2012-01-05 01:06:42,58,1,2012-01-04 23:01:12
Case14,Round Grinding,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 2,2012-01-05 01:08:23,59,0,2012-01-04 23:50:12
Case56,Rework Milling,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 1,2012-01-05 01:13:32,57,2,2012-01-04 21:05:47
Case58,Rework Milling,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 1,2012-01-05 01:19:00,59,2,2012-01-04 23:09:36
Case27,Packing,res_31ea8aef-d0c7-4876-95ad-da7eb049ab8b,Role 5,2012-01-05 01:26:50,57,2,2012-01-04 22:25:54
