caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case10,Turning,res_2aa0861f-cf37-4d36-acd4-71c5a9f46a54,Role 1,2012-01-02 23:05:37,26,0,2012-01-02 21:34:06
Case15,Turning & Milling Q.C.,res_2aa0861f-cf37-4d36-acd4-71c5a9f46a54,Role 3,2012-01-02 23:16:05,26,0,2012-01-02 21:24:27
Case12,Milling,res_16e7cd1d-c34c-4b3e-bc95-84b30ccd004f,Role 1,2012-01-02 23:24:19,27,0,2012-01-02 22:29:44
Case16,Turning & Milling,res_160caa73-122e-4d54-b5de-df856ffe7e18,Role 1,2012-01-02 23:55:19,27,3,2012-01-02 22:05:11
Case9,Turning,res_160caa73-122e-4d54-b5de-df856ffe7e18,Role 1,2012-01-02 23:56:43,27,1,2012-01-02 22:42:03
Case8,Final Inspection Q.C.,res_160caa73-122e-4d54-b5de-df856ffe7e18,Role 3,2012-01-03 00:04:30,27,0,2012-01-02 23:17:16
Case13,Final Inspection Q.C.,res_160caa73-122e-4d54-b5de-df856ffe7e18,Role 3,2012-01-03 00:05:50,27,1,2012-01-02 23:21:38
Case17,Turning & Milling,res_b02684cd-4100-4781-b6b7-fd2866206cdb,Role 1,2012-01-03 01:00:10,28,2,2012-01-02 23:34:53
Case6,Round  Q.C.,res_a33d3dff-3519-4267-b315-30242d736930,Role 1,2012-01-03 01:56:32,28,0,2012-01-03 01:09:22
Case15,Turning & Milling,res_a33d3dff-3519-4267-b315-30242d736930,Role 1,2012-01-03 01:57:06,28,2,2012-01-03 00:58:31
Case18,Turning & Milling Q.C.,res_a33d3dff-3519-4267-b315-30242d736930,Role 3,2012-01-03 02:17:11,28,0,2012-01-03 00:20:31
Case19,Turning & Milling,res_41858554-b73b-486c-88a8-ed01d8804d5b,Role 1,2012-01-03 02:43:25,29,2,2012-01-03 01:16:03
Case14,Milling,res_f2f6908d-869c-4cd3-b9fe-fe99ecdaa8e1,Role 1,2012-01-03 03:07:28,29,0,2012-01-03 01:48:33
Case7,Turning & Milling,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 1,2012-01-03 03:31:19,29,2,2012-01-03 02:26:01
Case5,Turning & Milling,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 1,2012-01-03 03:41:13,29,2,2012-01-03 02:56:31
Case11,Laser Marking,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 4,2012-01-03 03:45:09,29,0,2012-01-03 02:36:49
Case12,Final Inspection Q.C.,res_fd2b121b-5a44-432b-ae81-24b4b5d9f092,Role 3,2012-01-03 04:16:00,30,0,2012-01-03 04:01:46
Case13,Round Grinding,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 2,2012-01-03 04:20:27,30,0,2012-01-03 04:08:55
Case10,Turning Q.C.,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 1,2012-01-03 04:28:52,29,0,2012-01-03 03:15:53
Case16,Turning & Milling Q.C.,res_d83ccb57-ccf1-44c2-b323-ef5d42bbe354,Role 3,2012-01-03 04:35:32,30,1,2012-01-03 03:22:32
Case4,Lapping,res_9d0f2115-1c20-489a-9f06-fdfd7a5a5f3a,Role 4,2012-01-03 05:07:53,30,0,2012-01-03 04:17:07
Case3,Grinding Rework,res_9d0f2115-1c20-489a-9f06-fdfd7a5a5f3a,Role 2,2012-01-03 05:20:30,31,0,2012-01-03 04:31:21
Case20,Turning & Milling Q.C.,res_0eaae33d-7ce7-40da-be1f-88341da38f60,Role 3,2012-01-03 05:32:02,30,0,2012-01-03 03:17:15
Case21,Rework Milling,res_0eaae33d-7ce7-40da-be1f-88341da38f60,Role 1,2012-01-03 05:45:17,31,0,2012-01-03 04:19:14
Case17,Milling,res_b02684cd-4100-4781-b6b7-fd2866206cdb,Role 1,2012-01-03 06:21:54,32,0,2012-01-03 05:20:44
Case9,Turning Q.C.,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 1,2012-01-03 06:58:00,32,0,2012-01-03 05:56:33
Case2,Milling,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 1,2012-01-03 07:02:44,32,1,2012-01-03 06:19:47
Case22,Rework Milling,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 1,2012-01-03 07:05:54,32,1,2012-01-03 05:05:37
Case15,Milling,res_084512eb-85e3-468e-b07d-02d6dbbd26f7,Role 1,2012-01-03 07:35:49,33,1,2012-01-03 06:43:13
Case18,Round Grinding,res_084512eb-85e3-468e-b07d-02d6dbbd26f7,Role 2,2012-01-03 07:37:14,32,0,2012-01-03 06:12:18
Case19,Laser Marking,res_a88e49e4-5b14-4e6e-8111-9f4b63ac5e51,Role 4,2012-01-03 08:23:20,33,0,2012-01-03 06:56:02
Case6,Packing,res_a88e49e4-5b14-4e6e-8111-9f4b63ac5e51,Role 5,2012-01-03 08:25:00,34,0,2012-01-03 07:32:05
Case14,Final Inspection Q.C.,res_a88e49e4-5b14-4e6e-8111-9f4b63ac5e51,Role 3,2012-01-03 08:28:26,33,0,2012-01-03 07:11:28
Case1,Turning & Milling Q.C.,res_a88e49e4-5b14-4e6e-8111-9f4b63ac5e51,Role 3,2012-01-03 08:29:34,34,0,2012-01-03 07:45:27
Case23,Rework Milling,res_a88e49e4-5b14-4e6e-8111-9f4b63ac5e51,Role 1,2012-01-03 08:53:12,33,1,2012-01-03 06:40:30
Case24,Rework Milling,res_a88e49e4-5b14-4e6e-8111-9f4b63ac5e51,Role 1,2012-01-03 09:14:46,34,1,2012-01-03 07:18:11
Case25,Turning & Milling,res_a88e49e4-5b14-4e6e-8111-9f4b63ac5e51,Role 1,2012-01-03 09:15:30,35,1,2012-01-03 08:20:40
Case12,Round Grinding,res_160caa73-122e-4d54-b5de-df856ffe7e18,Role 2,2012-01-03 10:22:29,34,0,2012-01-03 09:42:45
Case16,Laser Marking,res_a33d3dff-3519-4267-b315-30242d736930,Role 4,2012-01-03 10:43:23,34,0,2012-01-03 09:25:10
Case10,Turning & Milling,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 1,2012-01-03 11:18:49,36,1,2012-01-03 10:20:05
Case5,Turning & Milling Q.C.,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 3,2012-01-03 11:28:47,36,1,2012-01-03 10:48:43
Case21,Milling Q.C.,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 1,2012-01-03 11:37:14,35,1,2012-01-03 09:59:06
Case20,Turn & Mill. & Screw Assem,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 1,2012-01-03 11:41:15,34,0,2012-01-03 09:33:19
Case22,Change Version,res_fd2b121b-5a44-432b-ae81-24b4b5d9f092,Role 1,2012-01-03 11:57:04,36,0,2012-01-03 10:38:39
Case26,Milling Q.C.,res_9d0f2115-1c20-489a-9f06-fdfd7a5a5f3a,Role 1,2012-01-03 12:20:40,35,0,2012-01-03 09:44:27
Case27,Turning & Milling Q.C.,res_9d0f2115-1c20-489a-9f06-fdfd7a5a5f3a,Role 3,2012-01-03 12:30:17,36,0,2012-01-03 10:09:58
Case11,Round Grinding,res_f2f6908d-869c-4cd3-b9fe-fe99ecdaa8e1,Role 2,2012-01-03 12:37:53,36,0,2012-01-03 11:51:04
Case9,Turning & Milling,res_f2f6908d-869c-4cd3-b9fe-fe99ecdaa8e1,Role 1,2012-01-03 12:47:48,36,1,2012-01-03 12:00:43
Case7,Milling,res_61c71880-b83f-4ef6-91d4-b48224d68932,Role 1,2012-01-03 13:32:29,36,0,2012-01-03 12:31:27
Case17,Final Inspection Q.C.,res_16e7cd1d-c34c-4b3e-bc95-84b30ccd004f,Role 3,2012-01-03 13:53:16,37,0,2012-01-03 13:11:07
Case3,Packing,res_16e7cd1d-c34c-4b3e-bc95-84b30ccd004f,Role 5,2012-01-03 13:54:26,37,0,2012-01-03 12:53:55
Case23,Change Version,res_160caa73-122e-4d54-b5de-df856ffe7e18,Role 1,2012-01-03 14:18:00,37,0,2012-01-03 13:27:46
Case25,Turning & Milling Q.C.,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 3,2012-01-03 14:30:13,38,1,2012-01-03 14:00:25
Case24,Turning & Milling Q.C.,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 3,2012-01-03 14:37:33,38,0,2012-01-03 13:49:16
Case28,Milling Q.C.,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 1,2012-01-03 14:49:39,37,0,2012-01-03 12:50:38
Case29,Rework Milling,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 1,2012-01-03 14:57:46,38,0,2012-01-03 13:49:03
Case30,Rework Milling,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 1,2012-01-03 14:59:54,39,1,2012-01-03 14:04:31
Case4,Laser Marking,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 4,2012-01-03 15:13:30,39,0,2012-01-03 14:25:46
Case13,Laser Marking,res_a33d3dff-3519-4267-b315-30242d736930,Role 4,2012-01-03 15:21:03,39,1,2012-01-03 14:42:56
Case2,Final Inspection Q.C.,res_5de944c2-9fd9-4dc0-bf4f-5b894a65b93b,Role 3,2012-01-03 16:18:48,39,0,2012-01-03 15:11:50
Case6,Round  Q.C.,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 1,2012-01-03 16:47:04,40,0,2012-01-03 15:48:15
Case31,Turning & Milling,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 1,2012-01-03 16:57:48,40,1,2012-01-03 15:19:18
Case1,Turn & Mill. & Screw Assem,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 1,2012-01-03 17:01:40,40,0,2012-01-03 16:20:32
Case27,Stress Relief,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 1,2012-01-03 17:27:21,40,0,2012-01-03 16:06:02
Case32,Rework Milling,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 1,2012-01-03 18:17:42,40,0,2012-01-03 16:19:23
Case12,Turning & Milling Q.C.,res_5de944c2-9fd9-4dc0-bf4f-5b894a65b93b,Role 3,2012-01-03 18:40:41,41,0,2012-01-03 17:56:12
Case33,Turning & Milling,res_a33d3dff-3519-4267-b315-30242d736930,Role 1,2012-01-03 19:03:13,41,1,2012-01-03 17:27:08
Case26,Packing,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 5,2012-01-03 19:15:12,40,0,2012-01-03 17:07:33
Case10,Turning,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 1,2012-01-03 19:23:36,42,1,2012-01-03 18:34:08
Case34,Turning,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 1,2012-01-03 19:27:42,42,0,2012-01-03 18:19:50
Case5,Turn & Mill. & Screw Assem,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 1,2012-01-03 19:29:53,42,0,2012-01-03 18:42:10
Case29,Turning & Milling,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 1,2012-01-03 19:33:43,42,2,2012-01-03 18:55:10
Case30,Change Version,res_41858554-b73b-486c-88a8-ed01d8804d5b,Role 1,2012-01-03 19:55:41,42,0,2012-01-03 19:12:57
Case28,Packing,res_61c71880-b83f-4ef6-91d4-b48224d68932,Role 5,2012-01-03 20:03:34,42,1,2012-01-03 19:05:59
Case16,Lapping,res_7ca50e58-a699-4600-8c89-45498ecd2a78,Role 4,2012-01-03 21:13:34,41,0,2012-01-03 19:55:12
Case9,Turning & Milling Q.C.,res_7ca50e58-a699-4600-8c89-45498ecd2a78,Role 3,2012-01-03 21:32:14,41,0,2012-01-03 20:32:08
Case11,Final Inspection Q.C.,res_7ca50e58-a699-4600-8c89-45498ecd2a78,Role 3,2012-01-03 21:32:51,43,2,2012-01-03 21:16:02
Case15,Final Inspection Q.C.,res_084512eb-85e3-468e-b07d-02d6dbbd26f7,Role 3,2012-01-03 21:33:57,42,0,2012-01-03 20:52:07
Case37,Rework Milling,res_084512eb-85e3-468e-b07d-02d6dbbd26f7,Role 1,2012-01-03 21:40:37,43,1,2012-01-03 21:04:50
Case20,Turning & Milling Q.C.,res_084512eb-85e3-468e-b07d-02d6dbbd26f7,Role 3,2012-01-03 21:44:32,43,1,2012-01-03 21:05:40
Case35,Turning & Milling,res_084512eb-85e3-468e-b07d-02d6dbbd26f7,Role 1,2012-01-03 21:45:38,42,1,2012-01-03 19:56:53
Case22,Final Inspection Q.C.,res_084512eb-85e3-468e-b07d-02d6dbbd26f7,Role 3,2012-01-03 21:47:11,42,1,2012-01-03 20:55:03
Case21,Packing,res_9d0f2115-1c20-489a-9f06-fdfd7a5a5f3a,Role 5,2012-01-03 22:04:43,43,0,2012-01-03 21:33:42
Case36,Rework Milling,res_9d0f2115-1c20-489a-9f06-fdfd7a5a5f3a,Role 1,2012-01-03 22:11:45,42,0,2012-01-03 20:34:09
Case3,Fix,res_f2f6908d-869c-4cd3-b9fe-fe99ecdaa8e1,Role 1,2012-01-03 22:55:43,42,0,2012-01-03 21:56:23
Case18,Turning & Milling Q.C.,res_61c71880-b83f-4ef6-91d4-b48224d68932,Role 3,2012-01-03 23:23:47,42,0,2012-01-03 22:18:03
Case31,Laser Marking,res_084512eb-85e3-468e-b07d-02d6dbbd26f7,Role 4,2012-01-04 00:02:53,42,0,2012-01-03 22:52:48
Case38,Turning & Milling,res_084512eb-85e3-468e-b07d-02d6dbbd26f7,Role 1,2012-01-04 00:18:07,43,1,2012-01-03 22:53:16
Case39,Milling Q.C.,res_a88e49e4-5b14-4e6e-8111-9f4b63ac5e51,Role 1,2012-01-04 00:45:45,44,0,2012-01-03 23:14:44
Case1,Turning & Milling Q.C.,res_16e7cd1d-c34c-4b3e-bc95-84b30ccd004f,Role 3,2012-01-04 01:45:59,44,0,2012-01-04 00:25:55
Case6,Packing,res_9d0f2115-1c20-489a-9f06-fdfd7a5a5f3a,Role 5,2012-01-04 02:27:05,44,0,2012-01-04 00:00:42
Case25,Nitration Q.C.,res_9d0f2115-1c20-489a-9f06-fdfd7a5a5f3a,Role 3,2012-01-04 02:34:33,44,0,2012-01-04 00:26:11
Case23,Final Inspection Q.C.,res_9d0f2115-1c20-489a-9f06-fdfd7a5a5f3a,Role 3,2012-01-04 03:00:46,45,1,2012-01-04 01:36:55
Case24,Flat Grinding,res_b02684cd-4100-4781-b6b7-fd2866206cdb,Role 4,2012-01-04 03:27:25,44,0,2012-01-04 00:20:49
Case19,Final Inspection Q.C.,res_b02684cd-4100-4781-b6b7-fd2866206cdb,Role 3,2012-01-04 03:43:19,45,0,2012-01-04 01:14:01
Case40,Change Version,res_b02684cd-4100-4781-b6b7-fd2866206cdb,Role 1,2012-01-04 04:00:36,45,0,2012-01-04 00:37:28
Case4,Lapping,res_5de944c2-9fd9-4dc0-bf4f-5b894a65b93b,Role 4,2012-01-04 04:31:08,46,0,2012-01-04 03:01:14
Case41,Turning & Milling,res_41858554-b73b-486c-88a8-ed01d8804d5b,Role 1,2012-01-04 04:54:09,46,1,2012-01-04 02:15:10
Case13,Lapping,res_b02684cd-4100-4781-b6b7-fd2866206cdb,Role 4,2012-01-04 06:14:55,47,0,2012-01-04 04:52:39
Case7,Final Inspection Q.C.,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 3,2012-01-04 06:18:39,47,0,2012-01-04 04:04:57
Case5,Turning & Milling Q.C.,res_084512eb-85e3-468e-b07d-02d6dbbd26f7,Role 3,2012-01-04 07:24:36,48,0,2012-01-04 06:15:00
Case42,Rework Milling,res_b02684cd-4100-4781-b6b7-fd2866206cdb,Role 1,2012-01-04 07:46:53,47,0,2012-01-04 03:21:23
Case36,Change Version,res_a33d3dff-3519-4267-b315-30242d736930,Role 1,2012-01-04 08:13:15,47,0,2012-01-04 04:07:56
Case3,Packing,res_2d2721d2-740a-47e7-a35c-f4d3cc3ed987,Role 5,2012-01-04 08:35:04,50,0,2012-01-04 07:22:51
Case10,Turning Q.C.,res_d83ccb57-ccf1-44c2-b323-ef5d42bbe354,Role 1,2012-01-04 08:51:00,50,1,2012-01-04 07:36:02
Case32,Turning & Milling,res_d83ccb57-ccf1-44c2-b323-ef5d42bbe354,Role 1,2012-01-04 08:54:41,47,1,2012-01-04 05:28:53
Case34,Turning Q.C.,res_a88e49e4-5b14-4e6e-8111-9f4b63ac5e51,Role 1,2012-01-04 09:30:11,49,0,2012-01-04 06:58:19
Case12,Turn & Mill. & Screw Assem,res_a88e49e4-5b14-4e6e-8111-9f4b63ac5e51,Role 1,2012-01-04 09:32:27,51,0,2012-01-04 08:22:05
Case33,Milling,res_a88e49e4-5b14-4e6e-8111-9f4b63ac5e51,Role 1,2012-01-04 09:40:52,49,0,2012-01-04 06:55:46
Case43,Turning & Milling,res_7ca50e58-a699-4600-8c89-45498ecd2a78,Role 1,2012-01-04 09:56:28,48,2,2012-01-04 05:57:28
Case44,Turning & Milling,res_7ca50e58-a699-4600-8c89-45498ecd2a78,Role 1,2012-01-04 10:08:34,49,3,2012-01-04 06:23:45
Case17,Round Grinding,res_7ca50e58-a699-4600-8c89-45498ecd2a78,Role 2,2012-01-04 10:10:18,50,0,2012-01-04 08:44:24
Case27,Turning & Milling,res_0eaae33d-7ce7-40da-be1f-88341da38f60,Role 1,2012-01-04 10:44:31,50,4,2012-01-04 08:05:41
Case45,Rework Milling,res_0eaae33d-7ce7-40da-be1f-88341da38f60,Role 1,2012-01-04 11:02:49,50,1,2012-01-04 07:15:00
Case30,Final Inspection Q.C.,res_b02684cd-4100-4781-b6b7-fd2866206cdb,Role 3,2012-01-04 11:31:02,51,0,2012-01-04 09:45:38
Case29,Milling,res_b02684cd-4100-4781-b6b7-fd2866206cdb,Role 1,2012-01-04 11:49:53,52,0,2012-01-04 10:54:25
Case9,Nitration Q.C.,res_b02684cd-4100-4781-b6b7-fd2866206cdb,Role 3,2012-01-04 11:55:50,51,0,2012-01-04 10:30:23
Case46,Turning & Milling,res_2aa0861f-cf37-4d36-acd4-71c5a9f46a54,Role 1,2012-01-04 12:14:05,51,5,2012-01-04 08:19:42
Case37,Change Version,res_d83ccb57-ccf1-44c2-b323-ef5d42bbe354,Role 1,2012-01-04 12:43:53,51,1,2012-01-04 10:36:24
Case35,Turning & Milling Q.C.,res_160caa73-122e-4d54-b5de-df856ffe7e18,Role 3,2012-01-04 12:59:46,51,0,2012-01-04 09:58:41
Case48,Turning & Milling,res_6b8a644b-f2d1-49f9-b237-246a26608d0c,Role 1,2012-01-04 13:14:49,52,3,2012-01-04 10:43:34
Case47,Change Version,res_6b8a644b-f2d1-49f9-b237-246a26608d0c,Role 1,2012-01-04 13:56:07,51,0,2012-01-04 09:23:41
Case11,Round Grinding,res_6b8a644b-f2d1-49f9-b237-246a26608d0c,Role 2,2012-01-04 13:59:33,53,1,2012-01-04 13:02:10
Case49,Change Version,res_6b8a644b-f2d1-49f9-b237-246a26608d0c,Role 1,2012-01-04 14:03:33,53,2,2012-01-04 11:24:54
Case21,Round  Q.C.,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 1,2012-01-04 14:34:32,52,0,2012-01-04 12:00:04
Case16,Round Grinding,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 2,2012-01-04 14:36:12,52,0,2012-01-04 12:42:59
Case1,Round Grinding,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 2,2012-01-04 15:06:17,54,2,2012-01-04 13:45:10
Case50,Rework Milling,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 1,2012-01-04 17:03:54,53,0,2012-01-04 12:57:07
Case6,Round  Q.C.,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 1,2012-01-04 17:05:53,55,0,2012-01-04 15:10:09
Case4,Round Grinding,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 2,2012-01-04 17:43:13,56,0,2012-01-04 16:27:41
Case39,Packing,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 5,2012-01-04 17:48:40,54,0,2012-01-04 13:28:07
Case51,Turning & Milling,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 1,2012-01-04 17:58:48,54,1,2012-01-04 13:15:27
Case53,Turning & Milling Q.C.,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 3,2012-01-04 18:07:41,56,1,2012-01-04 15:17:58
Case40,Final Inspection Q.C.,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 3,2012-01-04 18:12:04,55,0,2012-01-04 14:22:40
Case38,Laser Marking,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 4,2012-01-04 18:15:13,56,0,2012-01-04 16:06:31
Case41,Milling,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 1,2012-01-04 18:18:40,56,0,2012-01-04 15:39:25
Case52,Turning & Milling Q.C.,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 3,2012-01-04 18:31:58,55,0,2012-01-04 14:13:29
Case18,Flat Grinding,res_3afd9357-da9a-47dc-9318-a9e6353a3fd9,Role 4,2012-01-04 18:41:22,57,0,2012-01-04 16:59:22
Case54,Rework Milling,res_b02684cd-4100-4781-b6b7-fd2866206cdb,Role 1,2012-01-04 19:01:03,57,1,2012-01-04 16:30:32
Case5,Nitration Q.C.,res_d83ccb57-ccf1-44c2-b323-ef5d42bbe354,Role 3,2012-01-04 21:19:52,58,0,2012-01-04 19:52:53
Case10,Turning & Milling,res_f2f6908d-869c-4cd3-b9fe-fe99ecdaa8e1,Role 1,2012-01-04 22:36:59,60,3,2012-01-04 21:27:08
Case15,Round Grinding,res_f2f6908d-869c-4cd3-b9fe-fe99ecdaa8e1,Role 2,2012-01-04 22:41:18,59,0,2012-01-04 20:53:38
Case20,Flat Grinding,res_f2f6908d-869c-4cd3-b9fe-fe99ecdaa8e1,Role 4,2012-01-04 22:56:49,58,0,2012-01-04 19:26:31
Case7,Grinding Rework,res_f2f6908d-869c-4cd3-b9fe-fe99ecdaa8e1,Role 2,2012-01-04 22:58:27,59,1,2012-01-04 21:11:58
Case23,Grinding Rework,res_f2f6908d-869c-4cd3-b9fe-fe99ecdaa8e1,Role 2,2012-01-04 22:58:42,59,0,2012-01-04 21:01:51
Case13,Turning Rework,res_47f919d5-5bac-4ecd-88a9-951c38a8d24f,Role 1,2012-01-04 23:03:01,60,0,2012-01-04 21:33:05
Case55,Turning & Milling,res_7ca50e58-a699-4600-8c89-45498ecd2a78,Role 1,2012-01-04 23:18:22,57,1,2012-01-04 18:44:56
Case25,Laser Marking,res_7ca50e58-a699-4600-8c89-45498ecd2a78,Role 4,2012-01-04 23:37:16,59,0,2012-01-04 21:08:01
Case12,Turning & Milling Q.C.,res_16e7cd1d-c34c-4b3e-bc95-84b30ccd004f,Role 3,2012-01-05 00:04:34,61,0,2012-01-04 23:01:02
Case31,Final Inspection Q.C.,res_16e7cd1d-c34c-4b3e-bc95-84b30ccd004f,Role 3,2012-01-05 00:12:34,59,0,2012-01-04 21:09:47
