case_id,activity,enable_time,start_time,end_time,resource
16,Flat Grinding,2012-01-09 22:34:52.879619+00:00,2012-01-09 22:34:52.879619+00:00,2012-01-10 03:16:30.891070+00:00,ID4872
17,Packing,2012-01-10 02:27:01.126916+00:00,2012-01-10 06:24:00.000000+00:00,2012-01-10 06:24:00.000000+00:00,ID4820
19,Turning,2012-01-10 02:51:51.935179+00:00,2012-01-10 08:48:00.000000+00:00,2012-01-10 08:56:14.214286+00:00,ID4794
15,Packing,2012-01-10 03:31:30.489027+00:00,2012-01-10 03:31:30.489027+00:00,2012-01-10 03:31:30.489027+00:00,ID4291
13,Packing,2012-01-10 03:33:29.728447+00:00,2012-01-10 03:33:29.728447+00:00,2012-01-10 03:33:29.728447+00:00,ID4491
13,Turning & Milling,2012-01-10 03:47:26.860013+00:00,2012-01-11 22:24:00.000000+00:00,2012-01-11 22:25:23.655466+00:00,ID0997
17,Turning & Milling,2012-01-10 06:56:01.186329+00:00,2012-01-10 06:56:01.186329+00:00,2012-01-10 08:11:01.186329+00:00,ID0937
15,Turning & Milling,2012-01-10 06:58:51.551350+00:00,2012-01-10 22:24:00.000000+00:00,2012-01-10 22:29:10.453970+00:00,ID3846
11,Packing,2012-01-10 15:28:55.111338+00:00,2012-01-10 15:28:55.111337+00:00,2012-01-10 15:28:55.111337+00:00,ID4291
8,Final Inspection Q.C.,2012-01-10 16:25:21.570073+00:00,2012-01-10 16:25:21.570072+00:00,2012-01-10 16:26:21.267680+00:00,ID4287
8,Turning & Milling,2012-01-10 17:54:27.451508+00:00,2012-01-10 23:12:00.000000+00:00,2012-01-10 23:33:38.619644+00:00,ID4132
8,Turning & Milling,2012-01-10 17:54:27.451508+00:00,2012-01-10 17:54:27.451507+00:00,2012-01-10 17:54:27.451507+00:00,ID4140
18,Turning Q.C.,2012-01-10 17:55:03.506016+00:00,2012-01-11 13:36:00.000000+00:00,2012-01-11 13:42:26.632028+00:00,ID4618
11,Turning & Milling,2012-01-10 18:38:40.291635+00:00,2012-01-10 22:24:00.000000+00:00,2012-01-10 22:24:00.149860+00:00,ID4641
23,Flat Grinding,2012-01-10 20:06:54.610703+00:00,2012-01-10 20:06:54.610703+00:00,2012-01-10 20:07:55.020901+00:00,ID4882
11,Lapping,2012-01-10 22:37:23.335052+00:00,2012-01-10 22:37:23.335052+00:00,2012-01-10 22:52:23.335052+00:00,ID4355
16,Final Inspection Q.C.,2012-01-11 06:43:46.284392+00:00,2012-01-11 06:43:46.284392+00:00,2012-01-11 06:46:59.605181+00:00,ID4163
25,Turning,2012-01-11 09:54:05.371805+00:00,2012-01-11 16:00:00.000000+00:00,2012-01-11 16:00:00.022460+00:00,ID4219
24,Packing,2012-01-11 13:23:34.356176+00:00,2012-01-11 13:36:00.000000+00:00,2012-01-11 13:36:00.000000+00:00,ID4491
24,Turning & Milling,2012-01-11 14:43:46.625975+00:00,2012-01-11 14:43:46.625974+00:00,2012-01-11 22:35:01.061598+00:00,ID4167
22,Turning,2012-01-11 15:08:58.376343+00:00,2012-01-11 16:48:00.000000+00:00,2012-01-11 16:48:00.000001+00:00,ID3718
13,Lapping,2012-01-11 22:25:23.694386+00:00,2012-01-12 17:36:00.000000+00:00,2012-01-12 17:37:40.328493+00:00,ID0998
25,Turning Q.C.,2012-01-12 05:03:01.433511+00:00,2012-01-12 06:24:00.000000+00:00,2012-01-12 06:52:23.081711+00:00,ID4493
18,Flat Grinding,2012-01-12 07:21:52.498596+00:00,2012-01-12 08:00:00.000000+00:00,2012-01-12 08:00:00.000000+00:00,ID0420
22,Turning Q.C.,2012-01-12 08:17:54.743630+00:00,2012-01-12 08:17:54.743631+00:00,2012-01-12 08:37:27.416559+00:00,ID4287
20,Packing,2012-01-12 15:03:29.743927+00:00,2012-01-13 06:24:00.000000+00:00,2012-01-13 06:24:00.000000+00:00,ID4820
25,Flat Grinding,2012-01-12 16:03:28.335852+00:00,2012-01-12 16:03:28.335852+00:00,2012-01-12 16:03:28.335852+00:00,ID3716
13,Round Grinding,2012-01-12 17:48:27.752990+00:00,2012-01-12 17:48:27.752990+00:00,2012-01-12 17:48:52.754443+00:00,ID4109
13,Turning & Milling,2012-01-12 17:50:05.924621+00:00,2012-01-12 17:50:05.924622+00:00,2012-01-12 20:29:05.924623+00:00,ID4162
13,Turning & Milling Q.C.,2012-01-12 18:03:03.261677+00:00,2012-01-12 18:03:03.261677+00:00,2012-01-12 18:18:03.261677+00:00,ID4529
19,Turning Q.C.,2012-01-12 18:43:57.885658+00:00,2012-01-13 14:24:00.000000+00:00,2012-01-13 14:29:56.706189+00:00,ID4618
25,Final Inspection Q.C.,2012-01-13 10:00:04.828994+00:00,2012-01-13 13:36:00.000000+00:00,2012-01-13 19:37:08.601078+00:00,ID4163
19,Flat Grinding,2012-01-13 14:52:14.298272+00:00,2012-01-13 19:12:00.000000+00:00,2012-01-13 19:27:00.000000+00:00,ID4528
20,Turning & Milling,2012-01-13 21:27:08.749276+00:00,2012-01-14 00:48:00.000000+00:00,2012-01-14 00:48:00.000000+00:00,ID4445
11,Round Grinding,2012-01-13 22:33:53.165368+00:00,2012-01-14 00:48:00.000000+00:00,2012-01-14 17:53:54.457694+00:00,ID4160
21,Packing,2012-01-14 11:06:58.686436+00:00,2012-01-14 16:00:00.000000+00:00,2012-01-14 16:00:00.000000+00:00,ID4291
21,Turning Q.C.,2012-01-14 16:17:20.125151+00:00,2012-01-14 16:17:20.125151+00:00,2012-01-14 16:22:37.174197+00:00,ID4493
19,Turn & Mill. & Screw Assem,2012-01-14 17:38:10.266921+00:00,2012-01-14 17:38:10.266921+00:00,2012-01-14 18:48:10.266921+00:00,ID4932
19,Turning & Milling Q.C.,2012-01-14 19:06:09.498522+00:00,2012-01-14 19:06:09.498522+00:00,2012-01-14 19:21:09.498522+00:00,ID0937
27,Packing,2012-01-14 19:14:39.205408+00:00,2012-01-14 19:14:39.205408+00:00,2012-01-14 19:14:39.205408+00:00,ID4491
13,Grinding Rework,2012-01-14 19:35:22.687486+00:00,2012-01-16 06:24:00.000000+00:00,2012-01-16 23:18:59.999001+00:00,ID4385
11,Final Inspection Q.C.,2012-01-14 20:11:22.616457+00:00,2012-01-14 20:11:22.616457+00:00,2012-01-15 06:30:34.083269+00:00,ID4287
28,Packing,2012-01-14 23:00:47.743061+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:24:00.000000+00:00,ID4820
26,Packing,2012-01-15 01:01:46.256365+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:24:00.000000+00:00,ID4291
27,Turning & Milling,2012-01-15 01:05:54.435799+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:30:07.670474+00:00,ID4429
28,Turning & Milling,2012-01-15 06:41:07.831492+00:00,2012-01-15 06:41:07.831491+00:00,2012-01-15 09:28:23.892942+00:00,ID4718
21,Flat Grinding,2012-01-16 04:23:21.723691+00:00,2012-01-16 06:24:00.000000+00:00,2012-01-16 06:42:39.563602+00:00,ID4872
21,Lapping,2012-01-16 22:12:03.840486+00:00,2012-01-16 22:24:00.000000+00:00,2012-01-16 22:35:26.109345+00:00,ID4882
29,Packing,2012-01-16 22:39:59.720805+00:00,2012-01-16 22:39:59.720805+00:00,2012-01-16 22:39:59.720805+00:00,ID4491
29,Turning & Milling,2012-01-16 23:29:48.553223+00:00,2012-01-17 08:48:00.000000+00:00,2012-01-17 08:49:03.827996+00:00,ID4794
30,Packing,2012-01-17 07:28:21.199105+00:00,2012-01-17 08:00:00.000000+00:00,2012-01-17 08:00:00.000000+00:00,ID4820
23,Lapping,2012-01-17 14:31:48.746182+00:00,2012-01-17 14:31:48.746183+00:00,2012-01-17 14:46:48.746183+00:00,ID4355
23,Round Grinding,2012-01-17 14:48:50.637438+00:00,2012-01-17 14:48:50.637438+00:00,2012-01-17 16:11:50.637438+00:00,ID3854
23,Final Inspection Q.C.,2012-01-17 17:59:06.063639+00:00,2012-01-18 13:36:00.000000+00:00,2012-01-18 13:36:00.409709+00:00,ID4618
13,Final Inspection Q.C.,2012-01-17 18:16:23.862446+00:00,2012-01-17 18:16:23.862447+00:00,2012-01-17 19:22:32.048384+00:00,ID4163
13,Turning & Milling,2012-01-17 19:55:13.410933+00:00,2012-01-17 19:55:13.410932+00:00,2012-01-18 18:43:13.410933+00:00,ID4783
26,Turning & Milling,2012-01-17 21:19:39.550952+00:00,2012-01-17 22:24:00.000000+00:00,2012-01-17 22:24:00.000000+00:00,ID4140
31,Packing,2012-01-18 08:28:15.407947+00:00,2012-01-18 08:28:15.407947+00:00,2012-01-18 08:28:15.407947+00:00,ID4291
31,Turning & Milling,2012-01-18 14:12:28.785430+00:00,2012-01-19 09:36:00.000000+00:00,2012-01-19 09:36:17.854200+00:00,ID4641
32,Packing,2012-01-18 17:11:25.925573+00:00,2012-01-18 18:24:00.000000+00:00,2012-01-18 18:24:00.000000+00:00,ID4491
13,Lapping,2012-01-18 18:43:13.410940+00:00,2012-01-18 18:43:13.410941+00:00,2012-01-18 22:39:34.355341+00:00,ID0420
32,Turning & Milling,2012-01-18 19:59:56.867855+00:00,2012-01-20 13:36:00.000000+00:00,2012-01-20 13:36:00.422794+00:00,ID3846
35,Packing,2012-01-18 21:14:38.037719+00:00,2012-01-19 06:24:00.000000+00:00,2012-01-19 06:24:00.000000+00:00,ID4820
13,Turning & Milling,2012-01-18 23:59:42.448999+00:00,2012-01-19 15:12:00.000000+00:00,2012-01-19 15:12:01.794362+00:00,ID4132
31,Lapping,2012-01-19 10:12:18.112866+00:00,2012-01-19 17:36:00.000000+00:00,2012-01-19 17:37:01.786661+00:00,ID0998
34,Packing,2012-01-19 12:04:40.402238+00:00,2012-01-19 12:04:40.402238+00:00,2012-01-19 12:04:40.402238+00:00,ID4291
30,Turning & Milling,2012-01-19 12:39:44.704775+00:00,2012-01-19 23:12:00.000000+00:00,2012-01-19 23:22:32.827655+00:00,ID4219
23,Packing,2012-01-19 19:33:51.454458+00:00,2012-01-19 19:33:51.454459+00:00,2012-01-19 19:33:51.454459+00:00,ID4491
35,Turning & Milling,2012-01-19 21:39:12.634301+00:00,2012-01-19 22:24:00.000000+00:00,2012-01-19 22:26:12.459382+00:00,ID0997
30,Lapping,2012-01-19 23:34:15.232941+00:00,2012-01-20 06:24:00.000000+00:00,2012-01-20 06:58:21.403130+00:00,ID4528
18,Final Inspection Q.C.,2012-01-20 01:04:15.161668+00:00,2012-01-20 06:24:00.000000+00:00,2012-01-20 06:56:24.754199+00:00,ID4493
34,Turning & Milling,2012-01-20 06:21:58.612348+00:00,2012-01-20 06:24:00.000000+00:00,2012-01-20 06:35:56.582066+00:00,ID4167
30,Round Grinding,2012-01-20 07:01:02.764426+00:00,2012-01-20 08:00:00.000000+00:00,2012-01-20 08:00:41.322772+00:00,ID4109
30,Grinding Rework,2012-01-20 08:01:22.967249+00:00,2012-01-20 08:01:22.967249+00:00,2012-01-20 08:05:57.781579+00:00,ID4872
30,Turning & Milling,2012-01-20 08:09:48.879939+00:00,2012-01-20 08:09:48.879939+00:00,2012-01-20 13:53:20.354147+00:00,ID4529
30,Lapping,2012-01-20 17:55:10.123741+00:00,2012-01-20 19:12:00.000000+00:00,2012-01-20 19:44:00.000000+00:00,ID4445
36,Packing,2012-01-20 22:19:07.168165+00:00,2012-01-22 06:24:00.000000+00:00,2012-01-22 06:24:00.000000+00:00,ID4820
37,Packing,2012-01-21 04:34:23.357548+00:00,2012-01-21 16:00:00.000000+00:00,2012-01-21 16:00:00.000000+00:00,ID4291
30,Turning & Milling Q.C.,2012-01-21 11:38:43.084650+00:00,2012-01-21 16:00:00.000000+00:00,2012-01-21 16:15:00.000000+00:00,ID0937
37,Turning & Milling,2012-01-21 16:13:56.967170+00:00,2012-01-21 16:13:56.967170+00:00,2012-01-21 18:52:56.967171+00:00,ID4162
19,Nitration Q.C.,2012-01-22 06:53:24.866215+00:00,2012-01-22 06:53:24.866215+00:00,2012-01-22 06:53:24.866215+00:00,ID4287
19,Laser Marking,2012-01-22 07:45:08.285202+00:00,2012-01-22 08:00:00.000000+00:00,2012-01-22 08:00:00.000000+00:00,ID4932
36,Turning & Milling,2012-01-22 08:24:36.975050+00:00,2012-01-22 08:24:36.975050+00:00,2012-01-22 08:36:32.093018+00:00,ID4429
33,Packing,2012-01-22 08:41:57.521709+00:00,2012-01-22 08:41:57.521709+00:00,2012-01-22 08:41:57.521709+00:00,ID4491
38,Packing,2012-01-22 09:04:31.813735+00:00,2012-01-22 09:04:31.813734+00:00,2012-01-22 09:04:31.813734+00:00,ID4291
33,Turning & Milling,2012-01-22 09:08:08.621424+00:00,2012-01-22 09:08:08.621424+00:00,2012-01-22 09:41:00.369647+00:00,ID4718
38,Turning & Milling,2012-01-22 10:21:12.900066+00:00,2012-01-23 13:36:00.000000+00:00,2012-01-23 13:36:23.299292+00:00,ID4794
21,Final Inspection Q.C.,2012-01-22 16:33:17.189939+00:00,2012-01-22 16:33:17.189939+00:00,2012-01-22 16:36:38.338658+00:00,ID4163
21,Turning & Milling,2012-01-22 20:06:14.385572+00:00,2012-01-22 22:24:00.000000+00:00,2012-01-22 22:24:00.000000+00:00,ID4140
41,Flat Grinding,2012-01-22 21:00:17.176073+00:00,2012-01-22 22:24:00.000000+00:00,2012-01-22 22:24:00.000000+00:00,ID3716
21,Lapping,2012-01-22 22:24:06.377650+00:00,2012-01-22 22:24:06.377650+00:00,2012-01-22 22:35:38.956882+00:00,ID4882
21,Round Grinding,2012-01-22 22:35:57.310743+00:00,2012-01-22 22:35:57.310742+00:00,2012-01-23 02:31:35.665720+00:00,ID4160
21,Grinding Rework,2012-01-23 03:42:44.353517+00:00,2012-01-23 06:24:00.000000+00:00,2012-01-23 23:18:59.999001+00:00,ID4385
21,Turning & Milling,2012-01-23 11:16:22.871484+00:00,2012-01-23 18:24:00.000000+00:00,2012-01-23 18:24:00.000000+00:00,ID4618
42,Packing,2012-01-23 16:04:37.086388+00:00,2012-01-24 06:24:00.000000+00:00,2012-01-24 06:24:00.000000+00:00,ID4820
30,Final Inspection Q.C.,2012-01-24 03:08:21.919795+00:00,2012-01-24 03:12:00.000000+00:00,2012-01-24 03:44:21.581712+00:00,ID4493
45,Packing,2012-01-24 17:30:12.563403+00:00,2012-01-24 17:30:12.563403+00:00,2012-01-24 17:30:12.563403+00:00,ID4491
45,Turning & Milling,2012-01-24 19:11:52.441726+00:00,2012-01-24 19:11:52.441726+00:00,2012-01-25 14:47:52.441727+00:00,ID4783
21,Final Inspection Q.C.,2012-01-25 04:41:12.686491+00:00,2012-01-25 04:41:12.686491+00:00,2012-01-25 04:46:20.934131+00:00,ID4287
21,Turning & Milling,2012-01-25 05:04:03.942997+00:00,2012-01-26 09:36:00.000000+00:00,2012-01-26 09:36:00.095626+00:00,ID4641
44,Flat Grinding,2012-01-25 10:33:47.768170+00:00,2012-01-25 11:12:00.000000+00:00,2012-01-25 11:12:00.000000+00:00,ID0420
47,Packing,2012-01-25 12:31:55.289766+00:00,2012-01-25 13:36:00.000000+00:00,2012-01-25 13:36:00.000000+00:00,ID4291
43,Packing,2012-01-25 12:37:36.933145+00:00,2012-01-26 06:24:00.000000+00:00,2012-01-26 06:24:00.000000+00:00,ID4820
40,Packing,2012-01-25 17:18:11.957025+00:00,2012-01-25 18:24:00.000000+00:00,2012-01-25 18:24:00.000000+00:00,ID4491
42,Turning Q.C.,2012-01-25 19:43:14.208818+00:00,2012-01-26 06:24:00.000000+00:00,2012-01-26 06:26:24.111659+00:00,ID4618
21,Turning & Milling Q.C.,2012-01-26 03:44:17.893131+00:00,2012-01-26 06:24:00.000000+00:00,2012-01-26 06:53:00.000000+00:00,ID4167
47,Turning & Milling,2012-01-26 04:39:27.105754+00:00,2012-01-26 15:12:00.000000+00:00,2012-01-26 15:12:00.000251+00:00,ID4132
42,Turning & Milling,2012-01-26 06:38:10.562816+00:00,2012-01-26 18:24:00.000000+00:00,2012-01-26 18:27:58.882824+00:00,ID0997
48,Packing,2012-01-26 06:41:39.624710+00:00,2012-01-26 06:41:39.624710+00:00,2012-01-26 06:41:39.624710+00:00,ID4291
48,Turning & Milling,2012-01-26 06:50:32.677209+00:00,2012-01-26 23:12:00.000000+00:00,2012-01-26 23:26:59.981928+00:00,ID4219
43,Turning & Milling,2012-01-26 07:44:34.650514+00:00,2012-01-26 08:00:00.000000+00:00,2012-01-26 08:11:00.000000+00:00,ID4872
49,Packing,2012-01-26 09:57:17.329977+00:00,2012-01-26 09:57:17.329977+00:00,2012-01-26 09:57:17.329977+00:00,ID4491
40,Turning & Milling,2012-01-26 10:53:40.428560+00:00,2012-01-27 13:36:00.000000+00:00,2012-01-27 13:43:40.574163+00:00,ID3846
49,Turning & Milling,2012-01-26 13:27:05.719765+00:00,2012-01-26 13:27:05.719765+00:00,2012-01-26 15:16:22.069722+00:00,ID4529
48,Lapping,2012-01-26 23:28:08.480590+00:00,2012-01-27 06:24:00.000000+00:00,2012-01-27 06:39:00.000000+00:00,ID4355
51,Packing,2012-01-26 23:36:48.846386+00:00,2012-01-27 06:24:00.000000+00:00,2012-01-27 06:24:00.000000+00:00,ID4820
51,Turning & Milling,2012-01-27 06:25:52.725011+00:00,2012-01-27 06:25:52.725012+00:00,2012-01-27 06:25:52.725012+00:00,ID4445
39,Packing,2012-01-27 10:52:37.336402+00:00,2012-01-27 13:36:00.000000+00:00,2012-01-27 13:36:00.000000+00:00,ID4291
50,Packing,2012-01-27 22:27:25.577780+00:00,2012-01-28 00:48:00.000000+00:00,2012-01-28 00:48:00.000000+00:00,ID4491
39,Turning & Milling,2012-01-27 22:30:38.556371+00:00,2012-01-28 00:48:00.000000+00:00,2012-01-28 16:03:00.000000+00:00,ID0937
48,Round Grinding,2012-01-27 23:47:46.571219+00:00,2012-01-28 00:48:00.000000+00:00,2012-01-28 17:11:00.000000+00:00,ID3854
50,Turning & Milling,2012-01-28 08:08:41.184718+00:00,2012-01-28 16:00:00.000000+00:00,2012-01-28 18:39:00.000001+00:00,ID4162
48,Final Inspection Q.C.,2012-01-28 23:13:19.260454+00:00,2012-01-29 06:24:00.000000+00:00,2012-01-29 06:28:28.250577+00:00,ID4163
46,Packing,2012-01-29 02:02:48.019413+00:00,2012-01-29 06:24:00.000000+00:00,2012-01-29 06:24:00.000000+00:00,ID4820
46,Turning & Milling,2012-01-29 11:24:56.670803+00:00,2012-01-29 11:24:56.670803+00:00,2012-01-29 12:09:14.596298+00:00,ID4932
52,Packing,2012-01-29 20:10:38.814117+00:00,2012-01-29 22:24:00.000000+00:00,2012-01-29 22:24:00.000000+00:00,ID4291
53,Packing,2012-01-29 20:42:19.795925+00:00,2012-01-29 22:24:00.000000+00:00,2012-01-29 22:24:00.000000+00:00,ID4491
53,Turning & Milling,2012-01-29 22:50:21.432644+00:00,2012-01-29 22:50:21.432644+00:00,2012-01-30 21:48:37.101305+00:00,ID4429
55,Packing,2012-01-30 19:56:11.907014+00:00,2012-01-31 06:24:00.000000+00:00,2012-01-31 06:24:00.000000+00:00,ID4820
56,Packing,2012-01-30 21:29:16.224356+00:00,2012-01-30 21:36:00.000000+00:00,2012-01-30 21:36:00.000000+00:00,ID4491
56,Turning & Milling,2012-01-30 22:42:53.512478+00:00,2012-01-30 22:42:53.512478+00:00,2012-01-30 22:48:55.394205+00:00,ID4718
57,Packing,2012-01-31 01:05:36.305280+00:00,2012-01-31 03:12:00.000000+00:00,2012-01-31 03:12:00.000000+00:00,ID4291
52,Turning & Milling,2012-01-31 01:05:49.858995+00:00,2012-01-31 03:12:00.000000+00:00,2012-01-31 03:12:00.000000+00:00,ID4140
55,Turning & Milling,2012-01-31 06:51:58.599284+00:00,2012-01-31 08:48:00.000000+00:00,2012-01-31 08:49:23.461669+00:00,ID4794
55,Lapping,2012-01-31 09:26:15.385360+00:00,2012-01-31 18:24:00.000000+00:00,2012-01-31 18:24:00.504814+00:00,ID0998
58,Packing,2012-01-31 16:49:54.118014+00:00,2012-01-31 16:49:54.118014+00:00,2012-01-31 16:49:54.118014+00:00,ID4491
59,Change Version,2012-01-31 20:14:36.968965+00:00,2012-02-01 13:36:00.000000+00:00,2012-02-01 21:40:14.769377+00:00,ID4890
54,Packing,2012-02-01 03:36:20.871353+00:00,2012-02-01 03:36:20.871353+00:00,2012-02-01 03:36:20.871353+00:00,ID4291
58,Turning & Milling,2012-02-01 04:01:21.117829+00:00,2012-02-01 04:01:21.117829+00:00,2012-02-01 06:52:21.117829+00:00,ID4287
41,Nitration Q.C.,2012-02-01 05:21:59.864516+00:00,2012-02-01 06:24:00.000000+00:00,2012-02-01 06:25:00.000000+00:00,ID4493
44,Nitration Q.C.,2012-02-01 06:10:49.061008+00:00,2012-02-01 13:36:00.000000+00:00,2012-02-01 13:39:00.000000+00:00,ID4618
54,Turning & Milling,2012-02-01 08:57:47.828195+00:00,2012-02-01 11:12:00.000000+00:00,2012-02-02 09:48:00.001001+00:00,ID4783
41,Laser Marking,2012-02-01 09:30:57.965365+00:00,2012-02-01 11:12:00.000000+00:00,2012-02-01 11:12:00.000000+00:00,ID4528
61,Packing,2012-02-02 08:37:21.503607+00:00,2012-02-02 08:37:21.503607+00:00,2012-02-02 08:37:21.503607+00:00,ID4820
55,Final Inspection Q.C.,2012-02-02 15:14:28.698348+00:00,2012-02-02 15:14:28.698349+00:00,2012-02-02 15:25:53.130309+00:00,ID4163
60,Packing,2012-02-02 17:36:14.405781+00:00,2012-02-02 17:36:14.405781+00:00,2012-02-02 17:36:14.405781+00:00,ID4491
60,Turning & Milling,2012-02-02 19:14:39.492548+00:00,2012-02-02 19:14:39.492548+00:00,2012-02-02 19:14:52.677314+00:00,ID4167
44,Laser Marking,2012-02-02 21:33:58.583652+00:00,2012-02-02 22:24:00.000000+00:00,2012-02-02 22:52:02.613259+00:00,ID4882
59,Final Inspection Q.C.,2012-02-04 07:00:10.457520+00:00,2012-02-04 16:00:00.000000+00:00,2012-02-04 16:19:06.204234+00:00,ID4493
59,Turning & Milling,2012-02-04 17:44:52.394713+00:00,2012-02-04 17:44:52.394713+00:00,2012-02-04 17:55:52.394713+00:00,ID4872
57,Turning Q.C.,2012-02-05 01:35:47.526334+00:00,2012-02-05 06:24:00.000000+00:00,2012-02-05 06:51:53.874748+00:00,ID4287
61,Turning Q.C.,2012-02-05 04:02:06.617551+00:00,2012-02-05 21:36:00.000000+00:00,2012-02-05 21:44:59.668734+00:00,ID4618
49,Lapping,2012-02-05 11:09:14.112673+00:00,2012-02-05 11:09:14.112674+00:00,2012-02-05 12:23:04.242333+00:00,ID0420
49,Final Inspection Q.C.,2012-02-05 16:34:52.330974+00:00,2012-02-05 16:34:52.330973+00:00,2012-02-06 02:35:08.063438+00:00,ID4163
