case_id,activity,enable_time,start_time,end_time,resource
17,Packing,2012-01-10 02:27:01.126916+00:00,2012-01-10 06:24:00.000000+00:00,2012-01-10 06:24:00.000000+00:00,ID4820
19,Turning,2012-01-10 02:51:51.935179+00:00,2012-01-11 22:24:00.000000+00:00,2012-01-11 22:27:21.484939+00:00,ID0997
15,Packing,2012-01-10 03:31:30.489027+00:00,2012-01-10 03:31:30.489027+00:00,2012-01-10 03:31:30.489027+00:00,ID4291
13,Packing,2012-01-10 03:33:29.728447+00:00,2012-01-10 03:33:29.728447+00:00,2012-01-10 03:33:29.728447+00:00,ID4491
13,Turning & Milling,2012-01-10 03:51:08.980623+00:00,2012-01-10 03:51:08.980623+00:00,2012-01-10 06:30:08.980623+00:00,ID0937
16,Final Inspection Q.C.,2012-01-10 05:34:51.972317+00:00,2012-01-10 06:24:00.000000+00:00,2012-01-10 06:25:42.953007+00:00,ID4287
17,Turning & Milling,2012-01-10 06:29:43.889341+00:00,2012-01-10 22:24:00.000000+00:00,2012-01-10 22:24:00.477317+00:00,ID3846
15,Turning & Milling,2012-01-10 06:48:06.984844+00:00,2012-01-10 23:12:00.000000+00:00,2012-01-10 23:12:00.231314+00:00,ID4132
14,Lapping,2012-01-10 13:00:46.124670+00:00,2012-01-10 13:00:46.124669+00:00,2012-01-10 13:04:10.159609+00:00,ID4882
2,Final Inspection Q.C.,2012-01-10 14:39:24.840133+00:00,2012-01-10 14:39:24.840133+00:00,2012-01-10 14:40:39.302710+00:00,ID4493
11,Packing,2012-01-10 15:28:55.111338+00:00,2012-01-10 15:28:55.111337+00:00,2012-01-10 15:28:55.111337+00:00,ID4291
2,Packing,2012-01-10 19:41:48.781904+00:00,2012-01-10 19:41:48.781904+00:00,2012-01-10 19:41:48.781904+00:00,ID4491
23,Flat Grinding,2012-01-10 20:06:54.610703+00:00,2012-01-10 20:06:54.610703+00:00,2012-01-10 20:08:23.513232+00:00,ID0998
15,Lapping,2012-01-11 00:25:20.540274+00:00,2012-01-11 02:24:00.000000+00:00,2012-01-11 02:56:00.000000+00:00,ID4445
15,Round Grinding,2012-01-11 02:56:00.353536+00:00,2012-01-11 02:56:00.353536+00:00,2012-01-11 02:56:35.170016+00:00,ID4109
11,Turning & Milling,2012-01-11 03:38:45.562588+00:00,2012-01-11 03:38:45.562587+00:00,2012-01-11 03:38:45.562587+00:00,ID4140
18,Lapping,2012-01-11 08:13:24.485662+00:00,2012-01-11 08:13:24.485662+00:00,2012-01-11 11:37:35.528649+00:00,ID0420
25,Turning,2012-01-11 09:54:05.371805+00:00,2012-01-12 09:36:00.000000+00:00,2012-01-12 09:51:41.987573+00:00,ID4641
18,Round Grinding,2012-01-11 11:37:35.528692+00:00,2012-01-11 11:37:35.528692+00:00,2012-01-11 14:43:09.855142+00:00,ID4160
23,Round Grinding,2012-01-11 11:49:58.647764+00:00,2012-01-11 13:36:00.000000+00:00,2012-01-11 13:36:00.100803+00:00,ID4385
24,Packing,2012-01-11 13:23:34.356176+00:00,2012-01-12 06:24:00.000000+00:00,2012-01-12 06:24:00.000000+00:00,ID4820
22,Turning,2012-01-11 15:08:58.376343+00:00,2012-01-11 16:00:00.000000+00:00,2012-01-11 16:00:25.702387+00:00,ID4219
22,Lapping,2012-01-11 16:00:51.720059+00:00,2012-01-11 16:48:00.000000+00:00,2012-01-11 21:38:51.468643+00:00,ID4872
19,Lapping,2012-01-11 22:27:21.523859+00:00,2012-01-11 22:27:21.523859+00:00,2012-01-11 22:31:25.732971+00:00,ID4528
19,Final Inspection Q.C.,2012-01-12 01:27:12.918268+00:00,2012-01-12 01:36:00.000000+00:00,2012-01-12 06:34:46.361213+00:00,ID4163
15,Turning & Milling,2012-01-12 02:44:55.450414+00:00,2012-01-12 06:24:00.000000+00:00,2012-01-12 08:10:52.236291+00:00,ID4167
24,Turning & Milling,2012-01-12 06:27:39.874276+00:00,2012-01-12 06:27:39.874276+00:00,2012-01-12 10:06:39.874277+00:00,ID4162
25,Turning Q.C.,2012-01-12 12:12:46.307124+00:00,2012-01-12 12:12:46.307125+00:00,2012-01-12 12:12:46.349687+00:00,ID4618
20,Packing,2012-01-12 15:03:29.743927+00:00,2012-01-12 15:03:29.743927+00:00,2012-01-12 15:03:29.743927+00:00,ID4291
20,Turning & Milling,2012-01-12 15:04:42.914105+00:00,2012-01-12 15:04:42.914105+00:00,2012-01-12 19:57:39.334931+00:00,ID4429
22,Final Inspection Q.C.,2012-01-12 15:35:27.961785+00:00,2012-01-12 15:35:27.961786+00:00,2012-01-12 15:37:29.867232+00:00,ID4287
14,Final Inspection Q.C.,2012-01-12 17:46:17.717163+00:00,2012-01-12 17:46:17.717164+00:00,2012-01-12 19:03:53.414520+00:00,ID4493
15,Turning & Milling Q.C.,2012-01-13 17:29:44.462938+00:00,2012-01-13 19:12:00.000000+00:00,2012-01-13 19:27:00.000000+00:00,ID4529
21,Packing,2012-01-14 11:06:58.686436+00:00,2012-01-14 16:00:00.000000+00:00,2012-01-14 16:00:00.000000+00:00,ID4491
21,Turning & Milling,2012-01-14 17:30:45.494048+00:00,2012-01-14 17:30:45.494047+00:00,2012-01-14 18:46:22.142658+00:00,ID4718
27,Packing,2012-01-14 19:14:39.205408+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:24:00.000000+00:00,ID4820
28,Packing,2012-01-14 23:00:47.743061+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:24:00.000000+00:00,ID4291
26,Packing,2012-01-15 01:01:46.256365+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:24:00.000000+00:00,ID4491
28,Turning & Milling,2012-01-15 07:04:47.763933+00:00,2012-01-15 08:00:00.000000+00:00,2012-01-15 15:24:00.000001+00:00,ID4783
16,Packing,2012-01-15 07:16:44.810804+00:00,2012-01-15 08:00:00.000000+00:00,2012-01-15 08:00:00.000000+00:00,ID4291
26,Turning & Milling,2012-01-15 13:22:44.651206+00:00,2012-01-15 13:22:44.651206+00:00,2012-01-15 13:37:44.651206+00:00,ID0937
29,Packing,2012-01-16 22:39:59.720805+00:00,2012-01-16 22:39:59.720805+00:00,2012-01-16 22:39:59.720805+00:00,ID4491
29,Turning & Milling,2012-01-17 03:48:43.009940+00:00,2012-01-17 03:48:43.009940+00:00,2012-01-17 06:42:38.585493+00:00,ID4932
30,Packing,2012-01-17 07:28:21.199105+00:00,2012-01-17 08:00:00.000000+00:00,2012-01-17 08:00:00.000000+00:00,ID4820
30,Turning & Milling,2012-01-17 08:17:53.792274+00:00,2012-01-17 08:48:00.000000+00:00,2012-01-17 12:51:43.214233+00:00,ID4794
10,Grinding Rework,2012-01-17 22:23:19.961344+00:00,2012-01-17 22:24:00.000000+00:00,2012-01-18 04:23:15.866295+00:00,ID4355
10,Final Inspection Q.C.,2012-01-18 05:09:18.694700+00:00,2012-01-18 06:24:00.000000+00:00,2012-01-18 08:27:53.010487+00:00,ID4163
31,Packing,2012-01-18 08:28:15.407947+00:00,2012-01-18 08:28:15.407947+00:00,2012-01-18 08:28:15.407947+00:00,ID4291
10,Turning & Milling,2012-01-18 08:36:02.549011+00:00,2012-01-20 13:36:00.000000+00:00,2012-01-20 13:36:00.073129+00:00,ID3846
31,Turning & Milling,2012-01-18 09:43:54.982892+00:00,2012-01-19 15:12:00.000000+00:00,2012-01-19 15:15:23.447456+00:00,ID4132
15,Grinding Rework,2012-01-18 13:16:21.289190+00:00,2012-01-18 13:36:00.000000+00:00,2012-01-18 14:36:00.000001+00:00,ID4882
32,Packing,2012-01-18 17:11:25.925573+00:00,2012-01-18 18:24:00.000000+00:00,2012-01-18 18:24:00.000000+00:00,ID4491
32,Turning & Milling,2012-01-18 18:46:34.391283+00:00,2012-01-18 18:46:34.391283+00:00,2012-01-18 18:46:34.391283+00:00,ID4445
35,Packing,2012-01-18 21:14:38.037719+00:00,2012-01-19 06:24:00.000000+00:00,2012-01-19 06:24:00.000000+00:00,ID4820
32,Lapping,2012-01-18 23:08:51.377888+00:00,2012-01-19 17:36:00.000000+00:00,2012-01-19 17:36:00.291543+00:00,ID0998
15,Final Inspection Q.C.,2012-01-18 23:45:47.832877+00:00,2012-01-19 06:24:00.000000+00:00,2012-01-19 06:38:55.757327+00:00,ID4618
15,Turning & Milling,2012-01-19 06:56:23.747370+00:00,2012-01-19 06:56:23.747370+00:00,2012-01-19 06:56:23.747370+00:00,ID4140
34,Packing,2012-01-19 12:04:40.402238+00:00,2012-01-19 12:04:40.402238+00:00,2012-01-19 12:04:40.402238+00:00,ID4291
34,Turning & Milling,2012-01-19 12:32:18.969047+00:00,2012-01-19 23:12:00.000000+00:00,2012-01-19 23:16:13.659974+00:00,ID4219
32,Final Inspection Q.C.,2012-01-19 18:59:51.687021+00:00,2012-01-19 18:59:51.687021+00:00,2012-01-19 19:49:57.374231+00:00,ID4287
34,Lapping,2012-01-20 03:08:20.080856+00:00,2012-01-20 06:24:00.000000+00:00,2012-01-20 08:37:41.999691+00:00,ID0420
32,Packing,2012-01-20 06:17:33.517936+00:00,2012-01-20 06:24:00.000000+00:00,2012-01-20 06:24:00.000000+00:00,ID4491
34,Final Inspection Q.C.,2012-01-20 08:57:42.706224+00:00,2012-01-20 13:36:00.000000+00:00,2012-01-20 13:39:25.324065+00:00,ID4493
36,Packing,2012-01-20 22:19:07.168165+00:00,2012-01-22 06:24:00.000000+00:00,2012-01-22 06:24:00.000000+00:00,ID4820
37,Packing,2012-01-21 04:34:23.357548+00:00,2012-01-21 16:00:00.000000+00:00,2012-01-21 16:00:00.000000+00:00,ID4291
36,Turning & Milling,2012-01-22 07:49:35.124863+00:00,2012-01-22 08:00:00.000000+00:00,2012-01-22 08:11:00.000000+00:00,ID4872
33,Packing,2012-01-22 08:41:57.521709+00:00,2012-01-22 08:41:57.521709+00:00,2012-01-22 08:41:57.521709+00:00,ID4491
38,Packing,2012-01-22 09:04:31.813735+00:00,2012-01-22 09:04:31.813734+00:00,2012-01-22 09:04:31.813734+00:00,ID4291
38,Turning & Milling,2012-01-22 09:19:46.127421+00:00,2012-01-23 17:36:00.000000+00:00,2012-01-23 17:36:52.164055+00:00,ID0997
33,Turning & Milling,2012-01-22 19:58:34.313891+00:00,2012-01-22 22:24:00.000000+00:00,2012-01-23 08:03:32.671274+00:00,ID4167
41,Flat Grinding,2012-01-22 21:00:17.176073+00:00,2012-01-22 22:24:00.000000+00:00,2012-01-22 22:24:00.000000+00:00,ID3716
33,Lapping,2012-01-23 08:15:15.076560+00:00,2012-01-23 08:15:15.076560+00:00,2012-01-23 08:31:31.488274+00:00,ID4528
37,Turning & Milling,2012-01-23 10:13:00.001798+00:00,2012-01-24 17:36:00.000000+00:00,2012-01-24 17:36:19.575911+00:00,ID4641
33,Final Inspection Q.C.,2012-01-23 11:32:47.026529+00:00,2012-01-23 13:36:00.000000+00:00,2012-01-23 13:41:42.391657+00:00,ID4163
41,Lapping,2012-01-23 14:31:06.636895+00:00,2012-01-23 14:31:06.636895+00:00,2012-01-23 14:46:06.636895+00:00,ID0937
42,Packing,2012-01-23 16:04:37.086388+00:00,2012-01-24 06:24:00.000000+00:00,2012-01-24 06:24:00.000000+00:00,ID4820
42,Turning Q.C.,2012-01-24 06:58:51.042582+00:00,2012-01-24 06:58:51.042581+00:00,2012-01-24 08:02:01.029139+00:00,ID4618
42,Turning & Milling,2012-01-24 09:10:43.254548+00:00,2012-01-24 09:10:43.254548+00:00,2012-01-24 11:49:43.254549+00:00,ID4162
42,Lapping,2012-01-24 11:50:46.358824+00:00,2012-01-24 11:50:46.358824+00:00,2012-01-24 12:05:46.358824+00:00,ID4355
45,Packing,2012-01-24 17:30:12.563403+00:00,2012-01-24 17:30:12.563403+00:00,2012-01-24 17:30:12.563403+00:00,ID4491
45,Turning & Milling,2012-01-24 17:32:11.016054+00:00,2012-01-24 17:32:11.016054+00:00,2012-01-24 18:30:55.768849+00:00,ID4429
37,Lapping,2012-01-24 22:15:37.025566+00:00,2012-01-24 22:24:00.000000+00:00,2012-01-25 02:51:09.469848+00:00,ID4882
42,Final Inspection Q.C.,2012-01-25 01:24:21.799200+00:00,2012-01-25 02:24:00.000000+00:00,2012-01-25 02:58:57.652917+00:00,ID4287
35,Turning & Milling,2012-01-25 01:51:28.601642+00:00,2012-01-25 02:24:00.000000+00:00,2012-01-25 03:21:40.483202+00:00,ID4529
45,Final Inspection,2012-01-25 02:07:12.563403+00:00,2012-01-25 02:24:00.000000+00:00,2012-01-25 03:51:00.000000+00:00,ID4493
37,Round Grinding,2012-01-25 06:37:52.981188+00:00,2012-01-25 06:37:52.981188+00:00,2012-01-25 11:24:52.981188+00:00,ID3854
44,Flat Grinding,2012-01-25 10:33:47.768170+00:00,2012-01-26 17:36:00.000000+00:00,2012-01-26 17:40:44.757267+00:00,ID0998
42,Turning & Milling,2012-01-25 12:13:02.153263+00:00,2012-01-25 13:36:00.000000+00:00,2012-01-26 06:25:55.419207+00:00,ID4718
42,Turning & Milling,2012-01-25 12:13:02.153263+00:00,2012-01-25 13:36:00.000000+00:00,2012-01-26 10:36:00.001001+00:00,ID4783
47,Packing,2012-01-25 12:31:55.289766+00:00,2012-01-25 13:36:00.000000+00:00,2012-01-25 13:36:00.000000+00:00,ID4291
43,Packing,2012-01-25 12:37:36.933145+00:00,2012-01-26 06:24:00.000000+00:00,2012-01-26 06:24:00.000000+00:00,ID4820
47,Turning & Milling,2012-01-25 15:43:01.722565+00:00,2012-01-25 16:48:00.000000+00:00,2012-01-26 11:54:45.918389+00:00,ID4932
40,Packing,2012-01-25 17:18:11.957025+00:00,2012-01-25 18:24:00.000000+00:00,2012-01-25 18:24:00.000000+00:00,ID4491
40,Turning & Milling,2012-01-25 20:24:43.579283+00:00,2012-01-28 20:00:00.000000+00:00,2012-01-28 20:00:13.289107+00:00,ID4794
37,Turning & Milling,2012-01-25 20:54:54.890032+00:00,2012-01-25 21:36:00.000000+00:00,2012-01-25 21:36:00.000000+00:00,ID4445
48,Packing,2012-01-26 06:41:39.624710+00:00,2012-01-26 06:41:39.624710+00:00,2012-01-26 06:41:39.624710+00:00,ID4291
48,Turning & Milling,2012-01-26 08:37:47.956039+00:00,2012-01-26 08:37:47.956038+00:00,2012-01-26 08:37:47.956038+00:00,ID4140
49,Packing,2012-01-26 09:57:17.329977+00:00,2012-01-26 09:57:17.329977+00:00,2012-01-26 09:57:17.329977+00:00,ID4491
49,Turning & Milling,2012-01-26 10:12:38.205342+00:00,2012-01-26 15:12:00.000000+00:00,2012-01-26 15:28:10.192414+00:00,ID4132
43,Turning & Milling,2012-01-26 11:37:29.560049+00:00,2012-01-26 23:12:00.000000+00:00,2012-01-26 23:29:47.311836+00:00,ID4219
41,Final Inspection Q.C.,2012-01-26 13:22:20.014413+00:00,2012-01-26 13:22:20.014412+00:00,2012-01-26 13:33:06.450030+00:00,ID4163
44,Round Grinding,2012-01-26 17:42:31.223499+00:00,2012-01-26 17:42:31.223499+00:00,2012-01-26 17:44:13.714544+00:00,ID4109
51,Packing,2012-01-26 23:36:48.846386+00:00,2012-01-27 06:24:00.000000+00:00,2012-01-27 06:24:00.000000+00:00,ID4820
39,Packing,2012-01-27 10:52:37.336402+00:00,2012-01-27 13:36:00.000000+00:00,2012-01-27 13:36:00.000000+00:00,ID4291
39,Turning & Milling,2012-01-27 17:26:12.978794+00:00,2012-01-27 19:12:00.000000+00:00,2012-01-27 19:12:00.260065+00:00,ID3846
39,Final Inspection,2012-01-27 22:13:00.000000+00:00,2012-01-28 00:48:00.000000+00:00,2012-01-28 17:03:00.000000+00:00,ID4493
50,Packing,2012-01-27 22:27:25.577780+00:00,2012-01-28 00:48:00.000000+00:00,2012-01-28 00:48:00.000000+00:00,ID4491
50,Fix,2012-01-28 02:11:16.755293+00:00,2012-01-28 16:00:00.000000+00:00,2012-01-29 08:21:00.000000+00:00,ID4528
38,Lapping,2012-01-28 07:14:52.631523+00:00,2012-01-28 16:00:00.000000+00:00,2012-01-28 16:55:32.181719+00:00,ID0420
51,Turning & Milling,2012-01-28 08:53:14.480417+00:00,2012-01-28 16:00:00.000000+00:00,2012-01-28 16:11:00.000000+00:00,ID4872
41,Packing,2012-01-28 13:25:47.044401+00:00,2012-01-29 06:24:00.000000+00:00,2012-01-29 06:24:00.000000+00:00,ID4820
46,Packing,2012-01-29 02:02:48.019413+00:00,2012-01-29 06:24:00.000000+00:00,2012-01-29 06:24:00.000000+00:00,ID4291
46,Turning & Milling,2012-01-29 06:53:03.364755+00:00,2012-01-29 06:53:03.364756+00:00,2012-01-29 08:06:46.132095+00:00,ID4167
46,Lapping,2012-01-29 08:31:12.371726+00:00,2012-01-29 08:31:12.371726+00:00,2012-01-29 08:46:12.371726+00:00,ID0937
52,Packing,2012-01-29 20:10:38.814117+00:00,2012-01-29 22:24:00.000000+00:00,2012-01-29 22:24:00.000000+00:00,ID4491
53,Packing,2012-01-29 20:42:19.795925+00:00,2012-01-30 06:24:00.000000+00:00,2012-01-30 06:24:00.000000+00:00,ID4820
53,Turning & Milling,2012-01-30 06:43:43.104976+00:00,2012-01-30 17:36:00.000000+00:00,2012-01-30 17:45:28.353834+00:00,ID0997
50,Final Inspection Q.C.,2012-01-30 09:09:51.463536+00:00,2012-01-30 18:24:00.000000+00:00,2012-01-30 18:24:05.399339+00:00,ID4618
40,Lapping,2012-01-30 15:28:09.181826+00:00,2012-01-30 16:48:00.000000+00:00,2012-01-30 21:39:00.000000+00:00,ID4355
53,Lapping,2012-01-30 17:46:36.852496+00:00,2012-01-30 21:36:00.000000+00:00,2012-01-30 21:48:10.243578+00:00,ID4882
55,Packing,2012-01-30 19:56:11.907014+00:00,2012-01-30 21:36:00.000000+00:00,2012-01-30 21:36:00.000000+00:00,ID4291
56,Packing,2012-01-30 21:29:16.224356+00:00,2012-01-30 21:36:00.000000+00:00,2012-01-30 21:36:00.000000+00:00,ID4491
55,Turning & Milling,2012-01-30 21:44:27.234659+00:00,2012-01-30 21:44:27.234658+00:00,2012-01-31 08:23:27.234659+00:00,ID4162
57,Packing,2012-01-31 01:05:36.305280+00:00,2012-01-31 06:24:00.000000+00:00,2012-01-31 06:24:00.000000+00:00,ID4820
56,Turning & Milling,2012-01-31 04:39:30.893321+00:00,2012-01-31 17:36:00.000000+00:00,2012-01-31 17:44:23.552931+00:00,ID4641
57,Turning & Milling,2012-01-31 06:57:24.253404+00:00,2012-01-31 06:57:24.253405+00:00,2012-01-31 08:33:48.586643+00:00,ID4429
50,Packing,2012-01-31 15:46:04.884044+00:00,2012-01-31 15:46:04.884044+00:00,2012-01-31 15:46:04.884044+00:00,ID4291
55,Lapping,2012-01-31 15:53:51.001521+00:00,2012-01-31 15:53:51.001521+00:00,2012-01-31 16:25:51.001521+00:00,ID4445
58,Packing,2012-01-31 16:49:54.118014+00:00,2012-01-31 16:49:54.118014+00:00,2012-01-31 16:49:54.118014+00:00,ID4491
58,Turning & Milling,2012-01-31 17:07:37.426829+00:00,2012-01-31 17:07:37.426829+00:00,2012-01-31 18:22:37.426829+00:00,ID4287
50,Turning & Milling,2012-01-31 19:31:37.441890+00:00,2012-01-31 19:31:37.441890+00:00,2012-01-31 19:41:29.205769+00:00,ID4529
50,Lapping,2012-01-31 19:44:57.736240+00:00,2012-01-31 20:00:00.000000+00:00,2012-01-31 20:34:04.439778+00:00,ID0998
59,Change Version,2012-01-31 20:14:36.968965+00:00,2012-02-01 13:36:00.000000+00:00,2012-02-01 21:43:44.141895+00:00,ID4890
54,Packing,2012-02-01 03:36:20.871353+00:00,2012-02-01 06:24:00.000000+00:00,2012-02-01 06:24:00.000000+00:00,ID4820
54,Turning & Milling,2012-02-01 13:17:36.523710+00:00,2012-02-01 13:36:00.000000+00:00,2012-02-01 14:49:35.105410+00:00,ID4718
50,Final Inspection Q.C.,2012-02-01 22:42:12.871149+00:00,2012-02-01 22:42:12.871149+00:00,2012-02-02 08:25:26.977139+00:00,ID4163
55,Final Inspection Q.C.,2012-02-01 23:51:32.303846+00:00,2012-02-01 23:51:32.303846+00:00,2012-02-02 06:43:26.588293+00:00,ID4493
59,Final Inspection Q.C.,2012-02-02 00:00:57.148327+00:00,2012-02-02 06:24:00.000000+00:00,2012-02-02 06:26:22.010605+00:00,ID4618
61,Packing,2012-02-02 08:37:21.503607+00:00,2012-02-02 08:37:21.503607+00:00,2012-02-02 08:37:21.503607+00:00,ID4291
60,Packing,2012-02-02 17:36:14.405781+00:00,2012-02-02 17:36:14.405781+00:00,2012-02-02 17:36:14.405781+00:00,ID4491
60,Turning & Milling,2012-02-02 19:38:12.718172+00:00,2012-02-02 19:38:12.718172+00:00,2012-02-02 19:38:12.718172+00:00,ID4140
61,Turning & Milling,2012-02-03 19:28:39.135731+00:00,2012-02-03 19:28:39.135730+00:00,2012-02-05 09:16:39.135731+00:00,ID4783
59,Packing,2012-02-03 21:57:12.609310+00:00,2012-02-05 06:24:00.000000+00:00,2012-02-05 06:24:00.000000+00:00,ID4820
59,Turning & Milling,2012-02-05 17:35:26.999815+00:00,2012-02-05 22:24:00.000000+00:00,2012-02-07 06:46:08.985529+00:00,ID4932
40,Round Grinding,2012-02-07 15:09:42.408240+00:00,2012-02-07 20:00:00.000000+00:00,2012-02-07 20:00:00.590341+00:00,ID4385
62,Packing,2012-02-07 16:33:00.966606+00:00,2012-02-07 16:33:00.966606+00:00,2012-02-07 16:33:00.966606+00:00,ID4291
65,Packing,2012-02-07 16:46:33.045380+00:00,2012-02-07 16:46:33.045380+00:00,2012-02-07 16:46:33.045380+00:00,ID4491
62,Turning & Milling,2012-02-07 17:17:58.981716+00:00,2012-02-07 23:12:00.000000+00:00,2012-02-07 23:12:14.185347+00:00,ID4132
65,Turning & Milling,2012-02-07 17:21:11.077520+00:00,2012-02-08 00:48:00.000000+00:00,2012-02-08 00:58:03.649750+00:00,ID4219
40,Turning & Milling,2012-02-07 20:32:26.618547+00:00,2012-02-07 22:24:00.000000+00:00,2012-02-07 22:31:39.129940+00:00,ID3846
62,Lapping,2012-02-07 23:30:23.972026+00:00,2012-02-08 02:24:00.000000+00:00,2012-02-08 02:33:56.072989+00:00,ID4872
40,Turning & Milling Q.C.,2012-02-08 01:22:19.413909+00:00,2012-02-08 02:24:00.000000+00:00,2012-02-08 02:53:00.000000+00:00,ID4167
62,Round Grinding,2012-02-08 02:33:56.072990+00:00,2012-02-08 02:33:56.072989+00:00,2012-02-08 06:28:18.002833+00:00,ID4160
64,Packing,2012-02-08 03:04:19.929779+00:00,2012-02-08 06:24:00.000000+00:00,2012-02-08 06:24:00.000000+00:00,ID4820
66,Packing,2012-02-08 04:20:07.354246+00:00,2012-02-08 04:20:07.354247+00:00,2012-02-08 04:20:07.354247+00:00,ID4291
