case_id,activity,enable_time,start_time,end_time,resource
16,Flat Grinding,2012-01-09 22:34:52.879619+00:00,2012-01-09 22:34:52.879619+00:00,2012-01-10 03:16:30.891070+00:00,ID4872
17,Packing,2012-01-10 02:27:01.126916+00:00,2012-01-10 06:24:00.000000+00:00,2012-01-10 06:24:00.000000+00:00,ID4820
19,Turning,2012-01-10 02:51:51.935179+00:00,2012-01-10 08:48:00.000000+00:00,2012-01-10 08:56:14.214286+00:00,ID4794
15,Packing,2012-01-10 03:31:30.489027+00:00,2012-01-10 03:31:30.489027+00:00,2012-01-10 03:31:30.489027+00:00,ID4291
13,Packing,2012-01-10 03:33:29.728447+00:00,2012-01-10 03:33:29.728447+00:00,2012-01-10 03:33:29.728447+00:00,ID4491
13,Turning & Milling,2012-01-10 03:47:26.860013+00:00,2012-01-11 22:24:00.000000+00:00,2012-01-11 22:25:23.655466+00:00,ID0997
17,Turning & Milling,2012-01-10 06:56:01.186329+00:00,2012-01-10 06:56:01.186329+00:00,2012-01-10 08:11:01.186329+00:00,ID0937
15,Turning & Milling,2012-01-10 06:58:51.551350+00:00,2012-01-10 22:24:00.000000+00:00,2012-01-10 22:29:10.453970+00:00,ID3846
11,Packing,2012-01-10 15:28:55.111338+00:00,2012-01-10 15:28:55.111337+00:00,2012-01-10 15:28:55.111337+00:00,ID4291
8,Final Inspection Q.C.,2012-01-10 16:25:21.570073+00:00,2012-01-10 16:25:21.570072+00:00,2012-01-10 16:26:21.267680+00:00,ID4287
8,Turning & Milling,2012-01-10 17:54:27.451508+00:00,2012-01-10 23:12:00.000000+00:00,2012-01-10 23:33:38.619644+00:00,ID4132
18,Turning Q.C.,2012-01-10 17:55:03.506016+00:00,2012-01-11 13:36:00.000000+00:00,2012-01-11 13:36:24.414663+00:00,ID4618
11,Turning & Milling,2012-01-10 18:38:40.291635+00:00,2012-01-10 18:38:40.291635+00:00,2012-01-10 18:38:40.291635+00:00,ID4140
23,Flat Grinding,2012-01-10 20:06:54.610703+00:00,2012-01-10 20:06:54.610703+00:00,2012-01-10 20:18:24.868234+00:00,ID4882
16,Final Inspection Q.C.,2012-01-11 06:43:46.284392+00:00,2012-01-11 06:43:46.284392+00:00,2012-01-11 13:54:10.579858+00:00,ID4163
25,Turning,2012-01-11 09:54:05.371805+00:00,2012-01-12 09:36:00.000000+00:00,2012-01-12 13:38:33.041615+00:00,ID4641
24,Packing,2012-01-11 13:23:34.356176+00:00,2012-01-11 13:36:00.000000+00:00,2012-01-11 13:36:00.000000+00:00,ID4491
24,Turning & Milling,2012-01-11 13:41:39.150034+00:00,2012-01-11 16:00:00.000000+00:00,2012-01-11 16:31:25.971713+00:00,ID4219
22,Turning,2012-01-11 15:08:58.376343+00:00,2012-01-11 16:48:00.000000+00:00,2012-01-11 16:48:00.000001+00:00,ID3718
23,Lapping,2012-01-11 15:27:02.823077+00:00,2012-01-11 16:48:00.000000+00:00,2012-01-11 18:27:00.000000+00:00,ID4355
13,Lapping,2012-01-11 22:25:23.694386+00:00,2012-01-12 17:36:00.000000+00:00,2012-01-12 17:38:57.487254+00:00,ID0998
22,Turning Q.C.,2012-01-12 05:51:01.411052+00:00,2012-01-12 06:24:00.000000+00:00,2012-01-12 06:43:45.305318+00:00,ID4493
20,Packing,2012-01-12 15:03:29.743927+00:00,2012-01-13 06:24:00.000000+00:00,2012-01-13 06:24:00.000000+00:00,ID4820
23,Round Grinding,2012-01-12 16:30:50.759406+00:00,2012-01-12 16:30:50.759406+00:00,2012-01-12 16:31:13.961797+00:00,ID4109
13,Round Grinding,2012-01-12 17:39:51.547510+00:00,2012-01-12 17:39:51.547511+00:00,2012-01-12 19:58:07.741100+00:00,ID4160
19,Turning Q.C.,2012-01-12 18:43:57.885658+00:00,2012-01-12 18:43:57.885658+00:00,2012-01-12 19:03:30.558586+00:00,ID4287
13,Turning & Milling Q.C.,2012-01-12 20:13:52.681346+00:00,2012-01-12 20:13:52.681346+00:00,2012-01-12 20:42:52.681346+00:00,ID4167
13,Turning & Milling,2012-01-12 22:42:15.790524+00:00,2012-01-12 22:42:15.790524+00:00,2012-01-13 19:45:15.790525+00:00,ID4162
20,Turning & Milling,2012-01-13 06:32:59.135605+00:00,2012-01-13 06:32:59.135605+00:00,2012-01-13 06:32:59.135605+00:00,ID4445
20,Lapping,2012-01-13 11:25:00.406235+00:00,2012-01-13 13:36:00.000000+00:00,2012-01-13 19:53:58.034968+00:00,ID0420
25,Turning Q.C.,2012-01-13 17:18:05.399712+00:00,2012-01-13 18:24:00.000000+00:00,2012-01-13 18:27:31.733322+00:00,ID4618
13,Grinding Rework,2012-01-13 17:25:47.904875+00:00,2012-01-16 06:24:00.000000+00:00,2012-01-16 23:18:59.999001+00:00,ID4385
13,Milling,2012-01-14 02:39:46.138321+00:00,2012-01-14 16:00:00.000000+00:00,2012-01-14 20:11:26.814390+00:00,ID4873
21,Packing,2012-01-14 11:06:58.686436+00:00,2012-01-14 16:00:00.000000+00:00,2012-01-14 16:00:00.000000+00:00,ID4291
21,Turning Q.C.,2012-01-14 16:04:07.980163+00:00,2012-01-14 16:04:07.980162+00:00,2012-01-14 16:40:26.897444+00:00,ID4493
21,Turning & Milling,2012-01-14 18:16:33.846588+00:00,2012-01-14 18:16:33.846587+00:00,2012-01-14 18:44:24.834164+00:00,ID4429
21,Turning & Milling,2012-01-14 18:16:33.846588+00:00,2012-01-14 18:16:33.846587+00:00,2012-01-14 20:05:13.190862+00:00,ID4529
27,Packing,2012-01-14 19:14:39.205408+00:00,2012-01-14 19:14:39.205408+00:00,2012-01-14 19:14:39.205408+00:00,ID4491
28,Packing,2012-01-14 23:00:47.743061+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:24:00.000000+00:00,ID4820
13,Turning & Milling Q.C.,2012-01-14 23:02:41.177636+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:39:00.000000+00:00,ID0937
20,Final Inspection Q.C.,2012-01-15 00:53:38.681948+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 09:08:57.387352+00:00,ID4163
26,Packing,2012-01-15 01:01:46.256365+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:24:00.000000+00:00,ID4291
26,Turning & Milling,2012-01-15 07:12:11.549131+00:00,2012-01-15 08:00:00.000000+00:00,2012-01-15 13:32:59.999253+00:00,ID4718
20,Turning & Milling,2012-01-15 09:33:19.438565+00:00,2012-01-15 09:33:19.438564+00:00,2012-01-15 09:44:19.438564+00:00,ID4872
28,Turning & Milling,2012-01-15 12:41:16.512146+00:00,2012-01-15 12:41:16.512146+00:00,2012-01-15 14:12:51.705081+00:00,ID4932
29,Packing,2012-01-16 22:39:59.720805+00:00,2012-01-16 22:39:59.720805+00:00,2012-01-16 22:39:59.720805+00:00,ID4491
29,Turning Q.C.,2012-01-17 02:19:33.600168+00:00,2012-01-17 03:12:00.000000+00:00,2012-01-17 03:44:40.939620+00:00,ID4287
29,Turning & Milling,2012-01-17 04:02:38.723836+00:00,2012-01-17 08:48:00.000000+00:00,2012-01-17 08:48:00.893824+00:00,ID4794
29,Turning & Milling,2012-01-17 04:02:38.723836+00:00,2012-01-17 06:24:00.000000+00:00,2012-01-17 14:48:00.000001+00:00,ID4783
30,Packing,2012-01-17 07:28:21.199105+00:00,2012-01-17 08:00:00.000000+00:00,2012-01-17 08:00:00.000000+00:00,ID4820
13,Final Inspection Q.C.,2012-01-17 12:09:54.471970+00:00,2012-01-18 13:36:00.000000+00:00,2012-01-18 13:37:22.294693+00:00,ID4618
31,Packing,2012-01-18 08:28:15.407947+00:00,2012-01-18 08:28:15.407947+00:00,2012-01-18 08:28:15.407947+00:00,ID4291
32,Packing,2012-01-18 17:11:25.925573+00:00,2012-01-18 18:24:00.000000+00:00,2012-01-18 18:24:00.000000+00:00,ID4491
35,Packing,2012-01-18 21:14:38.037719+00:00,2012-01-19 06:24:00.000000+00:00,2012-01-19 06:24:00.000000+00:00,ID4820
13,Turning & Milling,2012-01-18 22:29:03.235744+00:00,2012-01-18 22:29:03.235744+00:00,2012-01-18 22:29:03.235744+00:00,ID4140
13,Grinding Rework,2012-01-18 22:50:44.489718+00:00,2012-01-18 22:50:44.489718+00:00,2012-01-19 06:48:47.833737+00:00,ID4528
35,Turning & Milling,2012-01-19 06:24:36.812214+00:00,2012-01-20 13:36:00.000000+00:00,2012-01-20 13:44:24.118468+00:00,ID3846
31,Turning & Milling,2012-01-19 08:53:53.781555+00:00,2012-01-19 15:12:00.000000+00:00,2012-01-19 15:12:00.158338+00:00,ID4132
32,Turning & Milling,2012-01-19 10:20:59.158750+00:00,2012-01-19 23:12:00.000000+00:00,2012-01-19 23:14:43.058325+00:00,ID4219
34,Packing,2012-01-19 12:04:40.402238+00:00,2012-01-19 12:04:40.402238+00:00,2012-01-19 12:04:40.402238+00:00,ID4291
34,Turning & Milling,2012-01-20 01:26:46.075391+00:00,2012-01-20 13:36:00.000000+00:00,2012-01-20 13:36:43.386130+00:00,ID0997
13,Final Inspection Q.C.,2012-01-20 02:38:09.203168+00:00,2012-01-20 06:24:00.000000+00:00,2012-01-20 19:34:01.451649+00:00,ID4493
13,Turning & Milling,2012-01-20 21:09:58.319504+00:00,2012-01-22 09:36:00.000000+00:00,2012-01-22 09:36:00.083232+00:00,ID4641
36,Packing,2012-01-20 22:19:07.168165+00:00,2012-01-21 00:48:00.000000+00:00,2012-01-21 00:48:00.000000+00:00,ID4491
36,Turning & Milling,2012-01-21 02:08:08.093658+00:00,2012-01-21 16:00:00.000000+00:00,2012-01-21 16:58:27.641173+00:00,ID4167
37,Packing,2012-01-21 04:34:23.357548+00:00,2012-01-22 06:24:00.000000+00:00,2012-01-22 06:24:00.000000+00:00,ID4820
30,Turning Q.C.,2012-01-22 01:09:41.038018+00:00,2012-01-22 06:24:00.000000+00:00,2012-01-22 06:54:54.805525+00:00,ID4287
30,Turning & Milling,2012-01-22 07:06:54.143394+00:00,2012-01-22 08:00:00.000000+00:00,2012-01-22 08:00:00.000000+00:00,ID4445
33,Packing,2012-01-22 08:41:57.521709+00:00,2012-01-22 08:41:57.521709+00:00,2012-01-22 08:41:57.521709+00:00,ID4291
30,Turning & Milling,2012-01-22 08:47:39.674905+00:00,2012-01-22 08:47:39.674906+00:00,2012-01-22 11:26:39.674907+00:00,ID4162
38,Packing,2012-01-22 09:04:31.813735+00:00,2012-01-22 09:04:31.813734+00:00,2012-01-22 09:04:31.813734+00:00,ID4491
13,Nitration Q.C.,2012-01-22 12:27:13.578331+00:00,2012-01-22 21:36:00.000000+00:00,2012-01-22 21:39:00.000000+00:00,ID4618
38,Turning & Milling,2012-01-22 12:38:44.878442+00:00,2012-01-22 12:38:44.878442+00:00,2012-01-22 15:33:49.219536+00:00,ID4429
37,Turning & Milling,2012-01-22 13:02:28.808559+00:00,2012-01-22 13:02:28.808560+00:00,2012-01-22 14:02:20.626160+00:00,ID4529
28,Lapping,2012-01-22 15:51:59.983515+00:00,2012-01-22 15:51:59.983515+00:00,2012-01-22 15:55:21.988631+00:00,ID4882
28,Round Grinding,2012-01-22 15:55:24.591900+00:00,2012-01-22 15:55:24.591900+00:00,2012-01-22 22:54:24.591900+00:00,ID3854
37,Lapping,2012-01-22 18:41:38.075815+00:00,2012-01-22 22:24:00.000000+00:00,2012-01-22 22:39:00.000000+00:00,ID4355
41,Flat Grinding,2012-01-22 21:00:17.176073+00:00,2012-01-22 22:24:00.000000+00:00,2012-01-22 22:24:00.000000+00:00,ID3716
28,Turning & Milling,2012-01-23 00:03:06.817309+00:00,2012-01-23 02:24:00.000000+00:00,2012-01-23 02:39:00.000000+00:00,ID0937
28,Grinding Rework,2012-01-23 01:20:51.058077+00:00,2012-01-23 17:36:00.000000+00:00,2012-01-23 17:36:00.000000+00:00,ID0998
13,Laser Marking,2012-01-23 04:36:18.704897+00:00,2012-01-23 06:24:00.000000+00:00,2012-01-23 08:15:56.719524+00:00,ID4872
28,Turning & Milling Q.C.,2012-01-23 07:05:45.096527+00:00,2012-01-23 08:00:00.000000+00:00,2012-01-23 08:04:10.318613+00:00,ID4163
28,Round Grinding,2012-01-23 08:04:10.515014+00:00,2012-01-23 08:04:10.515014+00:00,2012-01-23 08:06:19.471149+00:00,ID4109
28,Turning & Milling Q.C.,2012-01-23 09:18:56.598412+00:00,2012-01-23 13:36:00.000000+00:00,2012-01-23 14:28:27.990626+00:00,ID4493
28,Turning & Milling,2012-01-23 09:29:54.314977+00:00,2012-01-23 13:36:00.000000+00:00,2012-01-23 21:53:19.591046+00:00,ID4718
33,Turning & Milling,2012-01-23 09:32:14.782239+00:00,2012-01-23 13:36:00.000000+00:00,2012-01-24 08:11:58.956877+00:00,ID4932
42,Packing,2012-01-23 16:04:37.086388+00:00,2012-01-24 06:24:00.000000+00:00,2012-01-24 06:24:00.000000+00:00,ID4820
28,Grinding Rework,2012-01-23 17:36:00.000000+00:00,2012-01-23 23:12:00.000000+00:00,2012-01-23 23:54:59.999001+00:00,ID4385
13,Flat Grinding,2012-01-24 02:22:15.401461+00:00,2012-01-24 03:12:00.000000+00:00,2012-01-24 03:12:00.000000+00:00,ID0420
28,Final Inspection Q.C.,2012-01-24 03:12:37.624191+00:00,2012-01-24 03:12:37.624190+00:00,2012-01-24 03:18:44.173097+00:00,ID4287
42,Turning & Milling,2012-01-24 06:44:22.798047+00:00,2012-01-24 08:48:00.000000+00:00,2012-01-24 12:49:22.268963+00:00,ID4794
33,Lapping,2012-01-24 08:12:05.334527+00:00,2012-01-24 08:12:05.334527+00:00,2012-01-24 09:03:17.084189+00:00,ID4528
33,Round Grinding,2012-01-24 09:27:49.740656+00:00,2012-01-24 09:27:49.740656+00:00,2012-01-24 11:04:11.270772+00:00,ID4160
28,Lapping,2012-01-24 09:57:29.825437+00:00,2012-01-24 09:57:29.825437+00:00,2012-01-24 10:29:29.825437+00:00,ID4445
28,Packing,2012-01-24 10:07:16.164105+00:00,2012-01-24 10:07:16.164105+00:00,2012-01-24 10:07:16.164105+00:00,ID4291
13,Final Inspection Q.C.,2012-01-24 12:11:29.246682+00:00,2012-01-25 13:36:00.000000+00:00,2012-01-25 13:37:14.322415+00:00,ID4618
28,Turning & Milling,2012-01-24 12:16:56.311265+00:00,2012-01-24 12:16:56.311266+00:00,2012-01-24 19:40:56.311267+00:00,ID4783
45,Packing,2012-01-24 17:30:12.563403+00:00,2012-01-24 17:30:12.563403+00:00,2012-01-24 17:30:12.563403+00:00,ID4491
45,Turning & Milling,2012-01-24 19:50:25.573526+00:00,2012-01-24 19:50:25.573526+00:00,2012-01-24 19:50:25.573526+00:00,ID4140
33,Final Inspection Q.C.,2012-01-25 00:15:46.357502+00:00,2012-01-25 02:24:00.000000+00:00,2012-01-25 02:24:01.889829+00:00,ID4163
33,Packing,2012-01-25 05:40:58.208382+00:00,2012-01-25 06:24:00.000000+00:00,2012-01-25 06:24:00.000000+00:00,ID4820
44,Flat Grinding,2012-01-25 10:33:47.768170+00:00,2012-01-25 11:12:00.000000+00:00,2012-01-25 11:32:38.456764+00:00,ID4882
47,Packing,2012-01-25 12:31:55.289766+00:00,2012-01-25 13:36:00.000000+00:00,2012-01-25 13:36:00.000000+00:00,ID4291
43,Packing,2012-01-25 12:37:36.933145+00:00,2012-01-25 13:36:00.000000+00:00,2012-01-25 13:36:00.000000+00:00,ID4491
43,Turning & Milling,2012-01-25 14:52:28.177057+00:00,2012-01-26 15:12:00.000000+00:00,2012-01-26 15:12:00.011605+00:00,ID4132
13,Turning & Milling,2012-01-25 14:53:33.794809+00:00,2012-01-25 16:00:00.000000+00:00,2012-01-25 16:04:05.038853+00:00,ID4219
40,Packing,2012-01-25 17:18:11.957025+00:00,2012-01-26 06:24:00.000000+00:00,2012-01-26 06:24:00.000000+00:00,ID4820
47,Turning & Milling,2012-01-25 21:55:38.157503+00:00,2012-01-25 22:24:00.000000+00:00,2012-01-25 22:25:17.763900+00:00,ID0997
44,Lapping,2012-01-26 00:32:33.128238+00:00,2012-01-26 00:48:00.000000+00:00,2012-01-26 01:39:00.000000+00:00,ID4355
48,Packing,2012-01-26 06:41:39.624710+00:00,2012-01-26 06:41:39.624710+00:00,2012-01-26 06:41:39.624710+00:00,ID4491
48,Turning & Milling,2012-01-26 07:12:01.880270+00:00,2012-01-27 13:36:00.000000+00:00,2012-01-27 13:47:57.254542+00:00,ID3846
49,Packing,2012-01-26 09:57:17.329977+00:00,2012-01-26 09:57:17.329977+00:00,2012-01-26 09:57:17.329977+00:00,ID4291
40,Turning & Milling,2012-01-26 10:44:41.859124+00:00,2012-01-26 10:44:41.859124+00:00,2012-01-26 13:15:30.663262+00:00,ID4167
49,Turning & Milling,2012-01-26 10:44:44.931082+00:00,2012-01-26 13:36:00.000000+00:00,2012-01-26 13:36:00.077743+00:00,ID4641
51,Packing,2012-01-26 23:36:48.846386+00:00,2012-01-27 06:24:00.000000+00:00,2012-01-27 06:24:00.000000+00:00,ID4820
39,Packing,2012-01-27 10:52:37.336402+00:00,2012-01-27 13:36:00.000000+00:00,2012-01-27 13:36:00.000000+00:00,ID4491
51,Turning & Milling,2012-01-27 12:20:57.769433+00:00,2012-01-27 13:36:00.000000+00:00,2012-01-28 17:15:00.000001+00:00,ID4162
39,Turning & Milling,2012-01-27 21:12:18.687108+00:00,2012-01-28 00:48:00.000000+00:00,2012-01-28 16:16:13.443674+00:00,ID4529
50,Packing,2012-01-27 22:27:25.577780+00:00,2012-01-28 00:48:00.000000+00:00,2012-01-28 00:48:00.000000+00:00,ID4291
50,Turning & Milling,2012-01-28 02:20:36.895459+00:00,2012-01-28 16:00:00.000000+00:00,2012-01-28 16:29:27.514531+00:00,ID4429
50,Lapping,2012-01-28 16:32:56.045002+00:00,2012-01-28 16:32:56.045002+00:00,2012-01-28 16:47:56.045002+00:00,ID0937
50,Final Inspection Q.C.,2012-01-28 22:01:55.350001+00:00,2012-01-29 06:24:00.000000+00:00,2012-01-29 06:51:02.165683+00:00,ID4493
41,Nitration Q.C.,2012-01-28 23:44:58.894828+00:00,2012-01-29 06:24:00.000000+00:00,2012-01-29 06:24:00.000000+00:00,ID4287
46,Packing,2012-01-29 02:02:48.019413+00:00,2012-01-29 06:24:00.000000+00:00,2012-01-29 06:24:00.000000+00:00,ID4820
46,Turning & Milling,2012-01-29 07:06:26.679226+00:00,2012-01-29 08:00:00.000000+00:00,2012-01-29 08:11:00.000000+00:00,ID4872
41,Laser Marking,2012-01-29 18:03:46.063077+00:00,2012-01-29 23:12:00.000000+00:00,2012-01-29 23:12:00.658519+00:00,ID0998
52,Packing,2012-01-29 20:10:38.814117+00:00,2012-01-29 22:24:00.000000+00:00,2012-01-29 22:24:00.000000+00:00,ID4491
53,Packing,2012-01-29 20:42:19.795925+00:00,2012-01-29 22:24:00.000000+00:00,2012-01-29 22:24:00.000000+00:00,ID4291
13,Lapping,2012-01-29 22:30:37.168023+00:00,2012-01-29 22:30:37.168023+00:00,2012-01-30 06:30:23.727040+00:00,ID0420
41,Final Inspection Q.C.,2012-01-29 23:13:24.899743+00:00,2012-01-30 02:24:00.000000+00:00,2012-01-30 13:53:40.713778+00:00,ID4163
52,Turning & Milling,2012-01-30 01:49:35.943243+00:00,2012-01-30 02:24:00.000000+00:00,2012-01-30 02:28:24.539210+00:00,ID4718
13,Final Inspection Q.C.,2012-01-30 14:18:15.421040+00:00,2012-01-30 18:24:00.000000+00:00,2012-01-30 18:24:14.954700+00:00,ID4618
55,Packing,2012-01-30 19:56:11.907014+00:00,2012-01-31 06:24:00.000000+00:00,2012-01-31 06:24:00.000000+00:00,ID4820
56,Packing,2012-01-30 21:29:16.224356+00:00,2012-01-30 21:36:00.000000+00:00,2012-01-30 21:36:00.000000+00:00,ID4291
13,Turning & Milling,2012-01-30 22:47:30.474244+00:00,2012-01-30 22:47:30.474244+00:00,2012-01-31 03:24:09.121767+00:00,ID4932
57,Packing,2012-01-31 01:05:36.305280+00:00,2012-01-31 03:12:00.000000+00:00,2012-01-31 03:12:00.000000+00:00,ID4491
56,Turning & Milling,2012-01-31 01:37:53.775232+00:00,2012-01-31 03:12:00.000000+00:00,2012-01-31 03:12:00.000000+00:00,ID4445
13,Lapping,2012-01-31 03:58:59.185945+00:00,2012-01-31 03:58:59.185944+00:00,2012-01-31 03:59:09.168159+00:00,ID4528
57,Turning & Milling,2012-01-31 04:05:00.425766+00:00,2012-01-31 08:48:00.000000+00:00,2012-01-31 08:48:00.002232+00:00,ID4794
50,Packing,2012-01-31 10:25:03.647671+00:00,2012-01-31 10:25:03.647671+00:00,2012-01-31 10:25:03.647671+00:00,ID4291
53,Turning & Milling,2012-01-31 14:44:03.219782+00:00,2012-01-31 14:44:03.219782+00:00,2012-02-01 03:20:03.219783+00:00,ID4783
58,Packing,2012-01-31 16:49:54.118014+00:00,2012-01-31 16:49:54.118014+00:00,2012-01-31 16:49:54.118014+00:00,ID4491
52,Lapping,2012-01-31 17:36:07.123907+00:00,2012-01-31 17:36:07.123907+00:00,2012-01-31 17:45:29.471273+00:00,ID4882
37,Round Grinding,2012-01-31 18:37:50.412159+00:00,2012-01-31 18:37:50.412158+00:00,2012-01-31 20:00:50.412158+00:00,ID3854
13,Final Inspection Q.C.,2012-01-31 18:43:00.353146+00:00,2012-01-31 18:43:00.353146+00:00,2012-01-31 19:54:58.782777+00:00,ID4287
58,Turning & Milling,2012-01-31 19:22:22.964170+00:00,2012-01-31 19:22:22.964169+00:00,2012-01-31 19:22:22.964169+00:00,ID4140
13,Turning & Milling,2012-01-31 20:13:58.505335+00:00,2012-02-01 00:48:00.000000+00:00,2012-02-01 16:34:11.674915+00:00,ID4219
59,Change Version,2012-01-31 20:14:36.968965+00:00,2012-02-01 13:36:00.000000+00:00,2012-02-01 21:42:32.668297+00:00,ID4890
52,Final Inspection Q.C.,2012-01-31 23:18:06.388466+00:00,2012-02-01 02:24:00.000000+00:00,2012-02-01 03:30:41.673396+00:00,ID4493
55,Turning & Milling,2012-02-01 01:57:57.758684+00:00,2012-02-01 22:24:00.000000+00:00,2012-02-01 22:24:13.112124+00:00,ID0997
54,Packing,2012-02-01 03:36:20.871353+00:00,2012-02-01 06:24:00.000000+00:00,2012-02-01 06:24:00.000000+00:00,ID4820
54,Turning Q.C.,2012-02-01 12:59:05.707852+00:00,2012-02-01 13:36:00.000000+00:00,2012-02-01 13:45:07.919825+00:00,ID4618
37,Final Inspection Q.C.,2012-02-01 19:10:09.066828+00:00,2012-02-01 21:36:00.000000+00:00,2012-02-01 21:38:15.701646+00:00,ID4163
54,Turning & Milling,2012-02-01 20:05:45.794142+00:00,2012-02-01 21:36:00.000000+00:00,2012-02-01 21:42:21.084108+00:00,ID4167
