case_id,activity,enable_time,start_time,end_time,resource
12,Turning & Milling,2012-01-09 21:56:16.586364+00:00,2012-01-10 00:48:00.000000+00:00,2012-01-10 00:49:23.655466+00:00,ID0997
16,Final Inspection Q.C.,2012-01-09 22:17:43.805342+00:00,2012-01-09 22:24:00.000000+00:00,2012-01-09 22:27:44.168815+00:00,ID4287
17,Packing,2012-01-10 02:27:01.126916+00:00,2012-01-10 06:24:00.000000+00:00,2012-01-10 06:24:00.000000+00:00,ID4820
19,Turning,2012-01-10 02:51:51.935179+00:00,2012-01-10 22:24:00.000000+00:00,2012-01-10 22:25:44.881414+00:00,ID3846
15,Packing,2012-01-10 03:31:30.489027+00:00,2012-01-10 03:31:30.489027+00:00,2012-01-10 03:31:30.489027+00:00,ID4291
13,Packing,2012-01-10 03:33:29.728447+00:00,2012-01-10 03:33:29.728447+00:00,2012-01-10 03:33:29.728447+00:00,ID4491
13,Turning Q.C.,2012-01-10 03:49:18.128661+00:00,2012-01-10 03:49:18.128661+00:00,2012-01-10 06:29:39.896217+00:00,ID4493
15,Turning & Milling,2012-01-10 05:18:07.666094+00:00,2012-01-10 06:24:00.000000+00:00,2012-01-10 06:39:00.000000+00:00,ID0937
13,Turning & Milling,2012-01-10 06:53:28.965779+00:00,2012-01-10 23:12:00.000000+00:00,2012-01-11 02:32:51.003490+00:00,ID4132
2,Final Inspection Q.C.,2012-01-10 08:37:49.539559+00:00,2012-01-10 08:37:49.539559+00:00,2012-01-10 09:49:26.631190+00:00,ID4163
12,Lapping,2012-01-10 08:48:29.061449+00:00,2012-01-10 08:48:29.061450+00:00,2012-01-10 09:07:13.777051+00:00,ID4882
12,Round Grinding,2012-01-10 09:07:13.820905+00:00,2012-01-10 09:07:13.820905+00:00,2012-01-10 09:07:54.137982+00:00,ID4109
12,Turning & Milling,2012-01-10 09:41:45.025246+00:00,2012-01-10 09:41:45.025246+00:00,2012-01-10 09:41:45.025246+00:00,ID4140
12,Turning & Milling Q.C.,2012-01-10 10:05:58.246336+00:00,2012-01-10 10:05:58.246337+00:00,2012-01-10 10:34:58.246337+00:00,ID4167
14,Lapping,2012-01-10 13:00:46.124670+00:00,2012-01-10 18:24:00.000000+00:00,2012-01-10 18:30:20.088502+00:00,ID0998
11,Packing,2012-01-10 15:28:55.111338+00:00,2012-01-10 15:28:55.111337+00:00,2012-01-10 15:28:55.111337+00:00,ID4291
11,Turning & Milling,2012-01-10 16:24:00.133121+00:00,2012-01-10 17:36:00.000000+00:00,2012-01-10 17:40:22.575929+00:00,ID4641
23,Flat Grinding,2012-01-10 20:06:54.610703+00:00,2012-01-10 20:06:54.610703+00:00,2012-01-10 20:06:54.610703+00:00,ID0420
23,Round Grinding,2012-01-10 20:07:18.447034+00:00,2012-01-10 20:07:18.447034+00:00,2012-01-10 22:58:10.930547+00:00,ID4160
19,Turning Q.C.,2012-01-10 22:28:46.553714+00:00,2012-01-11 13:36:00.000000+00:00,2012-01-11 13:37:38.945092+00:00,ID4618
17,Turning & Milling,2012-01-11 07:51:53.405904+00:00,2012-01-11 16:00:00.000000+00:00,2012-01-11 16:00:15.406224+00:00,ID4219
25,Turning,2012-01-11 09:54:05.371805+00:00,2012-01-11 11:12:00.000000+00:00,2012-01-11 11:12:00.000001+00:00,ID3718
24,Packing,2012-01-11 13:23:34.356176+00:00,2012-01-11 13:36:00.000000+00:00,2012-01-11 13:36:00.000000+00:00,ID4491
25,Turning Q.C.,2012-01-11 14:57:17.147923+00:00,2012-01-11 14:57:17.147923+00:00,2012-01-11 22:25:42.668742+00:00,ID4287
22,Turning,2012-01-11 15:08:58.376343+00:00,2012-01-11 16:48:00.000000+00:00,2012-01-11 18:48:00.000000+00:00,ID4429
24,Turning & Milling,2012-01-11 16:20:08.049424+00:00,2012-01-11 16:48:00.000000+00:00,2012-01-12 00:51:00.001001+00:00,ID4162
17,Milling,2012-01-11 16:25:20.431957+00:00,2012-01-11 16:48:00.000000+00:00,2012-01-12 08:21:43.091897+00:00,ID4873
22,Turning Q.C.,2012-01-11 22:25:35.296005+00:00,2012-01-11 22:25:35.296005+00:00,2012-01-11 22:29:46.506575+00:00,ID4493
17,Turning & Milling Q.C.,2012-01-12 08:35:53.599131+00:00,2012-01-12 08:35:53.599131+00:00,2012-01-12 08:50:53.599131+00:00,ID4529
22,Flat Grinding,2012-01-12 11:26:04.663220+00:00,2012-01-12 11:26:04.663220+00:00,2012-01-12 11:55:45.875070+00:00,ID4872
22,Round Grinding,2012-01-12 12:03:19.893292+00:00,2012-01-16 06:24:00.000000+00:00,2012-01-16 06:24:04.905212+00:00,ID4385
20,Packing,2012-01-12 15:03:29.743927+00:00,2012-01-13 06:24:00.000000+00:00,2012-01-13 06:24:00.000000+00:00,ID4820
18,Turning Q.C.,2012-01-12 17:48:41.428391+00:00,2012-01-13 14:24:00.000000+00:00,2012-01-13 14:24:06.282757+00:00,ID4618
20,Turning & Milling,2012-01-13 06:43:15.475241+00:00,2012-01-13 06:43:15.475241+00:00,2012-01-13 06:43:15.475241+00:00,ID4445
18,Flat Grinding,2012-01-13 14:32:59.179566+00:00,2012-01-13 19:12:00.000000+00:00,2012-01-13 19:12:00.000000+00:00,ID3716
25,Flat Grinding,2012-01-13 16:39:46.328889+00:00,2012-01-13 19:12:00.000000+00:00,2012-01-13 19:27:00.000000+00:00,ID4528
18,Round Grinding,2012-01-13 19:12:14.773357+00:00,2012-01-13 19:12:14.773357+00:00,2012-01-14 16:23:14.773357+00:00,ID3854
17,Grinding Rework,2012-01-14 10:08:13.024940+00:00,2012-01-14 16:00:00.000000+00:00,2012-01-14 18:07:06.221708+00:00,ID4355
17,Lapping,2012-01-14 10:43:32.820391+00:00,2012-01-14 16:00:00.000000+00:00,2012-01-14 16:15:00.000000+00:00,ID0937
21,Packing,2012-01-14 11:06:58.686436+00:00,2012-01-14 16:00:00.000000+00:00,2012-01-14 16:00:00.000000+00:00,ID4291
17,Round Grinding,2012-01-14 16:22:26.641338+00:00,2012-01-14 16:22:26.641337+00:00,2012-01-14 16:25:25.421821+00:00,ID4109
17,Turning & Milling,2012-01-14 16:46:37.215220+00:00,2012-01-14 16:46:37.215221+00:00,2012-01-14 18:21:53.497213+00:00,ID4718
27,Packing,2012-01-14 19:14:39.205408+00:00,2012-01-14 19:14:39.205408+00:00,2012-01-14 19:14:39.205408+00:00,ID4491
27,Turning & Milling,2012-01-14 19:50:43.328400+00:00,2012-01-14 19:50:43.328399+00:00,2012-01-15 13:50:43.328400+00:00,ID4783
17,Final Inspection Q.C.,2012-01-14 20:16:00.204731+00:00,2012-01-14 20:16:00.204731+00:00,2012-01-15 06:36:37.382750+00:00,ID4163
17,Grinding Rework,2012-01-14 21:20:23.525631+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 08:00:00.000001+00:00,ID4882
28,Packing,2012-01-14 23:00:47.743061+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:24:00.000000+00:00,ID4820
17,Turning & Milling Q.C.,2012-01-14 23:48:00.770577+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:53:00.000000+00:00,ID4167
26,Packing,2012-01-15 01:01:46.256365+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:24:00.000000+00:00,ID4291
28,Turning & Milling,2012-01-15 06:34:15.679449+00:00,2012-01-16 17:36:00.000000+00:00,2012-01-16 17:38:44.034654+00:00,ID0997
26,Turning & Milling,2012-01-15 06:41:27.990043+00:00,2012-01-15 06:41:27.990043+00:00,2012-01-15 09:13:50.089725+00:00,ID4932
17,Turning & Milling,2012-01-15 08:06:34.683622+00:00,2012-01-16 13:36:00.000000+00:00,2012-01-16 13:36:30.028790+00:00,ID4794
17,Lapping,2012-01-16 14:12:30.287456+00:00,2012-01-16 17:36:00.000000+00:00,2012-01-16 17:58:36.468547+00:00,ID0998
12,Nitration Q.C.,2012-01-16 15:43:00.474666+00:00,2012-01-16 16:48:00.000000+00:00,2012-01-16 16:48:00.000000+00:00,ID4287
12,Grinding Rework,2012-01-16 16:27:43.215188+00:00,2012-01-16 16:48:00.000000+00:00,2012-01-16 21:46:50.967419+00:00,ID4872
12,Laser Marking,2012-01-16 17:01:21.958474+00:00,2012-01-16 21:36:00.000000+00:00,2012-01-16 21:39:41.268650+00:00,ID4445
28,Lapping,2012-01-16 17:38:44.034661+00:00,2012-01-16 21:36:00.000000+00:00,2012-01-17 03:20:49.456439+00:00,ID0420
17,Final Inspection Q.C.,2012-01-16 22:03:41.786657+00:00,2012-01-16 22:24:00.000000+00:00,2012-01-17 10:33:48.547408+00:00,ID4493
29,Packing,2012-01-16 22:39:59.720805+00:00,2012-01-16 22:39:59.720805+00:00,2012-01-16 22:39:59.720805+00:00,ID4491
17,Final Inspection Q.C.,2012-01-17 02:25:52.252382+00:00,2012-01-17 06:24:00.000000+00:00,2012-01-17 06:24:00.006548+00:00,ID4618
28,Round Grinding,2012-01-17 03:21:09.665872+00:00,2012-01-17 03:21:09.665872+00:00,2012-01-17 09:29:55.191209+00:00,ID4160
12,Final Inspection Q.C.,2012-01-17 03:51:10.039380+00:00,2012-01-17 03:51:10.039380+00:00,2012-01-17 06:39:22.627083+00:00,ID4163
21,Turning & Milling,2012-01-17 06:55:39.550952+00:00,2012-01-17 06:55:39.550952+00:00,2012-01-17 06:55:39.550952+00:00,ID4140
21,Lapping,2012-01-17 06:55:39.558283+00:00,2012-01-17 06:55:39.558283+00:00,2012-01-17 08:03:28.996262+00:00,ID4528
30,Packing,2012-01-17 07:28:21.199105+00:00,2012-01-17 08:00:00.000000+00:00,2012-01-17 08:00:00.000000+00:00,ID4820
30,Turning Q.C.,2012-01-17 08:27:49.224580+00:00,2012-01-17 08:27:49.224581+00:00,2012-01-17 08:33:09.984610+00:00,ID4287
28,Turning & Milling,2012-01-17 09:52:10.451605+00:00,2012-01-17 17:36:00.000000+00:00,2012-01-17 17:38:50.538294+00:00,ID4641
17,Turning & Milling,2012-01-17 10:57:04.912797+00:00,2012-01-17 22:24:00.000000+00:00,2012-01-17 22:28:13.798120+00:00,ID3846
28,Turning & Milling Q.C.,2012-01-17 11:20:05.253967+00:00,2012-01-17 11:20:05.253966+00:00,2012-01-17 11:35:05.253966+00:00,ID4529
30,Turning & Milling,2012-01-17 12:48:27.609071+00:00,2012-01-17 23:12:00.000000+00:00,2012-01-17 23:24:31.341913+00:00,ID4132
30,Turning & Milling,2012-01-17 12:48:27.609071+00:00,2012-01-18 00:48:00.000000+00:00,2012-01-18 00:48:00.179356+00:00,ID4219
17,Turning & Milling,2012-01-17 13:22:00.557004+00:00,2012-01-17 13:22:00.557004+00:00,2012-01-17 14:10:07.894299+00:00,ID4429
12,Flat Grinding,2012-01-17 16:39:00.104917+00:00,2012-01-17 16:39:00.104917+00:00,2012-01-17 16:39:00.104917+00:00,ID3716
28,Round Grinding,2012-01-17 17:38:57.600581+00:00,2012-01-17 17:38:57.600581+00:00,2012-01-17 17:54:47.762433+00:00,ID0937
29,Turning & Milling,2012-01-17 18:12:31.356351+00:00,2012-01-17 18:12:31.356351+00:00,2012-01-17 22:27:31.356352+00:00,ID4162
28,Final Inspection Q.C.,2012-01-17 19:54:40.995313+00:00,2012-01-18 13:36:00.000000+00:00,2012-01-18 13:36:00.000029+00:00,ID4618
10,Grinding Rework,2012-01-17 22:23:19.961344+00:00,2012-01-17 22:24:00.000000+00:00,2012-01-18 08:30:13.833230+00:00,ID4355
28,Grinding Rework,2012-01-18 00:45:21.409849+00:00,2012-01-18 02:24:00.000000+00:00,2012-01-18 03:12:00.000001+00:00,ID4882
12,Turning & Milling,2012-01-18 01:00:14.765176+00:00,2012-01-18 02:24:00.000000+00:00,2012-01-18 06:45:07.173224+00:00,ID4718
21,Round Grinding,2012-01-18 04:15:47.640788+00:00,2012-01-18 04:15:47.640788+00:00,2012-01-18 08:14:47.640788+00:00,ID3854
12,Lapping,2012-01-18 06:45:13.550874+00:00,2012-01-19 17:36:00.000000+00:00,2012-01-19 17:36:59.988893+00:00,ID0998
31,Packing,2012-01-18 08:28:15.407947+00:00,2012-01-18 08:28:15.407947+00:00,2012-01-18 08:28:15.407947+00:00,ID4291
31,Turning & Milling,2012-01-18 09:09:30.454379+00:00,2012-01-18 11:12:00.000000+00:00,2012-01-18 23:13:41.764462+00:00,ID4167
10,Final Inspection Q.C.,2012-01-18 09:50:18.688899+00:00,2012-01-18 11:12:00.000000+00:00,2012-01-18 18:27:37.634290+00:00,ID4163
21,Turning & Milling,2012-01-18 10:10:03.356924+00:00,2012-01-18 11:12:00.000000+00:00,2012-01-18 16:48:15.350968+00:00,ID4932
32,Packing,2012-01-18 17:11:25.925573+00:00,2012-01-18 18:24:00.000000+00:00,2012-01-18 18:24:00.000000+00:00,ID4491
35,Packing,2012-01-18 21:14:38.037719+00:00,2012-01-19 06:24:00.000000+00:00,2012-01-19 06:24:00.000000+00:00,ID4820
10,Turning & Milling,2012-01-18 23:55:51.779314+00:00,2012-01-18 23:55:51.779314+00:00,2012-01-19 14:07:51.780315+00:00,ID4783
34,Packing,2012-01-19 12:04:40.402238+00:00,2012-01-19 12:04:40.402238+00:00,2012-01-19 12:04:40.402238+00:00,ID4291
28,Turning & Milling,2012-01-19 13:24:20.182488+00:00,2012-01-21 20:00:00.000000+00:00,2012-01-21 20:01:22.049727+00:00,ID4794
32,Turning & Milling,2012-01-19 17:29:10.627029+00:00,2012-01-19 18:24:00.000000+00:00,2012-01-19 18:24:00.147974+00:00,ID0997
35,Turning & Milling,2012-01-19 17:42:02.746707+00:00,2012-01-19 17:42:02.746707+00:00,2012-01-19 17:42:02.746707+00:00,ID4445
12,Round Grinding,2012-01-19 17:54:37.670701+00:00,2012-01-19 17:54:37.670701+00:00,2012-01-19 17:54:59.575159+00:00,ID4109
12,Grinding Rework,2012-01-19 17:56:22.568549+00:00,2012-01-23 06:24:00.000000+00:00,2012-01-23 23:18:59.999001+00:00,ID4385
12,Turning & Milling,2012-01-19 18:05:29.828800+00:00,2012-01-19 18:05:29.828801+00:00,2012-01-19 18:16:29.828801+00:00,ID4872
34,Turning Q.C.,2012-01-20 04:16:36.888959+00:00,2012-01-20 06:24:00.000000+00:00,2012-01-20 08:35:08.940480+00:00,ID4287
21,Grinding Rework,2012-01-20 16:08:11.570739+00:00,2012-01-20 19:12:00.000000+00:00,2012-01-20 19:13:00.144756+00:00,ID4528
36,Packing,2012-01-20 22:19:07.168165+00:00,2012-01-21 00:48:00.000000+00:00,2012-01-21 00:48:00.000000+00:00,ID4491
37,Packing,2012-01-21 04:34:23.357548+00:00,2012-01-22 06:24:00.000000+00:00,2012-01-22 06:24:00.000000+00:00,ID4820
21,Final Inspection Q.C.,2012-01-21 06:10:53.650690+00:00,2012-01-21 16:00:00.000000+00:00,2012-01-21 16:34:53.562674+00:00,ID4493
34,Turning & Milling,2012-01-21 06:31:58.512336+00:00,2012-01-21 16:00:00.000000+00:00,2012-01-21 16:00:00.000000+00:00,ID4140
12,Turning & Milling Q.C.,2012-01-21 07:20:35.761295+00:00,2012-01-21 16:00:00.000000+00:00,2012-01-21 16:15:00.000000+00:00,ID4529
36,Turning & Milling,2012-01-21 11:28:17.738476+00:00,2012-01-21 16:00:00.000000+00:00,2012-01-21 17:26:21.500835+00:00,ID4429
12,Round Grinding,2012-01-21 16:25:57.788490+00:00,2012-01-21 16:25:57.788490+00:00,2012-01-21 17:50:49.680025+00:00,ID0420
25,Nitration Q.C.,2012-01-21 20:11:56.626878+00:00,2012-01-22 21:36:00.000000+00:00,2012-01-22 21:39:00.000000+00:00,ID4618
33,Packing,2012-01-22 08:41:57.521709+00:00,2012-01-22 08:41:57.521709+00:00,2012-01-22 08:41:57.521709+00:00,ID4291
38,Packing,2012-01-22 09:04:31.813735+00:00,2012-01-22 09:04:31.813734+00:00,2012-01-22 09:04:31.813734+00:00,ID4491
38,Turning & Milling,2012-01-22 09:39:34.693708+00:00,2012-01-22 09:39:34.693708+00:00,2012-01-22 09:39:34.700762+00:00,ID4641
33,Turning & Milling,2012-01-22 10:14:34.417168+00:00,2012-01-22 10:14:34.417168+00:00,2012-01-22 10:29:34.417168+00:00,ID0937
33,Lapping,2012-01-22 10:33:02.947639+00:00,2012-01-22 10:33:02.947639+00:00,2012-01-22 11:16:57.089681+00:00,ID4882
33,Final Inspection Q.C.,2012-01-22 16:16:20.816462+00:00,2012-01-22 16:16:20.816461+00:00,2012-01-23 06:27:17.621205+00:00,ID4163
41,Flat Grinding,2012-01-22 21:00:17.176073+00:00,2012-01-22 22:24:00.000000+00:00,2012-01-22 22:24:00.000000+00:00,ID3716
37,Turning & Milling,2012-01-22 22:42:32.212116+00:00,2012-01-22 22:42:32.212117+00:00,2012-01-23 13:57:32.212118+00:00,ID4162
12,Final Inspection Q.C.,2012-01-23 03:34:23.215211+00:00,2012-01-23 06:24:00.000000+00:00,2012-01-23 14:35:16.513961+00:00,ID4287
21,Lapping,2012-01-23 04:38:53.514903+00:00,2012-01-23 06:24:00.000000+00:00,2012-01-23 06:39:00.000000+00:00,ID4355
41,Final Inspection Q.C.,2012-01-23 08:33:37.513444+00:00,2012-01-23 08:33:37.513443+00:00,2012-01-23 16:50:12.065968+00:00,ID4493
21,Final Inspection Q.C.,2012-01-23 12:04:21.345175+00:00,2012-01-23 18:24:00.000000+00:00,2012-01-23 18:24:16.658512+00:00,ID4618
12,Turning & Milling,2012-01-23 14:39:37.986267+00:00,2012-01-23 22:24:00.000000+00:00,2012-01-23 22:36:16.619869+00:00,ID3846
42,Packing,2012-01-23 16:04:37.086388+00:00,2012-01-24 06:24:00.000000+00:00,2012-01-24 06:24:00.000000+00:00,ID4820
42,Turning & Milling,2012-01-24 06:34:36.714565+00:00,2012-01-24 23:12:00.000000+00:00,2012-01-24 23:28:11.329553+00:00,ID4132
12,Lapping,2012-01-24 08:20:39.314136+00:00,2012-01-24 18:24:00.000000+00:00,2012-01-24 18:26:30.264415+00:00,ID0998
37,Lapping,2012-01-24 12:44:55.460796+00:00,2012-01-24 12:44:55.460796+00:00,2012-01-24 13:16:55.460796+00:00,ID4445
21,Turning & Milling Q.C.,2012-01-24 12:50:46.641311+00:00,2012-01-24 12:50:46.641311+00:00,2012-01-24 13:19:46.641311+00:00,ID4167
37,Round Grinding,2012-01-24 13:16:55.718898+00:00,2012-01-24 13:16:55.718897+00:00,2012-01-24 14:11:05.269874+00:00,ID4160
25,Laser Marking,2012-01-24 14:45:14.592171+00:00,2012-01-24 14:45:14.592171+00:00,2012-01-24 14:45:14.592171+00:00,ID4932
45,Packing,2012-01-24 17:30:12.563403+00:00,2012-01-24 17:30:12.563403+00:00,2012-01-24 17:30:12.563403+00:00,ID4291
37,Final Inspection Q.C.,2012-01-24 17:51:17.403616+00:00,2012-01-24 17:51:17.403615+00:00,2012-01-24 18:02:41.835575+00:00,ID4163
45,Turning & Milling,2012-01-24 18:15:10.578513+00:00,2012-01-25 00:48:00.000000+00:00,2012-01-25 00:48:03.416843+00:00,ID4219
21,Turning & Milling,2012-01-24 18:41:13.598153+00:00,2012-01-24 18:41:13.598152+00:00,2012-01-24 18:41:29.435972+00:00,ID4718
37,Turning & Milling,2012-01-24 19:18:56.692329+00:00,2012-01-24 19:18:56.692330+00:00,2012-01-25 14:54:56.692331+00:00,ID4783
21,Turning & Milling,2012-01-25 00:20:07.315236+00:00,2012-01-25 02:24:00.000000+00:00,2012-01-25 02:35:00.000000+00:00,ID4872
41,Packing,2012-01-25 08:21:02.664673+00:00,2012-01-25 08:21:02.664674+00:00,2012-01-25 08:21:02.664674+00:00,ID4491
44,Flat Grinding,2012-01-25 10:33:47.768170+00:00,2012-01-25 11:12:00.000000+00:00,2012-01-25 11:27:00.000000+00:00,ID4528
44,Lapping,2012-01-25 11:27:32.006323+00:00,2012-01-25 11:27:32.006323+00:00,2012-01-25 13:57:47.156752+00:00,ID0420
47,Packing,2012-01-25 12:31:55.289766+00:00,2012-01-26 06:24:00.000000+00:00,2012-01-26 06:24:00.000000+00:00,ID4820
43,Packing,2012-01-25 12:37:36.933145+00:00,2012-01-25 13:36:00.000000+00:00,2012-01-25 13:36:00.000000+00:00,ID4291
12,Nitration Q.C.,2012-01-25 13:25:50.314017+00:00,2012-01-25 13:36:00.000000+00:00,2012-01-25 13:36:00.000000+00:00,ID4287
43,Turning & Milling,2012-01-25 14:14:03.327113+00:00,2012-01-25 22:24:00.000000+00:00,2012-01-25 22:24:20.976083+00:00,ID0997
40,Packing,2012-01-25 17:18:11.957025+00:00,2012-01-25 18:24:00.000000+00:00,2012-01-25 18:24:00.000000+00:00,ID4491
40,Turning & Milling,2012-01-25 23:35:09.075578+00:00,2012-01-25 23:35:09.075578+00:00,2012-01-25 23:35:09.075578+00:00,ID4140
48,Packing,2012-01-26 06:41:39.624710+00:00,2012-01-26 06:41:39.624710+00:00,2012-01-26 06:41:39.624710+00:00,ID4291
47,Turning & Milling,2012-01-26 07:25:20.254825+00:00,2012-01-26 08:00:00.000000+00:00,2012-01-26 09:45:53.177392+00:00,ID4529
49,Packing,2012-01-26 09:57:17.329977+00:00,2012-01-26 09:57:17.329977+00:00,2012-01-26 09:57:17.329977+00:00,ID4491
49,Turning & Milling,2012-01-26 10:06:13.623830+00:00,2012-01-26 10:06:13.623831+00:00,2012-01-26 10:25:35.911531+00:00,ID4429
28,Nitration Q.C.,2012-01-26 18:57:16.875988+00:00,2012-01-26 18:57:16.875988+00:00,2012-01-26 18:58:16.875988+00:00,ID4493
51,Packing,2012-01-26 23:36:48.846386+00:00,2012-01-27 06:24:00.000000+00:00,2012-01-27 06:24:00.000000+00:00,ID4820
48,Turning Q.C.,2012-01-27 01:31:12.871313+00:00,2012-01-27 14:24:00.000000+00:00,2012-01-27 14:49:46.597644+00:00,ID4618
51,Turning & Milling,2012-01-27 08:08:24.276791+00:00,2012-01-28 20:00:00.000000+00:00,2012-01-28 20:00:00.085306+00:00,ID4794
39,Packing,2012-01-27 10:52:37.336402+00:00,2012-01-27 13:36:00.000000+00:00,2012-01-27 13:36:00.000000+00:00,ID4291
48,Turning & Milling,2012-01-27 18:27:42.047350+00:00,2012-01-29 09:36:00.000000+00:00,2012-01-29 09:36:51.905952+00:00,ID4641
39,Turning & Milling,2012-01-27 18:38:08.021649+00:00,2012-01-27 19:12:00.000000+00:00,2012-01-27 19:27:00.000000+00:00,ID0937
50,Packing,2012-01-27 22:27:25.577780+00:00,2012-01-28 00:48:00.000000+00:00,2012-01-28 00:48:00.000000+00:00,ID4491
50,Turning & Milling,2012-01-28 01:02:22.413522+00:00,2012-01-28 16:00:00.000000+00:00,2012-01-28 18:39:00.000001+00:00,ID4162
12,Lapping,2012-01-28 14:47:11.443306+00:00,2012-01-28 16:00:00.000000+00:00,2012-01-28 16:01:59.905642+00:00,ID4882
