case_id,activity,enable_time,start_time,end_time,resource
16,Flat Grinding,2012-01-09 22:34:52.879619+00:00,2012-01-09 22:34:52.879619+00:00,2012-01-10 03:16:30.891070+00:00,ID4872
17,Packing,2012-01-10 02:27:01.126916+00:00,2012-01-10 06:24:00.000000+00:00,2012-01-10 06:24:00.000000+00:00,ID4820
19,Turning,2012-01-10 02:51:51.935179+00:00,2012-01-10 08:48:00.000000+00:00,2012-01-10 08:56:14.214286+00:00,ID4794
15,Packing,2012-01-10 03:31:30.489027+00:00,2012-01-10 03:31:30.489027+00:00,2012-01-10 03:31:30.489027+00:00,ID4291
13,Packing,2012-01-10 03:33:29.728447+00:00,2012-01-10 03:33:29.728447+00:00,2012-01-10 03:33:29.728447+00:00,ID4491
13,Turning & Milling,2012-01-10 03:47:26.860013+00:00,2012-01-11 22:24:00.000000+00:00,2012-01-11 22:25:23.655466+00:00,ID0997
17,Turning & Milling,2012-01-10 06:56:01.186329+00:00,2012-01-10 06:56:01.186329+00:00,2012-01-10 08:11:01.186329+00:00,ID0937
15,Turning & Milling,2012-01-10 06:58:51.551350+00:00,2012-01-10 22:24:00.000000+00:00,2012-01-10 22:29:10.453970+00:00,ID3846
11,Packing,2012-01-10 15:28:55.111338+00:00,2012-01-10 15:28:55.111337+00:00,2012-01-10 15:28:55.111337+00:00,ID4291
8,Final Inspection Q.C.,2012-01-10 16:25:21.570073+00:00,2012-01-10 16:25:21.570072+00:00,2012-01-10 16:26:21.267680+00:00,ID4287
8,Turning & Milling,2012-01-10 17:54:27.451508+00:00,2012-01-10 23:12:00.000000+00:00,2012-01-10 23:33:38.619644+00:00,ID4132
8,Turning & Milling,2012-01-10 17:54:27.451508+00:00,2012-01-10 17:54:27.451507+00:00,2012-01-10 17:54:27.451507+00:00,ID4140
18,Turning Q.C.,2012-01-10 17:55:03.506016+00:00,2012-01-11 13:36:00.000000+00:00,2012-01-11 13:42:26.632028+00:00,ID4618
11,Turning & Milling,2012-01-10 18:38:40.291635+00:00,2012-01-10 22:24:00.000000+00:00,2012-01-10 22:24:00.149860+00:00,ID4641
23,Flat Grinding,2012-01-10 20:06:54.610703+00:00,2012-01-10 20:06:54.610703+00:00,2012-01-10 20:07:55.020901+00:00,ID4882
11,Lapping,2012-01-10 22:37:23.335052+00:00,2012-01-10 22:37:23.335052+00:00,2012-01-10 22:52:23.335052+00:00,ID4355
16,Final Inspection Q.C.,2012-01-11 06:43:46.284392+00:00,2012-01-11 06:43:46.284392+00:00,2012-01-11 06:46:59.605181+00:00,ID4163
25,Turning,2012-01-11 09:54:05.371805+00:00,2012-01-11 16:00:00.000000+00:00,2012-01-11 16:00:00.022460+00:00,ID4219
24,Packing,2012-01-11 13:23:34.356176+00:00,2012-01-11 13:36:00.000000+00:00,2012-01-11 13:36:00.000000+00:00,ID4491
24,Turning & Milling,2012-01-11 14:43:46.625975+00:00,2012-01-11 14:43:46.625974+00:00,2012-01-11 22:35:01.061598+00:00,ID4167
22,Turning,2012-01-11 15:08:58.376343+00:00,2012-01-11 16:48:00.000000+00:00,2012-01-11 16:48:00.000001+00:00,ID3718
13,Lapping,2012-01-11 22:25:23.694386+00:00,2012-01-12 17:36:00.000000+00:00,2012-01-12 17:37:40.328493+00:00,ID0998
25,Turning Q.C.,2012-01-12 05:03:01.433511+00:00,2012-01-12 06:24:00.000000+00:00,2012-01-12 06:52:23.081711+00:00,ID4493
18,Flat Grinding,2012-01-12 07:21:52.498596+00:00,2012-01-12 08:00:00.000000+00:00,2012-01-12 08:00:00.000000+00:00,ID0420
22,Turning Q.C.,2012-01-12 08:17:54.743630+00:00,2012-01-12 08:17:54.743631+00:00,2012-01-12 08:37:27.416559+00:00,ID4287
20,Packing,2012-01-12 15:03:29.743927+00:00,2012-01-13 06:24:00.000000+00:00,2012-01-13 06:24:00.000000+00:00,ID4820
25,Flat Grinding,2012-01-12 16:03:28.335852+00:00,2012-01-12 16:03:28.335852+00:00,2012-01-12 16:03:28.335852+00:00,ID3716
13,Round Grinding,2012-01-12 17:48:27.752990+00:00,2012-01-12 17:48:27.752990+00:00,2012-01-12 17:48:52.754443+00:00,ID4109
13,Turning & Milling,2012-01-12 17:50:05.924621+00:00,2012-01-12 17:50:05.924622+00:00,2012-01-12 20:29:05.924623+00:00,ID4162
13,Turning & Milling Q.C.,2012-01-12 18:03:03.261677+00:00,2012-01-12 18:03:03.261677+00:00,2012-01-12 18:18:03.261677+00:00,ID4529
19,Turning Q.C.,2012-01-12 18:43:57.885658+00:00,2012-01-13 14:24:00.000000+00:00,2012-01-13 14:29:56.706189+00:00,ID4618
25,Final Inspection Q.C.,2012-01-13 10:00:04.828994+00:00,2012-01-13 13:36:00.000000+00:00,2012-01-13 19:37:08.601078+00:00,ID4163
19,Flat Grinding,2012-01-13 14:52:14.298272+00:00,2012-01-13 19:12:00.000000+00:00,2012-01-13 19:27:00.000000+00:00,ID4528
20,Turning & Milling,2012-01-13 21:27:08.749276+00:00,2012-01-14 00:48:00.000000+00:00,2012-01-14 00:48:00.000000+00:00,ID4445
11,Round Grinding,2012-01-13 22:33:53.165368+00:00,2012-01-14 00:48:00.000000+00:00,2012-01-14 17:53:54.457694+00:00,ID4160
21,Packing,2012-01-14 11:06:58.686436+00:00,2012-01-14 16:00:00.000000+00:00,2012-01-14 16:00:00.000000+00:00,ID4291
21,Turning Q.C.,2012-01-14 16:17:20.125151+00:00,2012-01-14 16:17:20.125151+00:00,2012-01-14 16:22:37.174197+00:00,ID4493
19,Turn & Mill. & Screw Assem,2012-01-14 17:38:10.266921+00:00,2012-01-14 17:38:10.266921+00:00,2012-01-14 18:48:10.266921+00:00,ID4932
19,Turning & Milling Q.C.,2012-01-14 19:06:09.498522+00:00,2012-01-14 19:06:09.498522+00:00,2012-01-14 19:21:09.498522+00:00,ID0937
27,Packing,2012-01-14 19:14:39.205408+00:00,2012-01-14 19:14:39.205408+00:00,2012-01-14 19:14:39.205408+00:00,ID4491
13,Grinding Rework,2012-01-14 19:35:22.687486+00:00,2012-01-16 06:24:00.000000+00:00,2012-01-16 23:18:59.999001+00:00,ID4385
11,Final Inspection Q.C.,2012-01-14 20:11:22.616457+00:00,2012-01-14 20:11:22.616457+00:00,2012-01-15 06:30:34.083269+00:00,ID4287
28,Packing,2012-01-14 23:00:47.743061+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:24:00.000000+00:00,ID4820
26,Packing,2012-01-15 01:01:46.256365+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:24:00.000000+00:00,ID4291
27,Turning & Milling,2012-01-15 01:05:54.435799+00:00,2012-01-15 06:24:00.000000+00:00,2012-01-15 06:30:07.670474+00:00,ID4429
28,Turning & Milling,2012-01-15 06:41:07.831492+00:00,2012-01-15 06:41:07.831491+00:00,2012-01-15 09:28:23.892942+00:00,ID4718
21,Flat Grinding,2012-01-16 04:23:21.723691+00:00,2012-01-16 06:24:00.000000+00:00,2012-01-16 06:42:39.563602+00:00,ID4872
21,Lapping,2012-01-16 22:12:03.840486+00:00,2012-01-16 22:24:00.000000+00:00,2012-01-16 22:35:26.109345+00:00,ID4882
29,Packing,2012-01-16 22:39:59.720805+00:00,2012-01-16 22:39:59.720805+00:00,2012-01-16 22:39:59.720805+00:00,ID4491
29,Turning & Milling,2012-01-16 23:29:48.553223+00:00,2012-01-17 08:48:00.000000+00:00,2012-01-17 08:49:03.827996+00:00,ID4794
30,Packing,2012-01-17 07:28:21.199105+00:00,2012-01-17 08:00:00.000000+00:00,2012-01-17 08:00:00.000000+00:00,ID4820
23,Lapping,2012-01-17 14:31:48.746182+00:00,2012-01-17 14:31:48.746183+00:00,2012-01-17 14:46:48.746183+00:00,ID4355
23,Round Grinding,2012-01-17 14:48:50.637438+00:00,2012-01-17 14:48:50.637438+00:00,2012-01-17 16:11:50.637438+00:00,ID3854
23,Final Inspection Q.C.,2012-01-17 17:59:06.063639+00:00,2012-01-18 13:36:00.000000+00:00,2012-01-18 13:36:00.409709+00:00,ID4618
13,Final Inspection Q.C.,2012-01-17 18:16:23.862446+00:00,2012-01-17 18:16:23.862447+00:00,2012-01-17 19:22:32.048384+00:00,ID4163
13,Turning & Milling,2012-01-17 19:55:13.410933+00:00,2012-01-17 19:55:13.410932+00:00,2012-01-18 18:43:13.410933+00:00,ID4783
26,Turning & Milling,2012-01-17 21:19:39.550952+00:00,2012-01-17 22:24:00.000000+00:00,2012-01-17 22:24:00.000000+00:00,ID4140
31,Packing,2012-01-18 08:28:15.407947+00:00,2012-01-18 08:28:15.407947+00:00,2012-01-18 08:28:15.407947+00:00,ID4291
31,Turning & Milling,2012-01-18 14:12:28.785430+00:00,2012-01-19 09:36:00.000000+00:00,2012-01-19 09:36:17.854200+00:00,ID4641
32,Packing,2012-01-18 17:11:25.925573+00:00,2012-01-18 18:24:00.000000+00:00,2012-01-18 18:24:00.000000+00:00,ID4491
13,Lapping,2012-01-18 18:43:13.410940+00:00,2012-01-18 18:43:13.410941+00:00,2012-01-18 22:39:34.355341+00:00,ID0420
32,Turning & Milling,2012-01-18 19:59:56.867855+00:00,2012-01-20 13:36:00.000000+00:00,2012-01-20 13:36:00.422794+00:00,ID3846
35,Packing,2012-01-18 21:14:38.037719+00:00,2012-01-19 06:24:00.000000+00:00,2012-01-19 06:24:00.000000+00:00,ID4820
13,Turning & Milling,2012-01-18 23:59:42.448999+00:00,2012-01-19 15:12:00.000000+00:00,2012-01-19 15:12:01.794362+00:00,ID4132
31,Lapping,2012-01-19 10:12:18.112866+00:00,2012-01-19 17:36:00.000000+00:00,2012-01-19 17:37:01.786661+00:00,ID0998
34,Packing,2012-01-19 12:04:40.402238+00:00,2012-01-19 12:04:40.402238+00:00,2012-01-19 12:04:40.402238+00:00,ID4291
30,Turning & Milling,2012-01-19 12:39:44.704775+00:00,2012-01-19 23:12:00.000000+00:00,2012-01-19 23:22:32.827655+00:00,ID4219
23,Packing,2012-01-19 19:33:51.454458+00:00,2012-01-19 19:33:51.454459+00:00,2012-01-19 19:33:51.454459+00:00,ID4491
35,Turning & Milling,2012-01-19 21:39:12.634301+00:00,2012-01-19 22:24:00.000000+00:00,2012-01-19 22:26:12.459382+00:00,ID0997
30,Lapping,2012-01-19 23:34:15.232941+00:00,2012-01-20 06:24:00.000000+00:00,2012-01-20 06:58:21.403130+00:00,ID4528
18,Final Inspection Q.C.,2012-01-20 01:04:15.161668+00:00,2012-01-20 06:24:00.000000+00:00,2012-01-20 06:56:24.754199+00:00,ID4493
34,Turning & Milling,2012-01-20 06:21:58.612348+00:00,2012-01-20 06:24:00.000000+00:00,2012-01-20 06:35:56.582066+00:00,ID4167
30,Round Grinding,2012-01-20 07:01:02.764426+00:00,2012-01-20 08:00:00.000000+00:00,2012-01-20 08:00:41.322772+00:00,ID4109
30,Grinding Rework,2012-01-20 08:01:22.967249+00:00,2012-01-20 08:01:22.967249+00:00,2012-01-20 08:05:57.781579+00:00,ID4872
30,Turning & Milling Q.C.,2012-01-20 08:46:33.093367+00:00,2012-01-20 08:46:33.093367+00:00,2012-01-20 13:49:33.093367+00:00,ID4529
30,Turning & Milling,2012-01-20 18:35:10.726611+00:00,2012-01-20 19:12:00.000000+00:00,2012-01-21 17:39:00.000001+00:00,ID4162
36,Packing,2012-01-20 22:19:07.168165+00:00,2012-01-22 06:24:00.000000+00:00,2012-01-22 06:24:00.000000+00:00,ID4820
37,Packing,2012-01-21 04:34:23.357548+00:00,2012-01-21 16:00:00.000000+00:00,2012-01-21 16:00:00.000000+00:00,ID4291
30,Lapping,2012-01-21 21:40:49.769595+00:00,2012-01-22 06:24:00.000000+00:00,2012-01-22 06:56:00.000000+00:00,ID4445
37,Turning & Milling,2012-01-22 03:40:09.504405+00:00,2012-01-22 06:24:00.000000+00:00,2012-01-22 10:34:22.400097+00:00,ID4932
19,Nitration Q.C.,2012-01-22 06:53:24.866215+00:00,2012-01-22 06:53:24.866215+00:00,2012-01-22 06:53:24.866215+00:00,ID4287
19,Laser Marking,2012-01-22 07:45:08.285202+00:00,2012-01-22 08:00:00.000000+00:00,2012-01-22 08:15:00.000000+00:00,ID0937
33,Packing,2012-01-22 08:41:57.521709+00:00,2012-01-22 08:41:57.521709+00:00,2012-01-22 08:41:57.521709+00:00,ID4491
33,Turning & Milling,2012-01-22 08:57:41.507672+00:00,2012-01-22 08:57:41.507672+00:00,2012-01-22 10:28:20.950070+00:00,ID4429
38,Packing,2012-01-22 09:04:31.813735+00:00,2012-01-22 09:04:31.813734+00:00,2012-01-22 09:04:31.813734+00:00,ID4291
38,Turning & Milling,2012-01-22 10:28:06.657563+00:00,2012-01-22 10:28:06.657563+00:00,2012-01-22 11:26:30.762199+00:00,ID4718
33,Lapping,2012-01-22 10:28:21.124897+00:00,2012-01-22 10:28:21.124897+00:00,2012-01-22 10:45:22.429430+00:00,ID4882
21,Final Inspection Q.C.,2012-01-22 16:33:17.189939+00:00,2012-01-22 16:33:17.189939+00:00,2012-01-23 06:25:46.555365+00:00,ID4163
41,Flat Grinding,2012-01-22 21:00:17.176073+00:00,2012-01-22 22:24:00.000000+00:00,2012-01-22 22:24:00.000000+00:00,ID3716
41,Round Grinding,2012-01-22 22:24:24.124086+00:00,2012-01-22 22:24:24.124086+00:00,2012-01-23 08:32:28.701542+00:00,ID4160
21,Turning & Milling,2012-01-23 06:46:09.353412+00:00,2012-01-23 13:36:00.000000+00:00,2012-01-23 13:37:21.735325+00:00,ID4794
42,Packing,2012-01-23 16:04:37.086388+00:00,2012-01-24 06:24:00.000000+00:00,2012-01-24 06:24:00.000000+00:00,ID4820
36,Turning & Milling,2012-01-23 16:22:08.324563+00:00,2012-01-23 16:48:00.000000+00:00,2012-01-23 16:48:00.000000+00:00,ID4140
30,Final Inspection Q.C.,2012-01-24 03:08:21.919795+00:00,2012-01-24 06:24:00.000000+00:00,2012-01-24 06:24:00.001554+00:00,ID4618
30,Final Inspection Q.C.,2012-01-24 04:56:51.616825+00:00,2012-01-24 06:24:00.000000+00:00,2012-01-24 09:05:28.857942+00:00,ID4493
42,Turning & Milling,2012-01-24 08:14:03.159369+00:00,2012-01-24 08:14:03.159369+00:00,2012-01-24 15:38:03.159370+00:00,ID4783
30,Turning & Milling,2012-01-24 09:56:51.088015+00:00,2012-01-24 17:36:00.000000+00:00,2012-01-24 17:36:03.079694+00:00,ID4641
45,Packing,2012-01-24 17:30:12.563403+00:00,2012-01-24 17:30:12.563403+00:00,2012-01-24 17:30:12.563403+00:00,ID4491
45,Turning & Milling,2012-01-25 07:42:28.271936+00:00,2012-01-26 15:12:00.000000+00:00,2012-01-26 15:15:59.652603+00:00,ID4132
44,Flat Grinding,2012-01-25 10:33:47.768170+00:00,2012-01-25 11:12:00.000000+00:00,2012-01-25 11:12:00.000000+00:00,ID0420
47,Packing,2012-01-25 12:31:55.289766+00:00,2012-01-25 13:36:00.000000+00:00,2012-01-25 13:36:00.000000+00:00,ID4291
43,Packing,2012-01-25 12:37:36.933145+00:00,2012-01-26 06:24:00.000000+00:00,2012-01-26 06:24:00.000000+00:00,ID4820
47,Turning & Milling,2012-01-25 15:56:13.010123+00:00,2012-01-25 22:24:00.000000+00:00,2012-01-25 22:25:32.754033+00:00,ID0997
40,Packing,2012-01-25 17:18:11.957025+00:00,2012-01-25 18:24:00.000000+00:00,2012-01-25 18:24:00.000000+00:00,ID4491
44,Final Inspection Q.C.,2012-01-25 18:43:27.503478+00:00,2012-01-25 18:43:27.503478+00:00,2012-01-25 18:51:18.967721+00:00,ID4287
48,Packing,2012-01-26 06:41:39.624710+00:00,2012-01-26 06:41:39.624710+00:00,2012-01-26 06:41:39.624710+00:00,ID4291
48,Turning & Milling,2012-01-26 06:53:26.075867+00:00,2012-01-26 23:12:00.000000+00:00,2012-01-26 23:42:38.828697+00:00,ID4219
49,Packing,2012-01-26 09:57:17.329977+00:00,2012-01-26 09:57:17.329977+00:00,2012-01-26 09:57:17.329977+00:00,ID4491
49,Turning & Milling,2012-01-26 10:06:10.382476+00:00,2012-01-26 10:06:10.382476+00:00,2012-01-26 10:07:38.429288+00:00,ID4167
30,Packing,2012-01-26 10:40:36.029244+00:00,2012-01-27 06:24:00.000000+00:00,2012-01-27 06:24:00.000000+00:00,ID4820
33,Round Grinding,2012-01-26 11:15:22.417346+00:00,2012-01-30 06:24:00.000000+00:00,2012-01-30 06:37:50.419050+00:00,ID4385
43,Turning Q.C.,2012-01-26 22:35:56.486721+00:00,2012-01-27 14:24:00.000000+00:00,2012-01-27 14:24:05.681577+00:00,ID4618
51,Packing,2012-01-26 23:36:48.846386+00:00,2012-01-27 06:24:00.000000+00:00,2012-01-27 06:24:00.000000+00:00,ID4291
48,Lapping,2012-01-27 00:26:06.746075+00:00,2012-01-27 06:24:00.000000+00:00,2012-01-27 06:39:00.000000+00:00,ID4355
51,Turning & Milling,2012-01-27 06:25:52.725011+00:00,2012-01-27 06:25:52.725012+00:00,2012-01-27 06:36:52.725012+00:00,ID4872
48,Round Grinding,2012-01-27 07:43:36.287049+00:00,2012-01-27 08:00:00.000000+00:00,2012-01-27 19:23:00.000000+00:00,ID3854
39,Packing,2012-01-27 10:52:37.336402+00:00,2012-01-27 13:36:00.000000+00:00,2012-01-27 13:36:00.000000+00:00,ID4491
30,Turning & Milling,2012-01-27 11:58:05.888158+00:00,2012-01-27 13:36:00.000000+00:00,2012-01-27 19:12:47.198918+00:00,ID3846
40,Turning Q.C.,2012-01-27 13:01:23.364216+00:00,2012-01-27 13:36:00.000000+00:00,2012-01-27 19:34:53.976081+00:00,ID4493
43,Turning & Milling,2012-01-27 17:53:54.071365+00:00,2012-01-27 19:12:00.000000+00:00,2012-01-29 06:26:01.685625+00:00,ID4529
39,Turning & Milling,2012-01-27 19:32:57.769433+00:00,2012-01-27 19:32:57.769433+00:00,2012-01-28 17:59:57.769434+00:00,ID4162
50,Packing,2012-01-27 22:27:25.577780+00:00,2012-01-29 06:24:00.000000+00:00,2012-01-29 06:24:00.000000+00:00,ID4820
48,Final Inspection Q.C.,2012-01-28 00:26:03.212181+00:00,2012-01-28 00:48:00.000000+00:00,2012-01-28 00:49:25.261241+00:00,ID4163
40,Turning & Milling,2012-01-28 04:29:32.532452+00:00,2012-01-28 16:00:00.000000+00:00,2012-01-28 16:00:00.000000+00:00,ID4445
40,Turning & Milling,2012-01-28 04:29:32.532452+00:00,2012-01-28 16:00:00.000000+00:00,2012-01-28 16:15:00.000000+00:00,ID0937
40,Lapping,2012-01-28 18:33:16.249514+00:00,2012-01-29 23:12:00.000000+00:00,2012-01-29 23:29:10.092168+00:00,ID0998
46,Packing,2012-01-29 02:02:48.019413+00:00,2012-01-29 06:24:00.000000+00:00,2012-01-29 06:24:00.000000+00:00,ID4291
46,Turning & Milling,2012-01-29 07:06:26.679226+00:00,2012-01-29 08:00:00.000000+00:00,2012-01-29 08:00:32.569169+00:00,ID4429
50,Turning & Milling,2012-01-29 08:26:44.173107+00:00,2012-01-29 08:26:44.173108+00:00,2012-01-29 08:59:21.785104+00:00,ID4932
52,Packing,2012-01-29 20:10:38.814117+00:00,2012-01-29 22:24:00.000000+00:00,2012-01-29 22:24:00.000000+00:00,ID4491
53,Packing,2012-01-29 20:42:19.795925+00:00,2012-01-30 06:24:00.000000+00:00,2012-01-30 06:24:00.000000+00:00,ID4820
40,Final Inspection Q.C.,2012-01-29 23:46:15.845314+00:00,2012-01-30 02:24:00.000000+00:00,2012-01-30 02:51:10.355893+00:00,ID4287
48,Packing,2012-01-30 11:26:06.593658+00:00,2012-01-30 13:36:00.000000+00:00,2012-01-30 13:36:00.000000+00:00,ID4291
55,Packing,2012-01-30 19:56:11.907014+00:00,2012-01-30 21:36:00.000000+00:00,2012-01-30 21:36:00.000000+00:00,ID4491
56,Packing,2012-01-30 21:29:16.224356+00:00,2012-01-31 06:24:00.000000+00:00,2012-01-31 06:24:00.000000+00:00,ID4820
55,Turning & Milling,2012-01-30 22:02:14.485225+00:00,2012-01-30 22:24:00.000000+00:00,2012-01-31 03:17:21.904596+00:00,ID4718
57,Packing,2012-01-31 01:05:36.305280+00:00,2012-01-31 03:12:00.000000+00:00,2012-01-31 03:12:00.000000+00:00,ID4291
57,Turning & Milling,2012-01-31 09:00:36.726294+00:00,2012-01-31 12:48:00.000000+00:00,2012-01-31 12:48:01.562426+00:00,ID4794
52,Turning & Milling,2012-01-31 10:21:44.571064+00:00,2012-01-31 10:21:44.571064+00:00,2012-01-31 10:21:44.571064+00:00,ID4140
56,Turning & Milling,2012-01-31 11:04:13.456329+00:00,2012-01-31 11:04:13.456329+00:00,2012-01-31 18:28:13.456330+00:00,ID4783
52,Milling,2012-01-31 12:14:19.726083+00:00,2012-01-31 12:14:19.726084+00:00,2012-01-31 17:50:26.929135+00:00,ID4873
58,Packing,2012-01-31 16:49:54.118014+00:00,2012-01-31 16:49:54.118014+00:00,2012-01-31 16:49:54.118014+00:00,ID4491
58,Turning & Milling,2012-01-31 17:42:54.543780+00:00,2012-01-31 17:42:54.543780+00:00,2012-01-31 17:42:56.465084+00:00,ID4641
33,Final Inspection Q.C.,2012-01-31 18:00:33.206944+00:00,2012-02-01 13:36:00.000000+00:00,2012-02-01 13:39:02.639714+00:00,ID4618
59,Change Version,2012-01-31 20:14:36.968965+00:00,2012-02-01 13:36:00.000000+00:00,2012-02-01 21:42:02.297492+00:00,ID4890
52,Turning & Milling Q.C.,2012-01-31 20:47:10.260283+00:00,2012-01-31 20:47:10.260283+00:00,2012-01-31 22:52:10.260283+00:00,ID4167
52,Grinding Rework,2012-01-31 22:16:03.041111+00:00,2012-01-31 22:24:00.000000+00:00,2012-02-01 02:44:52.560683+00:00,ID4528
52,Round Grinding,2012-01-31 22:52:10.264033+00:00,2012-01-31 22:52:10.264033+00:00,2012-01-31 22:53:51.525803+00:00,ID4109
54,Packing,2012-02-01 03:36:20.871353+00:00,2012-02-01 03:36:20.871353+00:00,2012-02-01 03:36:20.871353+00:00,ID4291
54,Turning & Milling,2012-02-01 19:11:19.068275+00:00,2012-02-01 22:24:00.000000+00:00,2012-02-01 22:24:20.976083+00:00,ID0997
52,Final Inspection Q.C.,2012-02-01 21:16:37.550999+00:00,2012-02-01 21:36:00.000000+00:00,2012-02-02 08:51:04.058003+00:00,ID4493
59,Final Inspection Q.C.,2012-02-02 08:11:32.180936+00:00,2012-02-02 08:11:32.180936+00:00,2012-02-02 09:20:43.936099+00:00,ID4163
61,Packing,2012-02-02 08:37:21.503607+00:00,2012-02-02 08:37:21.503607+00:00,2012-02-02 08:37:21.503607+00:00,ID4820
59,Turning & Milling,2012-02-02 14:27:02.538327+00:00,2012-02-02 15:12:00.000000+00:00,2012-02-02 15:12:00.425603+00:00,ID4132
