case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
2,26,Round Grinding,2012-01-02 22:24:56.521276277+00:00,2012-01-03 04:32:57.672159116+00:00,29,ID4385
5,1,Turning & Milling,2012-01-03 02:52:09.640765633+00:00,2012-01-03 04:02:09.640765633+00:00,30,ID4445
1,0,Turning & Milling Q.C.,2012-01-03 05:50:01.373951470+00:00,2012-01-03 06:07:48.150178092+00:00,31,ID4163
0,21,Packing,2012-01-03 07:00:00+00:00,2012-01-03 08:00:00+00:00,32,ID4491
6,14,Turning & Milling,2012-01-03 08:04:05.343193691+00:00,2012-01-03 08:49:17.982456650+00:00,33,ID4618
7,20,SETUP     Turning & Milling,2012-01-03 17:12:10.972630151+00:00,2012-01-03 19:33:10.972630151+00:00,34,ID4932
4,18,Turning & Milling Q.C.,2012-01-03 18:36:25.387184731+00:00,2012-01-03 21:21:05.808782148+00:00,35,ID4287
3,9,Round Grinding,2012-01-02 22:39:12.228301526+00:00,2012-01-03 05:29:48.215451417+00:00,36,ID4355
5,0,Turning & Milling Q.C.,2012-01-03 04:02:09.640765633+00:00,2012-01-03 04:29:49.696570304+00:00,37,ID4163
1,8,Turning & Milling,2012-01-03 06:07:48.150178092+00:00,2012-01-03 06:37:06.374466545+00:00,39,ID4641
0,1,Turning & Milling,2012-01-03 08:00:00+00:00,2012-01-03 09:10:00+00:00,40,ID4445
6,38,Turning & Milling,2012-01-03 08:49:17.982456650+00:00,2012-01-03 10:04:17.982456650+00:00,41,ID4140
8,40,Turning,2012-01-03 18:12:07.301672682+00:00,2012-01-03 19:12:07.301672682+00:00,42,ID3718
7,11,Turning & Milling,2012-01-03 19:33:10.972630151+00:00,2012-01-04 00:53:58.018855529+00:00,43,ID3846
4,4,Flat Grinding,2012-01-03 21:21:05.808782148+00:00,2012-01-03 23:46:31.575680533+00:00,44,ID4882
3,31,Round Grinding,2012-01-03 05:29:48.215451417+00:00,2012-01-03 06:13:17.150784180+00:00,46,ID4109
1,16,Turning & Milling,2012-01-03 06:37:06.374466545+00:00,2012-01-03 11:54:06.374466545+00:00,47,ID4872
2,29,Packing,2012-01-03 07:00:00+00:00,2012-01-03 08:00:00+00:00,48,ID4291
0,12,Lapping,2012-01-03 09:10:00+00:00,2012-01-03 09:28:22.208764064+00:00,49,ID4528
6,25,Turning & Milling,2012-01-03 10:04:17.982456650+00:00,2012-01-04 02:58:05.057295867+00:00,50,ID4132
8,24,Turning,2012-01-03 19:12:07.301672682+00:00,2012-01-03 23:42:07.301672682+00:00,51,ID4442
9,5,Turning & Milling,2012-01-03 21:26:36.589997222+00:00,2012-01-04 00:24:26.259921859+00:00,52,ID0997
4,13,Turning & Milling Q.C.,2012-01-03 23:46:31.575680533+00:00,2012-01-04 00:36:49.699828955+00:00,53,ID4493
7,23,Turning & Milling,2012-01-04 00:53:58.018855529+00:00,2012-01-04 02:08:58.018855529+00:00,54,ID0937
3,37,Round Grinding,2012-01-03 06:13:17.150784180+00:00,2012-01-03 08:07:17.150784180+00:00,55,ID3854
5,0,Turning & Milling Q.C.,2012-01-03 07:00:00+00:00,2012-01-03 07:43:39.980802196+00:00,56,ID4163
2,0,Final Inspection Q.C.,2012-01-03 08:00:00+00:00,2012-01-03 09:48:21.270708580+00:00,57,ID4163
0,1,Turning & Milling,2012-01-03 09:28:22.208764064+00:00,2012-01-03 10:38:22.208764064+00:00,58,ID4445
1,38,Turning & Milling,2012-01-03 11:54:06.374466545+00:00,2012-01-03 13:09:06.374466545+00:00,59,ID4140
8,14,Turning Q.C.,2012-01-03 23:42:07.301672682+00:00,2012-01-04 00:51:02.909354615+00:00,60,ID4618
10,1,Turning & Milling,2012-01-04 00:17:00+00:00,2012-01-04 01:27:00+00:00,61,ID4445
9,0,Turning & Milling Q.C.,2012-01-04 00:24:26.259921859+00:00,2012-01-04 03:56:24.054150644+00:00,62,ID4163
4,10,Laser Marking,2012-01-04 00:36:49.699828955+00:00,2012-01-04 01:06:15.164099335+00:00,63,ID0998
7,16,Turning & Milling,2012-01-04 02:08:58.018855529+00:00,2012-01-04 07:25:58.018855529+00:00,64,ID4872
6,18,Turning & Milling Q.C.,2012-01-04 02:58:05.057295867+00:00,2012-01-04 05:16:46.459715603+00:00,65,ID4287
5,30,Lapping,2012-01-03 07:43:39.980802196+00:00,2012-01-03 08:45:14.117936428+00:00,66,ID0420
3,39,Round Grinding,2012-01-03 08:07:17.150784180+00:00,2012-01-03 09:25:07.953445153+00:00,67,ID4160
1,13,Turning & Milling Q.C.,2012-01-03 13:09:06.374466545+00:00,2012-01-03 18:47:31.454062881+00:00,68,ID4493
8,38,Turning & Milling,2012-01-04 00:51:02.909354615+00:00,2012-01-04 02:06:02.909354615+00:00,69,ID4140
4,9,Lapping,2012-01-04 01:06:15.164099335+00:00,2012-01-04 02:21:15.164099335+00:00,70,ID4355
10,30,Lapping,2012-01-04 01:27:00+00:00,2012-01-04 02:28:58.357305921+00:00,71,ID0420
11,1,Turning & Milling,2012-01-04 03:35:44.470986222+00:00,2012-01-04 04:45:44.470986222+00:00,72,ID4445
9,12,Laser Marking,2012-01-04 03:56:24.054150644+00:00,2012-01-04 03:58:24.054150644+00:00,73,ID4528
6,23,Laser Marking,2012-01-04 05:16:46.459715603+00:00,2012-01-04 06:31:46.459715603+00:00,74,ID0937
7,8,Turning & Milling,2012-01-04 07:25:58.018855529+00:00,2012-01-04 07:57:52.335729062+00:00,75,ID4641
5,18,Turning & Milling,2012-01-03 08:45:14.117936428+00:00,2012-01-03 10:00:14.117936428+00:00,76,ID4287
0,18,Final Inspection Q.C.,2012-01-03 10:38:22.208764064+00:00,2012-01-03 10:50:55.061137646+00:00,78,ID4287
1,2,Turning & Milling,2012-01-03 18:47:31.454062881+00:00,2012-01-04 03:42:35.684262073+00:00,79,ID4794
8,12,Lapping,2012-01-04 02:06:02.909354615+00:00,2012-01-04 02:38:13.732812927+00:00,80,ID4528
4,31,Round Grinding,2012-01-04 02:21:15.164099335+00:00,2012-01-04 04:37:39.289090297+00:00,81,ID4109
10,13,Turning & Milling Q.C.,2012-01-04 02:28:58.357305921+00:00,2012-01-04 03:20:21.607223856+00:00,82,ID4493
9,9,Lapping,2012-01-04 03:58:24.054150644+00:00,2012-01-04 05:13:24.054150644+00:00,83,ID4355
11,38,Turning & Milling,2012-01-04 04:45:44.470986222+00:00,2012-01-04 06:00:44.470986222+00:00,84,ID4140
6,30,Lapping,2012-01-04 06:31:46.459715603+00:00,2012-01-04 07:29:31.794452728+00:00,85,ID0420
12,18,Turning & Milling,2012-01-04 07:16:26.193058390+00:00,2012-01-04 08:31:26.193058390+00:00,86,ID4287
7,1,Turning & Milling,2012-01-04 07:57:52.335729062+00:00,2012-01-04 09:07:52.335729062+00:00,87,ID4445
5,12,Laser Marking,2012-01-03 10:00:14.117936428+00:00,2012-01-03 10:02:14.117936428+00:00,88,ID4528
0,0,Final Inspection Q.C.,2012-01-03 10:50:55.061137646+00:00,2012-01-03 12:16:45.456385463+00:00,89,ID4163
8,22,Flat Grinding,2012-01-04 02:38:13.732812927+00:00,2012-01-04 07:08:13.732812927+00:00,90,ID3716
10,38,Turning & Milling,2012-01-04 03:20:21.607223856+00:00,2012-01-04 04:35:21.607223856+00:00,91,ID4140
1,23,Turning & Milling,2012-01-04 03:42:35.684262073+00:00,2012-01-04 04:57:35.684262073+00:00,92,ID0937
4,26,Round Grinding,2012-01-04 04:37:39.289090297+00:00,2012-01-04 05:48:16.617064509+00:00,93,ID4385
9,12,Lapping,2012-01-04 05:13:24.054150644+00:00,2012-01-04 05:36:15.815058979+00:00,94,ID4528
11,11,Turning & Milling,2012-01-04 06:00:44.470986222+00:00,2012-01-04 06:58:29.010004888+00:00,95,ID3846
3,21,Packing,2012-01-04 07:00:00+00:00,2012-01-04 08:00:00+00:00,96,ID4491
6,4,Lapping,2012-01-04 07:29:31.794452728+00:00,2012-01-04 08:44:24.580736259+00:00,97,ID4882
12,38,Turning & Milling,2012-01-04 08:31:26.193058390+00:00,2012-01-04 09:46:26.193058390+00:00,98,ID4140
7,23,Turning & Milling,2012-01-04 09:07:52.335729062+00:00,2012-01-04 10:22:52.335729062+00:00,99,ID0937
5,9,Lapping,2012-01-03 10:02:14.117936428+00:00,2012-01-03 11:17:14.117936428+00:00,100,ID4355
0,0,Turning & Milling Q.C.,2012-01-03 12:16:45.456385463+00:00,2012-01-03 13:31:59.427848958+00:00,101,ID4163
10,37,Round Grinding,2012-01-04 04:35:21.607223856+00:00,2012-01-04 06:29:21.607223856+00:00,102,ID3854
1,1,Turning & Milling,2012-01-04 04:57:35.684262073+00:00,2012-01-04 06:07:35.684262073+00:00,103,ID4445
9,39,Round Grinding,2012-01-04 05:36:15.815058979+00:00,2012-01-04 10:31:52.418249620+00:00,104,ID4160
4,0,Round Grinding,2012-01-04 05:48:16.617064509+00:00,2012-01-04 10:45:33.217038387+00:00,105,ID4163
11,8,Turning & Milling,2012-01-04 06:58:29.010004888+00:00,2012-01-04 07:03:06.131764182+00:00,106,ID4641
8,12,Flat Grinding,2012-01-04 07:08:13.732812927+00:00,2012-01-04 08:23:13.732812927+00:00,107,ID4528
3,14,Final Inspection Q.C.,2012-01-04 08:00:00+00:00,2012-01-04 08:25:04.805992191+00:00,108,ID4618
6,13,Round Grinding,2012-01-04 08:44:24.580736259+00:00,2012-01-04 09:59:24.580736259+00:00,109,ID4493
12,1,Turning & Milling,2012-01-04 09:46:26.193058390+00:00,2012-01-04 10:56:26.193058390+00:00,110,ID4445
13,18,Turning & Milling,2012-01-04 10:19:38.151984909+00:00,2012-01-04 11:34:38.151984909+00:00,111,ID4287
7,38,Turning & Milling,2012-01-04 10:22:52.335729062+00:00,2012-01-04 11:37:52.335729062+00:00,112,ID4140
5,23,Turning & Milling,2012-01-03 11:17:14.117936428+00:00,2012-01-03 12:32:14.117936428+00:00,113,ID0937
0,9,Laser Marking,2012-01-03 13:31:59.427848958+00:00,2012-01-03 14:41:56.961290117+00:00,114,ID4355
1,9,Laser Marking,2012-01-04 06:07:35.684262073+00:00,2012-01-04 07:18:50.305524257+00:00,115,ID4355
10,1,Turning & Milling,2012-01-04 06:29:21.607223856+00:00,2012-01-04 07:39:21.607223856+00:00,116,ID4445
11,23,Turning & Milling,2012-01-04 07:03:06.131764182+00:00,2012-01-04 08:18:06.131764182+00:00,117,ID0937
8,9,Laser Marking,2012-01-04 08:23:13.732812927+00:00,2012-01-04 09:21:00.313448046+00:00,118,ID4355
9,31,Round Grinding,2012-01-04 10:31:52.418249620+00:00,2012-01-04 11:50:30.365219868+00:00,119,ID4109
4,13,Final Inspection Q.C.,2012-01-04 10:45:33.217038387+00:00,2012-01-04 11:23:19.820781208+00:00,120,ID4493
12,0,Turning & Milling Q.C.,2012-01-04 10:56:26.193058390+00:00,2012-01-04 11:48:09.534556185+00:00,121,ID4163
5,37,Round Grinding,2012-01-03 12:32:14.117936428+00:00,2012-01-03 14:26:14.117936428+00:00,124,ID3854
0,23,Turning & Milling Q.C.,2012-01-03 14:41:56.961290117+00:00,2012-01-03 15:56:56.961290117+00:00,125,ID0937
8,16,Flat Grinding,2012-01-04 09:21:00.313448046+00:00,2012-01-04 10:14:21.819552951+00:00,129,ID4872
6,37,Round Grinding,2012-01-04 09:59:24.580736259+00:00,2012-01-04 11:53:24.580736259+00:00,130,ID3854
14,2,Turning & Milling,2012-01-04 11:47:06.210762870+00:00,2012-01-05 00:01:35.419862704+00:00,133,ID4794
7,23,Turning & Milling,2012-01-05 00:00:00+00:00,2012-01-05 01:15:00+00:00,136,ID0937
5,30,Round Grinding,2012-01-03 14:26:14.117936428+00:00,2012-01-03 14:09:23.245375749+00:00,137,ID0420
0,30,Flat Grinding,2012-01-03 15:56:56.961290117+00:00,2012-01-03 16:55:56.961290117+00:00,138,ID0420
8,30,Flat Grinding,2012-01-04 10:14:21.819552951+00:00,2012-01-04 11:13:21.819552951+00:00,140,ID0420
15,34,Turning & Milling,2012-01-04 15:48:17.604148401+00:00,2012-01-05 02:48:17.604148401+00:00,144,ID4783
13,13,Turning & Milling Q.C.,2012-01-05 00:00:00+00:00,2012-01-05 01:55:37.633377522+00:00,145,ID4493
9,26,Round Grinding,2012-01-05 00:00:00+00:00,2012-01-05 01:54:39.952479490+00:00,146,ID4385
14,35,Turning & Milling,2012-01-05 00:01:35.419862704+00:00,2012-01-05 11:02:35.419862704+00:00,147,ID4162
12,1,Turning & Milling,2012-01-05 00:01:35.419862704+00:00,2012-01-05 01:11:35.419862704+00:00,148,ID4445
7,18,Turning & Milling Q.C.,2012-01-05 01:15:00+00:00,2012-01-05 02:58:46.106794160+00:00,149,ID4287
4,29,Packing,2012-01-05 07:00:00+00:00,2012-01-05 08:00:00+00:00,150,ID4291
5,14,Turning & Milling,2012-01-03 14:09:23.245375749+00:00,2012-01-03 17:18:30.556990160+00:00,151,ID4618
0,10,Lapping,2012-01-03 16:55:56.961290117+00:00,2012-01-03 20:02:22.362095077+00:00,152,ID0998
11,23,Turning & Milling,2012-01-04 10:22:52.335729062+00:00,2012-01-04 11:37:52.335729062+00:00,153,ID0937
16,27,Turning & Milling,2012-01-04 20:42:59.846615620+00:00,2012-01-05 03:04:51.813197269+00:00,155,ID4718
1,0,Turning & Milling Q.C.,2012-01-05 00:00:00+00:00,2012-01-05 02:58:07.975187963+00:00,156,ID4163
10,18,Turning & Milling Q.C.,2012-01-05 00:00:00+00:00,2012-01-05 00:30:40.326113170+00:00,157,ID4287
6,12,Round Grinding,2012-01-05 00:00:00+00:00,2012-01-05 01:30:37.657038563+00:00,158,ID4528
13,5,Turning & Milling,2012-01-05 01:55:37.633377522+00:00,2012-01-05 01:56:50.673941865+00:00,161,ID0997
15,16,Turning & Milling,2012-01-05 02:48:17.604148401+00:00,2012-01-05 08:05:17.604148401+00:00,162,ID4872
4,18,Final Inspection Q.C.,2012-01-05 08:00:00+00:00,2012-01-05 09:04:14.742789899+00:00,164,ID4287
14,11,Turning & Milling,2012-01-05 11:02:35.419862704+00:00,2012-01-06 00:48:07.287667659+00:00,165,ID3846
5,9,Round Grinding,2012-01-03 17:18:30.556990160+00:00,2012-01-03 22:48:44.477158285+00:00,166,ID4355
0,10,Lapping,2012-01-03 20:02:22.362095077+00:00,2012-01-03 20:23:45.028992285+00:00,167,ID0998
10,9,Round Grinding,2012-01-05 00:30:40.326113170+00:00,2012-01-05 03:40:47.711551390+00:00,170,ID4355
6,39,Round Grinding,2012-01-05 01:30:37.657038563+00:00,2012-01-05 01:52:25.437677989+00:00,171,ID4160
9,13,Round  Q.C.,2012-01-05 01:55:37.633377522+00:00,2012-01-05 03:03:03.495329467+00:00,172,ID4493
13,38,Turning & Milling,2012-01-05 01:56:50.673941865+00:00,2012-01-05 03:11:50.673941865+00:00,173,ID4140
17,23,Turning & Milling,2012-01-05 01:59:00+00:00,2012-01-05 03:14:00+00:00,174,ID0937
1,10,Laser Marking,2012-01-05 02:58:07.975187963+00:00,2012-01-05 03:20:16.486528954+00:00,175,ID0998
12,0,Turning & Milling Q.C.,2012-01-05 02:58:07.975187963+00:00,2012-01-05 03:02:51.040419960+00:00,176,ID4163
16,1,Turning & Milling,2012-01-05 03:04:51.813197269+00:00,2012-01-05 04:14:51.813197269+00:00,177,ID4445
7,21,Packing,2012-01-05 07:00:00+00:00,2012-01-05 08:00:00+00:00,178,ID4491
15,14,Turning & Milling,2012-01-05 08:05:17.604148401+00:00,2012-01-05 08:28:32.267543193+00:00,179,ID4618
4,0,Final Inspection Q.C.,2012-01-05 09:04:14.742789899+00:00,2012-01-05 09:45:40.876006554+00:00,180,ID4163
14,38,Turning & Milling,2012-01-06 00:48:07.287667659+00:00,2012-01-06 02:03:07.287667659+00:00,181,ID4140
0,4,Lapping,2012-01-03 20:23:45.028992285+00:00,2012-01-03 21:10:28.224668818+00:00,182,ID4882
5,30,Round Grinding,2012-01-03 22:48:44.477158285+00:00,2012-01-04 00:46:28.827851377+00:00,183,ID0420
12,12,Laser Marking,2012-01-05 03:02:51.040419960+00:00,2012-01-05 03:04:51.040419960+00:00,187,ID4528
18,18,Turning & Milling,2012-01-05 03:11:20.556890124+00:00,2012-01-05 04:26:20.556890124+00:00,189,ID4287
13,13,Turning & Milling Q.C.,2012-01-05 03:11:50.673941865+00:00,2012-01-05 03:57:33.731376544+00:00,190,ID4493
17,20,Stress Relief,2012-01-05 03:14:00+00:00,2012-01-05 07:14:00+00:00,191,ID4932
10,30,Round Grinding,2012-01-05 03:40:47.711551390+00:00,2012-01-05 03:33:03.222139992+00:00,193,ID0420
16,23,Turning & Milling,2012-01-05 04:14:51.813197269+00:00,2012-01-05 05:29:51.813197269+00:00,194,ID0937
7,12,Laser Marking,2012-01-05 08:00:00+00:00,2012-01-05 08:02:00+00:00,195,ID4528
15,1,Turning & Milling,2012-01-05 08:28:32.267543193+00:00,2012-01-05 09:38:32.267543193+00:00,196,ID4445
0,13,Final Inspection Q.C.,2012-01-03 21:10:28.224668818+00:00,2012-01-03 21:35:50.346355109+00:00,197,ID4493
5,13,Round Grinding,2012-01-04 00:46:28.827851377+00:00,2012-01-04 02:01:28.827851377+00:00,198,ID4493
12,4,Lapping,2012-01-05 03:04:51.040419960+00:00,2012-01-05 03:19:53.551401518+00:00,202,ID4882
10,31,Round Grinding,2012-01-05 03:33:03.222139992+00:00,2012-01-05 05:43:57.652936359+00:00,203,ID4109
13,13,Turning & Milling Q.C.,2012-01-05 03:57:33.731376544+00:00,2012-01-05 05:24:54.341378550+00:00,204,ID4493
18,22,Flat Grinding,2012-01-05 04:26:20.556890124+00:00,2012-01-05 08:56:20.556890124+00:00,205,ID3716
19,40,Turning,2012-01-05 05:26:46.489218971+00:00,2012-01-05 06:26:46.489218971+00:00,206,ID3718
16,18,Turning & Milling,2012-01-05 05:29:51.813197269+00:00,2012-01-05 06:44:51.813197269+00:00,207,ID4287
17,23,Turning & Milling,2012-01-05 07:14:00+00:00,2012-01-05 08:29:00+00:00,210,ID0937
7,13,Final Inspection Q.C.,2012-01-05 08:02:00+00:00,2012-01-05 09:56:57.682058812+00:00,211,ID4493
15,7,Turning & Milling,2012-01-05 09:38:32.267543193+00:00,2012-01-06 00:05:21.504209199+00:00,212,ID4219
14,18,Turning & Milling Q.C.,2012-01-06 02:03:07.287667659+00:00,2012-01-06 04:26:17.075129075+00:00,213,ID4287
0,0,Final Inspection Q.C.,2012-01-03 21:35:50.346355109+00:00,2012-01-03 23:53:49.030449840+00:00,214,ID4163
5,18,Turning & Milling Q.C.,2012-01-04 02:01:28.827851377+00:00,2012-01-04 02:24:42.229191585+00:00,215,ID4287
8,0,Final Inspection Q.C.,2012-01-05 03:02:51.040419960+00:00,2012-01-05 05:06:11.959304105+00:00,216,ID4163
13,13,Turning & Milling Q.C.,2012-01-05 05:24:54.341378550+00:00,2012-01-05 07:35:08.411985770+00:00,220,ID4493
10,37,Round Grinding,2012-01-05 05:43:57.652936359+00:00,2012-01-05 07:37:57.652936359+00:00,221,ID3854
19,24,Turning,2012-01-05 06:26:46.489218971+00:00,2012-01-05 10:56:46.489218971+00:00,222,ID4442
16,18,Turning & Milling,2012-01-05 06:44:51.813197269+00:00,2012-01-05 07:59:51.813197269+00:00,223,ID4287
9,19,Packing,2012-01-05 08:00:00+00:00,2012-01-05 09:00:00+00:00,224,ID4820
1,21,Packing,2012-01-05 08:00:00+00:00,2012-01-05 09:00:00+00:00,225,ID4491
17,23,Turning & Milling Q.C.,2012-01-05 08:29:00+00:00,2012-01-05 09:44:00+00:00,226,ID0937
15,5,Turning & Milling,2012-01-06 00:05:21.504209199+00:00,2012-01-06 00:45:18.488551817+00:00,228,ID0997
14,18,Turning & Milling,2012-01-06 04:26:17.075129075+00:00,2012-01-06 05:41:17.075129075+00:00,229,ID4287
0,0,Final Inspection Q.C.,2012-01-03 23:53:49.030449840+00:00,2012-01-04 00:21:12.927539760+00:00,230,ID4163
5,9,Laser Marking,2012-01-04 02:24:42.229191585+00:00,2012-01-04 03:03:07.551730096+00:00,231,ID4355
12,9,Round Grinding,2012-01-05 03:57:33.731376544+00:00,2012-01-05 04:21:17.040043459+00:00,233,ID4355
8,9,Laser Marking,2012-01-05 05:06:11.959304105+00:00,2012-01-05 06:20:56.201976853+00:00,234,ID4355
13,4,Flat Grinding,2012-01-05 07:35:08.411985770+00:00,2012-01-05 08:47:00.614267729+00:00,235,ID4882
10,30,Lapping,2012-01-05 07:37:57.652936359+00:00,2012-01-05 08:35:02.162240280+00:00,236,ID0420
11,16,Turning & Milling,2012-01-05 08:56:20.556890124+00:00,2012-01-05 14:13:20.556890124+00:00,238,ID4872
17,40,Turning,2012-01-05 09:44:00+00:00,2012-01-05 10:44:00+00:00,241,ID3718
18,23,Turning & Milling Q.C.,2012-01-05 09:44:00+00:00,2012-01-05 10:59:00+00:00,242,ID0937
19,40,Turning,2012-01-05 10:56:46.489218971+00:00,2012-01-05 11:56:46.489218971+00:00,243,ID3718
20,8,Turning,2012-01-05 17:24:13.568264924+00:00,2012-01-06 01:45:45.009634178+00:00,244,ID4641
15,0,Turning & Milling Q.C.,2012-01-06 00:45:18.488551817+00:00,2012-01-06 03:21:27.936257600+00:00,245,ID4163
21,24,Turning,2012-01-06 04:04:00+00:00,2012-01-06 08:34:00+00:00,246,ID4442
14,1,Turning & Milling,2012-01-06 05:41:17.075129075+00:00,2012-01-06 06:51:17.075129075+00:00,247,ID4445
5,12,Lapping,2012-01-04 03:03:07.551730096+00:00,2012-01-04 03:45:39.673985523+00:00,249,ID4528
12,12,Round Grinding,2012-01-05 04:21:17.040043459+00:00,2012-01-05 04:33:41.362045834+00:00,250,ID4528
8,12,Flat Grinding,2012-01-05 06:20:56.201976853+00:00,2012-01-05 07:35:56.201976853+00:00,252,ID4528
13,9,Lapping,2012-01-05 08:47:00.614267729+00:00,2012-01-05 10:02:00.614267729+00:00,254,ID4355
16,38,Turning & Milling,2012-01-05 09:04:14.742789899+00:00,2012-01-05 10:19:14.742789899+00:00,255,ID4140
1,18,Final Inspection Q.C.,2012-01-05 09:04:14.742789899+00:00,2012-01-05 09:34:03.300348976+00:00,256,ID4287
18,12,Flat Grinding,2012-01-05 10:59:00+00:00,2012-01-05 12:14:00+00:00,258,ID4528
19,13,Turning Q.C.,2012-01-05 11:56:46.489218971+00:00,2012-01-05 12:56:37.066889633+00:00,259,ID4493
11,25,Turning & Milling,2012-01-05 14:13:20.556890124+00:00,2012-01-06 01:38:37.245084414+00:00,260,ID4132
20,39,Round Grinding,2012-01-06 01:45:45.009634178+00:00,2012-01-06 04:20:14.087353242+00:00,261,ID4160
15,38,Turning & Milling,2012-01-06 03:21:27.936257600+00:00,2012-01-06 04:36:27.936257600+00:00,262,ID4140
22,23,Turning & Milling Q.C.,2012-01-06 04:37:14.679667160+00:00,2012-01-06 05:52:14.679667160+00:00,263,ID0937
14,18,Turning & Milling,2012-01-06 06:51:17.075129075+00:00,2012-01-06 08:06:17.075129075+00:00,264,ID4287
9,29,Packing,2012-01-06 07:00:00+00:00,2012-01-06 08:00:00+00:00,265,ID4291
5,13,Final Inspection Q.C.,2012-01-04 03:45:39.673985523+00:00,2012-01-04 04:12:51.417273574+00:00,267,ID4493
0,29,Packing,2012-01-04 07:00:00+00:00,2012-01-04 08:00:00+00:00,268,ID4291
12,9,Round Grinding,2012-01-05 04:33:41.362045834+00:00,2012-01-05 05:04:19.710382911+00:00,269,ID4355
1,18,Turning & Milling Q.C.,2012-01-05 09:34:03.300348976+00:00,2012-01-05 14:08:31.583042400+00:00,273,ID4287
13,13,Round Grinding,2012-01-05 10:02:00.614267729+00:00,2012-01-05 11:17:00.614267729+00:00,274,ID4493
16,38,Turning & Milling,2012-01-05 10:19:14.742789899+00:00,2012-01-05 11:34:14.742789899+00:00,275,ID4140
17,5,Turning,2012-01-05 10:56:46.489218971+00:00,2012-01-05 09:37:16.074802951+00:00,276,ID0997
18,9,Laser Marking,2012-01-05 12:14:00+00:00,2012-01-05 13:11:31.082173622+00:00,277,ID4355
19,30,Flat Grinding,2012-01-05 12:56:37.066889633+00:00,2012-01-05 13:55:37.066889633+00:00,278,ID0420
11,16,Turning & Milling,2012-01-06 01:38:37.245084414+00:00,2012-01-06 06:55:37.245084414+00:00,279,ID4872
