case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
1,30,Round Grinding,2012-01-03 02:13:55.450832401+00:00,2012-01-03 09:04:00.979797034+00:00,19,ID0420
4,1,Round Grinding,2012-01-03 02:38:44.739863282+00:00,2012-01-03 08:30:41.001611417+00:00,20,ID4445
3,0,Turning & Milling Q.C.,2012-01-03 05:49:03.963574794+00:00,2012-01-03 05:50:43.327746617+00:00,21,ID4163
0,16,Lapping,2012-01-03 13:23:18.606393538+00:00,2012-01-03 15:02:17.001752769+00:00,22,ID4872
2,5,Turning & Milling,2012-01-02 20:56:42.824059817+00:00,2012-01-03 03:14:55.415578651+00:00,23,ID0997
5,13,Turning & Milling Q.C.,2012-01-03 02:38:27.782612298+00:00,2012-01-03 03:06:34.772862464+00:00,24,ID4493
3,38,Turning & Milling,2012-01-03 05:50:43.327746617+00:00,2012-01-03 07:05:43.327746617+00:00,25,ID4140
6,22,Flat Grinding,2012-01-03 06:49:05.343193691+00:00,2012-01-03 11:19:05.343193691+00:00,26,ID3716
4,31,Round Grinding,2012-01-03 08:30:41.001611417+00:00,2012-01-03 11:28:45.034591029+00:00,27,ID4109
1,39,Round Grinding,2012-01-03 09:04:00.979797034+00:00,2012-01-03 09:21:29.915502291+00:00,28,ID4160
0,14,Round Grinding,2012-01-03 15:02:17.001752769+00:00,2012-01-03 15:55:09.994456231+00:00,29,ID4618
5,7,Turning & Milling,2012-01-03 03:06:34.772862464+00:00,2012-01-03 03:47:38.930068991+00:00,30,ID4219
2,18,Turning & Milling,2012-01-03 03:14:55.415578651+00:00,2012-01-03 04:29:55.415578651+00:00,31,ID4287
3,18,Turning & Milling,2012-01-03 07:05:43.327746617+00:00,2012-01-03 08:20:43.327746617+00:00,32,ID4287
1,13,Round Grinding,2012-01-03 09:21:29.915502291+00:00,2012-01-03 10:36:29.915502291+00:00,33,ID4493
6,30,Flat Grinding,2012-01-03 11:19:05.343193691+00:00,2012-01-03 12:18:05.343193691+00:00,34,ID0420
4,23,Round Grinding,2012-01-03 11:28:45.034591029+00:00,2012-01-03 12:43:45.034591029+00:00,35,ID0937
0,26,Round Grinding,2012-01-03 15:55:09.994456231+00:00,2012-01-04 00:30:57.873619344+00:00,36,ID4385
5,13,Turning & Milling Q.C.,2012-01-03 03:47:38.930068991+00:00,2012-01-03 05:21:01.724925898+00:00,37,ID4493
2,38,Turning & Milling,2012-01-03 04:29:55.415578651+00:00,2012-01-03 05:44:55.415578651+00:00,38,ID4140
3,35,Turning & Milling,2012-01-03 08:20:43.327746617+00:00,2012-01-03 19:21:43.327746617+00:00,39,ID4162
1,13,Round Grinding,2012-01-03 10:36:29.915502291+00:00,2012-01-03 11:51:29.915502291+00:00,40,ID4493
6,1,Lapping,2012-01-03 12:18:05.343193691+00:00,2012-01-03 15:52:05.343193691+00:00,41,ID4445
4,0,Round Grinding,2012-01-03 12:43:45.034591029+00:00,2012-01-03 17:59:58.773179821+00:00,42,ID4163
7,10,Lapping,2012-01-03 17:12:10.972630151+00:00,2012-01-03 19:13:26.722798769+00:00,43,ID0998
0,18,Round Grinding,2012-01-04 00:30:57.873619344+00:00,2012-01-04 03:07:21.485288537+00:00,44,ID4287
5,9,Laser Marking,2012-01-03 05:21:01.724925898+00:00,2012-01-03 05:59:55.751603073+00:00,45,ID4355
2,18,Turning & Milling Q.C.,2012-01-03 05:44:55.415578651+00:00,2012-01-03 06:34:20.658964426+00:00,46,ID4287
1,18,Round Grinding,2012-01-03 11:51:29.915502291+00:00,2012-01-03 18:12:23.574226471+00:00,47,ID4287
6,13,Final Inspection Q.C.,2012-01-03 15:52:05.343193691+00:00,2012-01-03 23:58:19.840893590+00:00,48,ID4493
4,9,Round Grinding,2012-01-03 17:59:58.773179821+00:00,2012-01-04 06:44:20.071430819+00:00,49,ID4355
8,25,Turning & Milling,2012-01-03 18:12:07.301672682+00:00,2012-01-04 00:23:02.187421346+00:00,50,ID4132
7,4,Grinding Rework,2012-01-03 19:13:26.722798769+00:00,2012-01-03 21:42:26.722798769+00:00,51,ID4882
3,23,Turning & Milling Q.C.,2012-01-03 19:21:43.327746617+00:00,2012-01-03 20:36:43.327746617+00:00,52,ID0937
0,0,Final Inspection Q.C.,2012-01-04 03:07:21.485288537+00:00,2012-01-04 05:42:50.788229687+00:00,53,ID4163
5,12,Lapping,2012-01-03 05:59:55.751603073+00:00,2012-01-03 06:32:25.546247023+00:00,54,ID4528
2,16,Turning & Milling,2012-01-03 06:34:20.658964426+00:00,2012-01-03 11:51:20.658964426+00:00,55,ID4872
1,14,Final Inspection Q.C.,2012-01-03 18:12:23.574226471+00:00,2012-01-03 18:23:17.681594940+00:00,56,ID4618
3,18,Turning & Milling Q.C.,2012-01-03 20:36:43.327746617+00:00,2012-01-03 21:43:18.626843988+00:00,57,ID4287
9,8,Turning & Milling,2012-01-03 21:26:36.589997222+00:00,2012-01-03 21:51:32.911436862+00:00,58,ID4641
7,12,Grinding Rework,2012-01-03 21:42:26.722798769+00:00,2012-01-04 00:30:36.037764328+00:00,59,ID4528
6,22,Flat Grinding,2012-01-03 23:58:19.840893590+00:00,2012-01-04 04:28:19.840893590+00:00,60,ID3716
8,38,Turning & Milling,2012-01-04 00:23:02.187421346+00:00,2012-01-04 01:38:02.187421346+00:00,61,ID4140
0,39,Round Grinding,2012-01-04 05:42:50.788229687+00:00,2012-01-04 06:27:26.870640780+00:00,62,ID4160
4,37,Round Grinding,2012-01-04 06:44:20.071430819+00:00,2012-01-04 08:38:20.071430819+00:00,63,ID3854
5,31,Round Grinding,2012-01-03 06:32:25.546247023+00:00,2012-01-03 06:06:55.435658362+00:00,64,ID4109
2,38,Turning & Milling,2012-01-03 11:51:20.658964426+00:00,2012-01-03 13:06:20.658964426+00:00,65,ID4140
3,11,Turning & Milling,2012-01-03 21:43:18.626843988+00:00,2012-01-04 04:58:23.221654584+00:00,67,ID3846
9,5,Turning & Milling,2012-01-03 21:51:32.911436862+00:00,2012-01-04 02:49:43.501978248+00:00,68,ID0997
10,16,Lapping,2012-01-04 00:17:00+00:00,2012-01-04 00:23:47.203013791+00:00,69,ID4872
7,10,Grinding Rework,2012-01-04 00:30:36.037764328+00:00,2012-01-04 01:00:36.037764328+00:00,70,ID0998
8,38,Turning & Milling,2012-01-04 01:38:02.187421346+00:00,2012-01-04 02:53:02.187421346+00:00,71,ID4140
6,30,Flat Grinding,2012-01-04 04:28:19.840893590+00:00,2012-01-04 05:27:19.840893590+00:00,72,ID0420
0,31,Round Grinding,2012-01-04 06:27:26.870640780+00:00,2012-01-04 10:07:33.933572421+00:00,73,ID4109
4,23,Round Grinding,2012-01-04 08:38:20.071430819+00:00,2012-01-04 09:53:20.071430819+00:00,74,ID0937
5,13,Round Grinding,2012-01-03 06:06:55.435658362+00:00,2012-01-03 07:21:55.435658362+00:00,75,ID4493
2,38,Turning & Milling,2012-01-03 13:06:20.658964426+00:00,2012-01-03 14:21:20.658964426+00:00,76,ID4140
10,13,Round Grinding,2012-01-04 00:23:47.203013791+00:00,2012-01-04 01:38:47.203013791+00:00,77,ID4493
7,1,Fix,2012-01-04 01:00:36.037764328+00:00,2012-01-04 01:23:49.748510053+00:00,78,ID4445
9,16,Turning & Milling,2012-01-04 02:49:43.501978248+00:00,2012-01-04 08:06:43.501978248+00:00,79,ID4872
8,38,Turning & Milling,2012-01-04 02:53:02.187421346+00:00,2012-01-04 04:08:02.187421346+00:00,80,ID4140
11,18,Turning & Milling Q.C.,2012-01-04 03:35:44.470986222+00:00,2012-01-04 05:16:32.578300528+00:00,81,ID4287
3,13,Turning & Milling Q.C.,2012-01-04 04:58:23.221654584+00:00,2012-01-04 06:28:36.827592814+00:00,82,ID4493
6,12,Flat Grinding,2012-01-04 05:27:19.840893590+00:00,2012-01-04 06:42:19.840893590+00:00,83,ID4528
1,21,Packing,2012-01-04 07:00:00+00:00,2012-01-04 08:00:00+00:00,84,ID4491
4,12,Laser Marking,2012-01-04 09:53:20.071430819+00:00,2012-01-04 09:55:20.071430819+00:00,85,ID4528
0,0,Round Grinding,2012-01-04 10:07:33.933572421+00:00,2012-01-04 10:39:50.893227479+00:00,86,ID4163
5,13,Final Inspection Q.C.,2012-01-03 07:21:55.435658362+00:00,2012-01-03 07:43:13.655785370+00:00,87,ID4493
2,2,Turning & Milling,2012-01-03 14:21:20.658964426+00:00,2012-01-03 15:32:28.724214639+00:00,88,ID4794
7,10,Grinding Rework,2012-01-04 01:23:49.748510053+00:00,2012-01-04 01:53:49.748510053+00:00,89,ID0998
10,13,Round Grinding,2012-01-04 01:38:47.203013791+00:00,2012-01-04 02:53:47.203013791+00:00,90,ID4493
8,1,Turning & Milling,2012-01-04 04:08:02.187421346+00:00,2012-01-04 05:18:02.187421346+00:00,91,ID4445
11,38,Turning & Milling,2012-01-04 05:16:32.578300528+00:00,2012-01-04 06:31:32.578300528+00:00,92,ID4140
3,18,Turning & Milling,2012-01-04 06:28:36.827592814+00:00,2012-01-04 07:43:36.827592814+00:00,93,ID4287
6,13,Final Inspection Q.C.,2012-01-04 06:42:19.840893590+00:00,2012-01-04 07:39:08.160608924+00:00,94,ID4493
12,1,Round Grinding,2012-01-04 07:16:26.193058390+00:00,2012-01-04 11:47:39.109706234+00:00,95,ID4445
1,14,Final Inspection Q.C.,2012-01-04 08:00:00+00:00,2012-01-04 08:32:06.949322186+00:00,96,ID4618
9,18,Turning & Milling Q.C.,2012-01-04 08:06:43.501978248+00:00,2012-01-04 11:41:15.638821737+00:00,97,ID4287
4,39,Round Grinding,2012-01-04 09:55:20.071430819+00:00,2012-01-04 11:29:26.519915878+00:00,98,ID4160
0,13,Round Grinding,2012-01-04 10:39:50.893227479+00:00,2012-01-04 11:54:50.893227479+00:00,99,ID4493
5,0,Final Inspection Q.C.,2012-01-03 07:43:13.655785370+00:00,2012-01-03 09:21:21.435925108+00:00,100,ID4163
2,23,Turning & Milling Q.C.,2012-01-03 15:32:28.724214639+00:00,2012-01-03 16:47:28.724214639+00:00,101,ID0937
7,10,Grinding Rework,2012-01-04 01:53:49.748510053+00:00,2012-01-04 02:23:49.748510053+00:00,102,ID0998
10,23,Round Grinding,2012-01-04 02:53:47.203013791+00:00,2012-01-04 04:08:47.203013791+00:00,103,ID0937
8,23,Turning & Milling,2012-01-04 05:18:02.187421346+00:00,2012-01-04 06:33:02.187421346+00:00,104,ID0937
11,0,Turning & Milling Q.C.,2012-01-04 06:31:32.578300528+00:00,2012-01-04 08:33:12.297786992+00:00,105,ID4163
6,29,Packing,2012-01-04 07:39:08.160608924+00:00,2012-01-04 08:39:08.160608924+00:00,106,ID4291
3,35,Milling,2012-01-04 07:43:36.827592814+00:00,2012-01-04 09:47:18.173663813+00:00,107,ID4162
4,9,Round Grinding,2012-01-04 11:29:26.519915878+00:00,2012-01-04 11:36:44.461678447+00:00,108,ID4355
9,12,Laser Marking,2012-01-04 11:41:15.638821737+00:00,2012-01-04 11:43:15.638821737+00:00,109,ID4528
2,38,Turning & Milling,2012-01-03 16:47:28.724214639+00:00,2012-01-03 18:02:28.724214639+00:00,113,ID4140
7,10,Grinding Rework,2012-01-04 02:23:49.748510053+00:00,2012-01-04 02:53:49.748510053+00:00,114,ID0998
10,26,Round Grinding,2012-01-04 04:08:47.203013791+00:00,2012-01-04 07:21:01.903198606+00:00,115,ID4385
8,23,Turning & Milling Q.C.,2012-01-04 06:33:02.187421346+00:00,2012-01-04 07:48:02.187421346+00:00,116,ID0937
11,30,Lapping,2012-01-04 08:33:12.297786992+00:00,2012-01-04 09:41:53.817755276+00:00,117,ID0420
13,2,Turning & Milling,2012-01-04 10:19:38.151984909+00:00,2012-01-04 11:08:21.420260575+00:00,120,ID4794
4,16,Laser Marking,2012-01-04 11:36:44.461678447+00:00,2012-01-04 11:48:34.923078686+00:00,121,ID4872
0,23,Round Grinding,2012-01-05 00:00:00+00:00,2012-01-05 01:15:00+00:00,125,ID0937
2,7,Turning & Milling,2012-01-03 18:02:28.724214639+00:00,2012-01-03 19:13:34.347845357+00:00,126,ID4219
10,9,Round Grinding,2012-01-04 07:21:01.903198606+00:00,2012-01-04 07:54:03.202071452+00:00,129,ID4355
8,12,Laser Marking,2012-01-04 07:48:02.187421346+00:00,2012-01-04 07:50:02.187421346+00:00,130,ID4528
11,12,Laser Marking,2012-01-04 09:41:53.817755276+00:00,2012-01-04 09:43:53.817755276+00:00,131,ID4528
6,30,Flat Grinding,2012-01-04 09:55:20.071430819+00:00,2012-01-04 10:54:20.071430819+00:00,132,ID0420
15,40,Turning,2012-01-04 15:48:17.604148401+00:00,2012-01-04 16:48:17.604148401+00:00,138,ID3718
12,9,Round Grinding,2012-01-05 00:00:00+00:00,2012-01-05 03:51:07.003077536+00:00,139,ID4355
2,38,Turning & Milling,2012-01-03 19:13:34.347845357+00:00,2012-01-03 20:28:34.347845357+00:00,141,ID4140
8,12,Lapping,2012-01-04 07:50:02.187421346+00:00,2012-01-04 08:38:25.101488054+00:00,142,ID4528
10,39,Round Grinding,2012-01-04 07:54:03.202071452+00:00,2012-01-04 09:41:55.129346336+00:00,143,ID4160
7,16,Grinding Rework,2012-01-04 08:06:43.501978248+00:00,2012-01-04 09:31:55.826940034+00:00,144,ID4872
11,16,Lapping,2012-01-04 09:43:53.817755276+00:00,2012-01-04 10:30:46.852730625+00:00,146,ID4872
6,12,Lapping,2012-01-04 10:54:20.071430819+00:00,2012-01-04 11:29:16.195059729+00:00,147,ID4528
4,18,Final Inspection Q.C.,2012-01-04 11:54:50.893227479+00:00,2012-01-04 11:57:16.127646277+00:00,148,ID4287
15,24,Turning,2012-01-04 16:48:17.604148401+00:00,2012-01-04 21:18:17.604148401+00:00,149,ID4442
16,15,Turning,2012-01-04 20:42:59.846615620+00:00,2012-01-05 00:45:59.846615620+00:00,150,ID4167
13,38,Turning & Milling,2012-01-05 00:00:00+00:00,2012-01-05 01:15:00+00:00,151,ID4140
9,0,Turning & Milling Q.C.,2012-01-05 00:00:00+00:00,2012-01-05 00:13:06.982471948+00:00,152,ID4163
14,35,Turning & Milling,2012-01-05 00:00:00+00:00,2012-01-05 11:01:00+00:00,153,ID4162
3,13,Turning & Milling Q.C.,2012-01-05 00:00:00+00:00,2012-01-05 00:47:50.920844687+00:00,154,ID4493
12,37,Round Grinding,2012-01-05 03:51:07.003077536+00:00,2012-01-05 05:45:07.003077536+00:00,155,ID3854
0,21,Packing,2012-01-05 07:00:00+00:00,2012-01-05 08:00:00+00:00,156,ID4491
2,7,Turning & Milling,2012-01-03 20:28:34.347845357+00:00,2012-01-04 00:16:02.985198784+00:00,157,ID4219
8,13,Round Grinding,2012-01-04 08:38:25.101488054+00:00,2012-01-04 09:53:25.101488054+00:00,158,ID4493
10,37,Round Grinding,2012-01-04 09:41:55.129346336+00:00,2012-01-04 11:35:55.129346336+00:00,160,ID3854
11,16,Laser Marking,2012-01-04 10:30:46.852730625+00:00,2012-01-04 11:11:15.472203684+00:00,161,ID4872
15,14,Turning Q.C.,2012-01-04 21:18:17.604148401+00:00,2012-01-05 00:30:56.942380562+00:00,164,ID4618
9,30,Lapping,2012-01-05 00:13:06.982471948+00:00,2012-01-05 01:29:50.938354394+00:00,165,ID0420
16,16,Lapping,2012-01-05 00:45:59.846615620+00:00,2012-01-05 03:16:15.993733908+00:00,166,ID4872
3,13,Turning & Milling Q.C.,2012-01-05 00:47:50.920844687+00:00,2012-01-05 01:39:26.116628228+00:00,167,ID4493
13,1,Turning & Milling,2012-01-05 01:15:00+00:00,2012-01-05 02:25:00+00:00,168,ID4445
17,40,Turning,2012-01-05 01:59:00+00:00,2012-01-05 02:59:00+00:00,169,ID3718
12,18,Turning & Milling Q.C.,2012-01-05 05:45:07.003077536+00:00,2012-01-05 08:01:08.730007825+00:00,170,ID4287
5,29,Packing,2012-01-05 07:00:00+00:00,2012-01-05 08:00:00+00:00,171,ID4291
0,4,Lapping,2012-01-05 08:00:00+00:00,2012-01-05 08:44:08.537714436+00:00,172,ID4882
14,38,Turning & Milling,2012-01-05 11:01:00+00:00,2012-01-05 12:16:00+00:00,173,ID4140
2,0,Turning & Milling Q.C.,2012-01-04 00:16:02.985198784+00:00,2012-01-04 00:50:27.932299051+00:00,174,ID4163
8,23,Round Grinding,2012-01-04 09:53:25.101488054+00:00,2012-01-04 11:08:25.101488054+00:00,175,ID0937
6,18,Final Inspection Q.C.,2012-01-05 00:00:00+00:00,2012-01-05 00:07:03.881822251+00:00,179,ID4287
15,0,Turning & Milling Q.C.,2012-01-05 00:30:56.942380562+00:00,2012-01-05 00:35:26.260006056+00:00,181,ID4163
9,39,Round Grinding,2012-01-05 01:29:50.938354394+00:00,2012-01-05 13:37:42.881800233+00:00,182,ID4160
3,22,Flat Grinding,2012-01-05 01:39:26.116628228+00:00,2012-01-05 06:09:26.116628228+00:00,183,ID3716
13,23,Turning & Milling,2012-01-05 02:25:00+00:00,2012-01-05 03:40:00+00:00,184,ID0937
17,24,Turning,2012-01-05 02:59:00+00:00,2012-01-05 07:29:00+00:00,185,ID4442
18,18,Turning & Milling,2012-01-05 03:11:20.556890124+00:00,2012-01-05 04:26:20.556890124+00:00,186,ID4287
16,31,Round Grinding,2012-01-05 03:16:15.993733908+00:00,2012-01-05 05:22:02.768502024+00:00,187,ID4109
5,14,Final Inspection Q.C.,2012-01-05 08:00:00+00:00,2012-01-05 08:54:54.606910697+00:00,188,ID4618
12,12,Round Grinding,2012-01-05 08:01:08.730007825+00:00,2012-01-05 08:20:54.791919682+00:00,189,ID4528
0,37,Round Grinding,2012-01-05 08:44:08.537714436+00:00,2012-01-05 10:38:08.537714436+00:00,190,ID3854
14,1,Turning & Milling,2012-01-05 12:16:00+00:00,2012-01-05 13:26:00+00:00,191,ID4445
2,23,Turning & Milling,2012-01-04 00:50:27.932299051+00:00,2012-01-04 02:05:27.932299051+00:00,192,ID0937
11,16,Lapping,2012-01-05 00:00:00+00:00,2012-01-05 00:07:21.481951780+00:00,195,ID4872
7,10,Grinding Rework,2012-01-05 00:00:00+00:00,2012-01-05 00:30:00+00:00,196,ID0998
6,18,Final Inspection Q.C.,2012-01-05 00:07:03.881822251+00:00,2012-01-05 00:18:52.973313592+00:00,197,ID4287
15,18,Turning & Milling,2012-01-05 00:35:26.260006056+00:00,2012-01-05 01:50:26.260006056+00:00,198,ID4287
4,0,Final Inspection Q.C.,2012-01-05 00:47:50.920844687+00:00,2012-01-05 01:31:43.966864874+00:00,199,ID4163
13,23,Turning & Milling,2012-01-05 03:40:00+00:00,2012-01-05 04:55:00+00:00,200,ID0937
18,16,Turning & Milling,2012-01-05 04:26:20.556890124+00:00,2012-01-05 09:43:20.556890124+00:00,201,ID4872
16,30,Round Grinding,2012-01-05 05:22:02.768502024+00:00,2012-01-05 12:07:00.183092108+00:00,202,ID0420
3,9,Laser Marking,2012-01-05 06:09:26.116628228+00:00,2012-01-05 07:00:36.153997093+00:00,204,ID4355
17,13,Turning Q.C.,2012-01-05 07:29:00+00:00,2012-01-05 08:28:53.788077782+00:00,205,ID4493
12,0,Round Grinding,2012-01-05 08:20:54.791919682+00:00,2012-01-05 12:41:22.853134827+00:00,206,ID4163
14,18,Turning & Milling,2012-01-05 13:26:00+00:00,2012-01-05 14:41:00+00:00,207,ID4287
9,13,Final Inspection Q.C.,2012-01-05 13:37:42.881800233+00:00,2012-01-05 14:59:36.813734345+00:00,208,ID4493
2,1,Turning & Milling,2012-01-04 02:05:27.932299051+00:00,2012-01-04 03:15:27.932299051+00:00,209,ID4445
8,39,Round Grinding,2012-01-04 11:29:26.519915878+00:00,2012-01-04 11:52:19.475364624+00:00,210,ID4160
11,26,Round Grinding,2012-01-05 00:07:21.481951780+00:00,2012-01-05 01:33:11.743660076+00:00,212,ID4385
7,10,Grinding Rework,2012-01-05 00:30:00+00:00,2012-01-05 01:00:00+00:00,214,ID0998
15,38,Turning & Milling,2012-01-05 01:50:26.260006056+00:00,2012-01-05 03:05:26.260006056+00:00,216,ID4140
13,1,Turning & Milling,2012-01-05 04:55:00+00:00,2012-01-05 06:05:00+00:00,217,ID4445
19,23,Round Grinding,2012-01-05 07:00:00+00:00,2012-01-05 08:15:00+00:00,218,ID0937
3,1,Lapping,2012-01-05 07:00:36.153997093+00:00,2012-01-05 10:34:36.153997093+00:00,219,ID4445
17,40,Turning,2012-01-05 08:28:53.788077782+00:00,2012-01-05 09:28:53.788077782+00:00,220,ID3718
18,22,Flat Grinding,2012-01-05 09:43:20.556890124+00:00,2012-01-05 14:13:20.556890124+00:00,221,ID3716
0,9,Lapping,2012-01-05 10:38:08.537714436+00:00,2012-01-05 11:53:08.537714436+00:00,222,ID4355
16,31,Round Grinding,2012-01-05 12:07:00.183092108+00:00,2012-01-05 14:23:24.732534468+00:00,223,ID4109
12,0,Final Inspection Q.C.,2012-01-05 12:41:22.853134827+00:00,2012-01-05 13:10:15.150553768+00:00,224,ID4163
14,38,Turning & Milling,2012-01-05 14:41:00+00:00,2012-01-05 15:56:00+00:00,225,ID4140
9,14,Final Inspection Q.C.,2012-01-05 14:59:36.813734345+00:00,2012-01-05 15:48:49.839012512+00:00,226,ID4618
2,13,Turning & Milling Q.C.,2012-01-04 03:15:27.932299051+00:00,2012-01-04 03:59:04.552681552+00:00,227,ID4493
10,12,Lapping,2012-01-05 00:47:50.920844687+00:00,2012-01-05 02:24:26.746164389+00:00,229,ID4528
11,37,Round Grinding,2012-01-05 01:33:11.743660076+00:00,2012-01-05 03:27:11.743660076+00:00,231,ID3854
15,1,Turning & Milling,2012-01-05 03:05:26.260006056+00:00,2012-01-05 04:15:26.260006056+00:00,232,ID4445
13,38,Turning & Milling,2012-01-05 06:05:00+00:00,2012-01-05 07:20:00+00:00,233,ID4140
19,18,Final Inspection Q.C.,2012-01-05 08:15:00+00:00,2012-01-05 08:58:48.574263246+00:00,236,ID4287
17,5,Turning,2012-01-05 09:28:53.788077782+00:00,2012-01-05 09:38:47.504229581+00:00,237,ID0997
3,13,Round Grinding,2012-01-05 10:34:36.153997093+00:00,2012-01-05 11:49:36.153997093+00:00,238,ID4493
0,13,Final Inspection Q.C.,2012-01-05 11:53:08.537714436+00:00,2012-01-05 13:21:56.890975472+00:00,239,ID4493
12,0,Final Inspection Q.C.,2012-01-05 13:10:15.150553768+00:00,2012-01-05 13:40:53.685940767+00:00,240,ID4163
18,23,Turning & Milling Q.C.,2012-01-05 14:13:20.556890124+00:00,2012-01-05 15:28:20.556890124+00:00,241,ID0937
16,39,Round Grinding,2012-01-05 14:23:24.732534468+00:00,2012-01-05 21:28:08.389385974+00:00,242,ID4160
9,12,Round Grinding,2012-01-05 15:48:49.839012512+00:00,2012-01-05 23:12:33.270945234+00:00,243,ID4528
14,1,Turning & Milling,2012-01-05 15:56:00+00:00,2012-01-05 17:06:00+00:00,244,ID4445
10,13,Round Grinding,2012-01-05 02:24:26.746164389+00:00,2012-01-05 03:39:26.746164389+00:00,246,ID4493
11,0,Round Grinding,2012-01-05 03:27:11.743660076+00:00,2012-01-05 06:25:59.970444788+00:00,247,ID4163
7,16,Grinding Rework,2012-01-05 03:51:07.003077536+00:00,2012-01-05 03:08:55.088055845+00:00,248,ID4872
15,36,Milling,2012-01-05 04:15:26.260006056+00:00,2012-01-05 13:32:49.768769731+00:00,249,ID4873
13,0,Turning & Milling Q.C.,2012-01-05 07:20:00+00:00,2012-01-05 07:43:35.481619834+00:00,251,ID4163
6,19,Packing,2012-01-05 08:00:00+00:00,2012-01-05 09:00:00+00:00,252,ID4820
4,21,Packing,2012-01-05 08:00:00+00:00,2012-01-05 09:00:00+00:00,253,ID4491
19,13,Round Grinding,2012-01-05 08:58:48.574263246+00:00,2012-01-05 10:13:48.574263246+00:00,254,ID4493
17,24,Turning,2012-01-05 09:38:47.504229581+00:00,2012-01-05 14:08:47.504229581+00:00,255,ID4442
3,16,Round Grinding,2012-01-05 11:49:36.153997093+00:00,2012-01-05 17:55:43.970793221+00:00,256,ID4872
0,37,Round Grinding,2012-01-05 13:21:56.890975472+00:00,2012-01-05 15:15:56.890975472+00:00,257,ID3854
12,0,Round Grinding,2012-01-05 13:40:53.685940767+00:00,2012-01-05 15:49:44.780727899+00:00,258,ID4163
18,4,Laser Marking,2012-01-05 15:28:20.556890124+00:00,2012-01-05 16:18:31.825470100+00:00,259,ID4882
14,2,Turning & Milling,2012-01-05 17:06:00+00:00,2012-01-06 01:16:41.679566629+00:00,260,ID4794
16,18,Round Grinding,2012-01-05 21:28:08.389385974+00:00,2012-01-05 21:28:53.425141264+00:00,261,ID4287
9,29,Packing,2012-01-05 23:12:33.270945234+00:00,2012-01-06 00:12:33.270945234+00:00,262,ID4291
2,14,Turning & Milling Q.C.,2012-01-05 01:00:00+00:00,2012-01-05 01:00:04.541040063+00:00,263,ID4618
7,10,Grinding Rework,2012-01-05 03:08:55.088055845+00:00,2012-01-05 03:38:55.088055845+00:00,264,ID0998
10,13,Round Grinding,2012-01-05 03:39:26.746164389+00:00,2012-01-05 04:54:26.746164389+00:00,265,ID4493
11,31,Round Grinding,2012-01-05 06:25:59.970444788+00:00,2012-01-05 08:41:44.530051617+00:00,266,ID4109
13,9,Lapping,2012-01-05 07:43:35.481619834+00:00,2012-01-05 08:58:35.481619834+00:00,267,ID4355
8,29,Packing,2012-01-05 08:00:00+00:00,2012-01-05 09:00:00+00:00,268,ID4291
4,18,Final Inspection Q.C.,2012-01-05 09:00:00+00:00,2012-01-05 09:22:06.212383965+00:00,270,ID4287
19,31,Round Grinding,2012-01-05 10:13:48.574263246+00:00,2012-01-05 12:03:32.461037084+00:00,271,ID4109
