case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
4,38,Turning & Milling,2012-01-03 01:56:49.426867756+00:00,2012-01-03 03:11:49.426867756+00:00,25,ID4140
5,40,Turning,2012-01-03 05:53:27.782612298+00:00,2012-01-03 06:53:27.782612298+00:00,26,ID3718
6,35,Turning & Milling,2012-01-03 06:49:05.343193691+00:00,2012-01-03 17:50:05.343193691+00:00,27,ID4162
3,21,Packing,2012-01-03 07:00:00+00:00,2012-01-03 08:00:00+00:00,28,ID4491
0,18,Turning & Milling,2012-01-03 09:04:34.830717284+00:00,2012-01-03 10:19:34.830717284+00:00,29,ID4287
1,13,Final Inspection Q.C.,2012-01-02 22:44:28.118023549+00:00,2012-01-03 00:36:34.583929606+00:00,30,ID4493
4,23,Turning & Milling Q.C.,2012-01-03 03:11:49.426867756+00:00,2012-01-03 04:26:49.426867756+00:00,31,ID0937
5,13,Turning Q.C.,2012-01-03 06:53:27.782612298+00:00,2012-01-03 07:54:51.296582306+00:00,32,ID4493
3,14,Final Inspection Q.C.,2012-01-03 08:00:00+00:00,2012-01-03 08:06:50.281707319+00:00,33,ID4618
2,23,Turning & Milling Q.C.,2012-01-03 08:22:25.812803537+00:00,2012-01-03 09:37:25.812803537+00:00,34,ID0937
0,1,Turning & Milling,2012-01-03 10:19:34.830717284+00:00,2012-01-03 11:29:34.830717284+00:00,35,ID4445
6,2,Turning & Milling,2012-01-03 17:50:05.343193691+00:00,2012-01-04 03:16:25.881515273+00:00,36,ID4794
4,12,Laser Marking,2012-01-03 04:26:49.426867756+00:00,2012-01-03 04:28:49.426867756+00:00,38,ID4528
5,24,Turning,2012-01-03 07:54:51.296582306+00:00,2012-01-03 12:24:51.296582306+00:00,39,ID4442
0,38,Turning & Milling,2012-01-03 11:29:34.830717284+00:00,2012-01-03 12:44:34.830717284+00:00,40,ID4140
7,10,Lapping,2012-01-03 17:12:10.972630151+00:00,2012-01-03 19:43:05.220048532+00:00,41,ID0998
6,16,Turning & Milling,2012-01-04 03:16:25.881515273+00:00,2012-01-04 08:33:25.881515273+00:00,42,ID4872
4,22,Flat Grinding,2012-01-03 04:28:49.426867756+00:00,2012-01-03 08:58:49.426867756+00:00,43,ID3716
1,29,Packing,2012-01-03 07:00:00+00:00,2012-01-03 08:00:00+00:00,44,ID4291
2,30,Lapping,2012-01-03 09:37:25.812803537+00:00,2012-01-03 10:36:57.933621171+00:00,45,ID0420
5,5,Turning,2012-01-03 12:24:51.296582306+00:00,2012-01-03 09:27:17.640750008+00:00,46,ID0997
0,23,Turning & Milling,2012-01-03 12:44:34.830717284+00:00,2012-01-03 13:59:34.830717284+00:00,47,ID0937
8,8,Turning & Milling,2012-01-03 18:12:07.301672682+00:00,2012-01-04 01:13:57.616284754+00:00,48,ID4641
7,4,Lapping,2012-01-03 19:43:05.220048532+00:00,2012-01-03 20:15:53.228950189+00:00,49,ID4882
6,13,Turning & Milling Q.C.,2012-01-04 08:33:25.881515273+00:00,2012-01-04 11:07:05.840650788+00:00,50,ID4493
1,18,Final Inspection Q.C.,2012-01-03 08:00:00+00:00,2012-01-03 08:21:10.857691958+00:00,51,ID4287
4,12,Flat Grinding,2012-01-03 08:58:49.426867756+00:00,2012-01-03 10:13:49.426867756+00:00,52,ID4528
5,40,Turning,2012-01-03 09:27:17.640750008+00:00,2012-01-03 10:27:17.640750008+00:00,53,ID3718
2,9,Laser Marking,2012-01-03 10:36:57.933621171+00:00,2012-01-03 11:39:12.362581661+00:00,54,ID4355
0,18,Turning & Milling Q.C.,2012-01-03 13:59:34.830717284+00:00,2012-01-03 15:19:08.093692618+00:00,55,ID4287
7,14,Turning & Milling Q.C.,2012-01-03 20:15:53.228950189+00:00,2012-01-03 21:43:12.212440081+00:00,56,ID4618
9,11,Turning & Milling,2012-01-03 21:26:36.589997222+00:00,2012-01-04 11:52:53.939644654+00:00,57,ID3846
8,1,Turning & Milling,2012-01-04 01:13:57.616284754+00:00,2012-01-04 02:23:57.616284754+00:00,58,ID4445
6,12,Laser Marking,2012-01-04 11:07:05.840650788+00:00,2012-01-04 11:09:05.840650788+00:00,59,ID4528
5,40,Turning,2012-01-03 10:27:17.640750008+00:00,2012-01-03 11:27:17.640750008+00:00,60,ID3718
2,30,Lapping,2012-01-03 11:39:12.362581661+00:00,2012-01-03 12:37:54.936328966+00:00,61,ID0420
0,38,Turning & Milling,2012-01-03 15:19:08.093692618+00:00,2012-01-03 16:34:08.093692618+00:00,62,ID4140
7,31,Round Grinding,2012-01-03 21:43:12.212440081+00:00,2012-01-04 01:30:45.773505635+00:00,63,ID4109
10,7,Turning,2012-01-04 00:17:00+00:00,2012-01-04 01:24:31.521435037+00:00,64,ID4219
8,23,Turning & Milling,2012-01-04 02:23:57.616284754+00:00,2012-01-04 03:38:57.616284754+00:00,65,ID0937
6,12,Lapping,2012-01-04 11:09:05.840650788+00:00,2012-01-04 11:46:07.276904677+00:00,66,ID4528
4,23,Lapping,2012-01-03 10:13:49.426867756+00:00,2012-01-03 11:28:49.426867756+00:00,68,ID0937
5,40,Turning,2012-01-03 11:27:17.640750008+00:00,2012-01-03 12:27:17.640750008+00:00,69,ID3718
2,9,Laser Marking,2012-01-03 12:37:54.936328966+00:00,2012-01-03 13:31:54.160647001+00:00,70,ID4355
0,23,Turning & Milling,2012-01-03 16:34:08.093692618+00:00,2012-01-03 17:49:08.093692618+00:00,71,ID0937
10,24,Turning,2012-01-04 01:24:31.521435037+00:00,2012-01-04 05:54:31.521435037+00:00,72,ID4442
7,37,Round Grinding,2012-01-04 01:30:45.773505635+00:00,2012-01-04 03:24:45.773505635+00:00,73,ID3854
11,25,Turning & Milling,2012-01-04 03:35:44.470986222+00:00,2012-01-04 04:10:05.215844560+00:00,74,ID4132
8,18,Turning & Milling,2012-01-04 03:38:57.616284754+00:00,2012-01-04 04:53:57.616284754+00:00,75,ID4287
9,0,Turning & Milling Q.C.,2012-01-05 00:00:00+00:00,2012-01-05 00:07:23.806152582+00:00,77,ID4163
4,23,Lapping,2012-01-03 11:28:49.426867756+00:00,2012-01-03 12:43:49.426867756+00:00,78,ID0937
5,40,Turning,2012-01-03 12:27:17.640750008+00:00,2012-01-03 13:27:17.640750008+00:00,79,ID3718
2,30,Lapping,2012-01-03 13:31:54.160647001+00:00,2012-01-03 14:31:22.061779017+00:00,80,ID0420
0,23,Turning & Milling,2012-01-03 17:49:08.093692618+00:00,2012-01-03 19:04:08.093692618+00:00,81,ID0937
7,39,Round Grinding,2012-01-04 03:24:45.773505635+00:00,2012-01-04 04:27:16.752564372+00:00,82,ID4160
11,38,Turning & Milling,2012-01-04 04:10:05.215844560+00:00,2012-01-04 05:25:05.215844560+00:00,83,ID4140
8,23,Turning & Milling,2012-01-04 04:53:57.616284754+00:00,2012-01-04 06:08:57.616284754+00:00,84,ID0937
10,40,Turning,2012-01-04 05:54:31.521435037+00:00,2012-01-04 06:54:31.521435037+00:00,85,ID3718
12,1,Turning & Milling,2012-01-04 07:16:26.193058390+00:00,2012-01-04 08:26:26.193058390+00:00,86,ID4445
6,26,Round Grinding,2012-01-05 00:00:00+00:00,2012-01-05 01:00:35.067005161+00:00,87,ID4385
9,18,Turning Q.C.,2012-01-05 00:07:23.806152582+00:00,2012-01-05 02:05:02.014548497+00:00,88,ID4287
4,31,Round Grinding,2012-01-03 12:43:49.426867756+00:00,2012-01-03 15:25:01.643967091+00:00,89,ID4109
5,5,Turning,2012-01-03 13:27:17.640750008+00:00,2012-01-03 12:56:19.566479826+00:00,90,ID0997
2,9,Round Grinding,2012-01-03 14:31:22.061779017+00:00,2012-01-03 15:58:25.664215804+00:00,91,ID4355
0,5,Turning & Milling,2012-01-03 19:04:08.093692618+00:00,2012-01-03 18:52:19.643440112+00:00,92,ID0997
7,30,Round Grinding,2012-01-04 04:27:16.752564372+00:00,2012-01-04 09:41:00.525918944+00:00,93,ID0420
11,38,Turning & Milling,2012-01-04 05:25:05.215844560+00:00,2012-01-04 06:40:05.215844560+00:00,94,ID4140
8,23,Turning & Milling,2012-01-04 06:08:57.616284754+00:00,2012-01-04 07:23:57.616284754+00:00,95,ID0937
10,8,Turning,2012-01-04 06:54:31.521435037+00:00,2012-01-04 07:26:34.046638998+00:00,96,ID4641
12,14,Turning & Milling,2012-01-04 08:26:26.193058390+00:00,2012-01-04 08:38:48.698588871+00:00,97,ID4618
6,31,Round Grinding,2012-01-05 01:00:35.067005161+00:00,2012-01-05 03:58:10.121171538+00:00,99,ID4109
9,35,Turning & Milling,2012-01-05 02:05:02.014548497+00:00,2012-01-05 13:06:02.014548497+00:00,100,ID4162
5,13,Turning Q.C.,2012-01-03 12:56:19.566479826+00:00,2012-01-03 13:56:18.173548771+00:00,101,ID4493
4,13,Round Grinding,2012-01-03 15:25:01.643967091+00:00,2012-01-03 16:40:01.643967091+00:00,102,ID4493
2,9,Round Grinding,2012-01-03 15:58:25.664215804+00:00,2012-01-03 18:03:59.297682792+00:00,103,ID4355
0,13,Turning & Milling Q.C.,2012-01-03 18:52:19.643440112+00:00,2012-01-03 20:35:36.128278810+00:00,104,ID4493
11,38,Turning & Milling,2012-01-04 06:40:05.215844560+00:00,2012-01-04 07:55:05.215844560+00:00,105,ID4140
8,23,Turning & Milling,2012-01-04 07:23:57.616284754+00:00,2012-01-04 08:38:57.616284754+00:00,106,ID0937
10,13,Turning Q.C.,2012-01-04 07:26:34.046638998+00:00,2012-01-04 08:27:24.140470462+00:00,107,ID4493
12,2,Turning & Milling,2012-01-04 08:38:48.698588871+00:00,2012-01-05 04:28:01.412546293+00:00,108,ID4794
7,0,Final Inspection Q.C.,2012-01-04 09:41:00.525918944+00:00,2012-01-04 10:13:55.466392582+00:00,109,ID4163
6,13,Final Inspection Q.C.,2012-01-05 03:58:10.121171538+00:00,2012-01-05 04:05:35.462530673+00:00,111,ID4493
13,38,Turning & Milling,2012-01-05 07:00:00+00:00,2012-01-05 08:15:00+00:00,112,ID4140
9,1,Turning & Milling,2012-01-05 13:06:02.014548497+00:00,2012-01-05 14:16:02.014548497+00:00,113,ID4445
5,16,Turning & Milling,2012-01-03 13:56:18.173548771+00:00,2012-01-03 19:13:18.173548771+00:00,114,ID4872
4,37,Round Grinding,2012-01-03 16:40:01.643967091+00:00,2012-01-03 18:34:01.643967091+00:00,115,ID3854
2,9,Round Grinding,2012-01-03 18:03:59.297682792+00:00,2012-01-03 20:12:40.350126800+00:00,116,ID4355
0,5,Turning & Milling,2012-01-03 20:35:36.128278810+00:00,2012-01-03 18:38:04.470325111+00:00,117,ID0997
11,18,Turning & Milling,2012-01-04 07:55:05.215844560+00:00,2012-01-04 09:10:05.215844560+00:00,118,ID4287
10,4,Flat Grinding,2012-01-04 08:27:24.140470462+00:00,2012-01-04 08:47:20.146615265+00:00,119,ID4882
8,23,Turning & Milling Q.C.,2012-01-04 08:38:57.616284754+00:00,2012-01-04 09:53:57.616284754+00:00,120,ID0937
7,9,Round Grinding,2012-01-04 10:13:55.466392582+00:00,2012-01-04 11:42:09.186346940+00:00,121,ID4355
15,24,Turning,2012-01-04 15:48:17.604148401+00:00,2012-01-04 20:18:17.604148401+00:00,122,ID4442
12,18,Turning & Milling Q.C.,2012-01-05 04:28:01.412546293+00:00,2012-01-05 05:43:15.558945636+00:00,124,ID4287
14,16,Turning & Milling,2012-01-05 04:28:01.412546293+00:00,2012-01-05 09:45:01.412546293+00:00,125,ID4872
13,23,Turning & Milling,2012-01-05 08:15:00+00:00,2012-01-05 09:30:00+00:00,126,ID0937
9,14,Laser Marking,2012-01-05 14:16:02.014548497+00:00,2012-01-05 15:31:02.014548497+00:00,127,ID4618
4,37,Round Grinding,2012-01-03 18:34:01.643967091+00:00,2012-01-03 20:28:01.643967091+00:00,128,ID3854
0,7,Turning & Milling,2012-01-03 18:38:04.470325111+00:00,2012-01-03 19:30:51.823787130+00:00,129,ID4219
5,30,Lapping,2012-01-03 19:13:18.173548771+00:00,2012-01-03 20:07:34.454293853+00:00,130,ID0420
2,30,Round Grinding,2012-01-03 20:12:40.350126800+00:00,2012-01-03 23:10:26.609723729+00:00,131,ID0420
10,12,Laser Marking,2012-01-04 08:47:20.146615265+00:00,2012-01-04 08:49:20.146615265+00:00,132,ID4528
11,18,Turning & Milling,2012-01-04 09:10:05.215844560+00:00,2012-01-04 10:25:05.215844560+00:00,133,ID4287
8,38,Turning & Milling,2012-01-04 09:53:57.616284754+00:00,2012-01-04 11:08:57.616284754+00:00,134,ID4140
7,1,Laser Marking,2012-01-04 11:42:09.186346940+00:00,2012-01-04 11:56:30.908426072+00:00,135,ID4445
15,15,Turning,2012-01-04 20:18:17.604148401+00:00,2012-01-05 00:21:17.604148401+00:00,136,ID4167
16,27,Turning & Milling,2012-01-04 20:42:59.846615620+00:00,2012-01-05 04:25:55.871505639+00:00,137,ID4718
12,12,Laser Marking,2012-01-05 05:43:15.558945636+00:00,2012-01-05 05:45:15.558945636+00:00,138,ID4528
6,21,Packing,2012-01-05 07:00:00+00:00,2012-01-05 08:00:00+00:00,139,ID4491
13,18,Turning & Milling,2012-01-05 09:30:00+00:00,2012-01-05 10:45:00+00:00,140,ID4287
14,38,Turning & Milling,2012-01-05 09:45:01.412546293+00:00,2012-01-05 11:00:01.412546293+00:00,141,ID4140
9,30,Lapping,2012-01-05 15:31:02.014548497+00:00,2012-01-05 16:25:15.647159774+00:00,142,ID0420
0,0,Turning & Milling Q.C.,2012-01-03 19:30:51.823787130+00:00,2012-01-03 20:48:46.934156853+00:00,143,ID4163
5,22,Flat Grinding,2012-01-03 20:07:34.454293853+00:00,2012-01-04 00:37:34.454293853+00:00,144,ID3716
4,18,Final Inspection Q.C.,2012-01-03 20:28:01.643967091+00:00,2012-01-03 20:50:27.131807382+00:00,145,ID4287
2,37,Round Grinding,2012-01-03 23:10:26.609723729+00:00,2012-01-04 01:04:26.609723729+00:00,146,ID3854
11,0,Turning & Milling Q.C.,2012-01-04 10:25:05.215844560+00:00,2012-01-04 10:35:45.956289123+00:00,148,ID4163
15,40,Turning,2012-01-05 00:21:17.604148401+00:00,2012-01-05 01:21:17.604148401+00:00,151,ID3718
17,9,Lapping,2012-01-05 01:59:00+00:00,2012-01-05 03:14:00+00:00,152,ID4355
16,1,Turning & Milling,2012-01-05 04:25:55.871505639+00:00,2012-01-05 05:35:55.871505639+00:00,153,ID4445
12,18,Turning & Milling Q.C.,2012-01-05 05:45:15.558945636+00:00,2012-01-05 06:48:17.510881214+00:00,154,ID4287
6,0,Final Inspection Q.C.,2012-01-05 08:00:00+00:00,2012-01-05 08:30:03.711868523+00:00,155,ID4163
13,13,Turning & Milling Q.C.,2012-01-05 10:45:00+00:00,2012-01-05 13:08:04.730221903+00:00,156,ID4493
14,9,Grinding Rework,2012-01-05 11:00:01.412546293+00:00,2012-01-05 16:01:10.810830290+00:00,157,ID4355
9,37,Round Grinding,2012-01-05 16:25:15.647159774+00:00,2012-01-05 18:19:15.647159774+00:00,158,ID3854
0,0,Turning & Milling Q.C.,2012-01-03 20:48:46.934156853+00:00,2012-01-03 21:20:20.760848895+00:00,159,ID4163
5,10,Flat Grinding,2012-01-04 00:37:34.454293853+00:00,2012-01-04 02:24:46.698737396+00:00,161,ID0998
2,0,Round Grinding,2012-01-04 01:04:26.609723729+00:00,2012-01-04 02:50:17.079443238+00:00,162,ID4163
11,12,Laser Marking,2012-01-04 10:35:45.956289123+00:00,2012-01-04 10:37:45.956289123+00:00,163,ID4528
7,10,Lapping,2012-01-05 00:00:00+00:00,2012-01-05 00:52:43.521963489+00:00,164,ID0998
8,1,Turning & Milling,2012-01-05 01:00:00+00:00,2012-01-05 02:10:00+00:00,165,ID4445
15,24,Turning,2012-01-05 01:21:17.604148401+00:00,2012-01-05 05:51:17.604148401+00:00,166,ID4442
18,0,Round Grinding,2012-01-05 03:11:20.556890124+00:00,2012-01-05 04:06:55.330290307+00:00,167,ID4163
17,13,Final Inspection Q.C.,2012-01-05 03:14:00+00:00,2012-01-05 03:28:12.804672243+00:00,168,ID4493
16,1,Turning & Milling,2012-01-05 05:35:55.871505639+00:00,2012-01-05 06:45:55.871505639+00:00,169,ID4445
12,12,Lapping,2012-01-05 06:48:17.510881214+00:00,2012-01-05 07:49:31.128824261+00:00,170,ID4528
10,29,Packing,2012-01-05 07:00:00+00:00,2012-01-05 08:00:00+00:00,171,ID4291
14,13,Turning & Milling Q.C.,2012-01-05 16:01:10.810830290+00:00,2012-01-05 17:02:56.833694431+00:00,172,ID4493
9,39,Round Grinding,2012-01-05 18:19:15.647159774+00:00,2012-01-06 02:54:15.723294748+00:00,173,ID4160
0,5,Turning & Milling,2012-01-03 21:20:20.760848895+00:00,2012-01-03 22:53:41.641885951+00:00,174,ID0997
5,10,Laser Marking,2012-01-04 02:24:46.698737396+00:00,2012-01-04 02:42:30.682751139+00:00,175,ID0998
2,0,Final Inspection Q.C.,2012-01-04 02:50:17.079443238+00:00,2012-01-04 03:45:31.863575984+00:00,176,ID4163
4,21,Packing,2012-01-04 07:00:00+00:00,2012-01-04 08:00:00+00:00,177,ID4491
11,12,Lapping,2012-01-04 10:37:45.956289123+00:00,2012-01-04 10:51:48.826352888+00:00,178,ID4528
7,23,Round Grinding,2012-01-05 00:52:43.521963489+00:00,2012-01-05 02:07:43.521963489+00:00,179,ID0937
8,0,Turning & Milling Q.C.,2012-01-05 02:10:00+00:00,2012-01-05 02:30:27.136813106+00:00,180,ID4163
18,23,Round Grinding,2012-01-05 04:06:55.330290307+00:00,2012-01-05 05:21:55.330290307+00:00,182,ID0937
19,23,Turning & Milling,2012-01-05 05:26:46.489218971+00:00,2012-01-05 06:41:46.489218971+00:00,183,ID0937
15,13,Turning Q.C.,2012-01-05 05:51:17.604148401+00:00,2012-01-05 06:51:22.248417247+00:00,184,ID4493
16,23,Turning & Milling Q.C.,2012-01-05 06:45:55.871505639+00:00,2012-01-05 08:00:55.871505639+00:00,185,ID0937
12,12,Round Grinding,2012-01-05 07:49:31.128824261+00:00,2012-01-05 08:22:57.511630389+00:00,186,ID4528
10,18,Final Inspection Q.C.,2012-01-05 08:00:00+00:00,2012-01-05 08:11:07.939312403+00:00,187,ID4287
13,23,Turning & Milling,2012-01-05 13:08:04.730221903+00:00,2012-01-05 14:23:04.730221903+00:00,188,ID0937
14,10,Laser Marking,2012-01-05 17:02:56.833694431+00:00,2012-01-05 18:15:36.062743579+00:00,189,ID0998
9,31,Round Grinding,2012-01-06 02:54:15.723294748+00:00,2012-01-06 07:16:46.438969980+00:00,190,ID4109
0,0,Turning & Milling Q.C.,2012-01-03 22:53:41.641885951+00:00,2012-01-04 00:10:52.096142797+00:00,191,ID4163
5,22,Flat Grinding,2012-01-04 02:42:30.682751139+00:00,2012-01-04 07:12:30.682751139+00:00,192,ID3716
2,0,Final Inspection Q.C.,2012-01-04 03:45:31.863575984+00:00,2012-01-04 05:11:01.441449458+00:00,193,ID4163
4,0,Final Inspection Q.C.,2012-01-04 08:00:00+00:00,2012-01-04 08:15:04.665806304+00:00,194,ID4163
11,16,Round Grinding,2012-01-04 10:51:48.826352888+00:00,2012-01-04 11:29:06.095583503+00:00,195,ID4872
7,12,Round Grinding,2012-01-05 02:07:43.521963489+00:00,2012-01-05 04:57:26.277426464+00:00,196,ID4528
8,4,Laser Marking,2012-01-05 02:30:27.136813106+00:00,2012-01-05 03:25:50.332442341+00:00,197,ID4882
18,9,Round Grinding,2012-01-05 05:21:55.330290307+00:00,2012-01-05 06:28:06.577942081+00:00,198,ID4355
15,22,Flat Grinding,2012-01-05 06:51:22.248417247+00:00,2012-01-05 11:21:22.248417247+00:00,200,ID3716
17,13,Turning Q.C.,2012-01-05 07:00:00+00:00,2012-01-05 08:00:44.699484161+00:00,201,ID4493
16,13,Turning & Milling Q.C.,2012-01-05 08:00:55.871505639+00:00,2012-01-05 09:14:53.082031330+00:00,202,ID4493
13,0,Turning & Milling Q.C.,2012-01-05 14:23:04.730221903+00:00,2012-01-05 17:12:08.861835917+00:00,203,ID4163
20,25,Turning & Milling,2012-01-05 17:24:13.568264924+00:00,2012-01-06 03:30:41.292123637+00:00,204,ID4132
14,16,Lapping,2012-01-05 18:15:36.062743579+00:00,2012-01-05 19:03:57.187771803+00:00,205,ID4872
9,4,Lapping,2012-01-06 07:16:46.438969980+00:00,2012-01-06 08:11:18.467268724+00:00,206,ID4882
0,18,Turning & Milling,2012-01-04 00:10:52.096142797+00:00,2012-01-04 01:25:52.096142797+00:00,207,ID4287
2,18,Final Inspection Q.C.,2012-01-04 05:11:01.441449458+00:00,2012-01-04 06:58:11.434497363+00:00,208,ID4287
5,12,Flat Grinding,2012-01-04 07:12:30.682751139+00:00,2012-01-04 08:27:30.682751139+00:00,209,ID4528
8,18,Round Grinding,2012-01-05 03:25:50.332442341+00:00,2012-01-05 03:26:04.542826256+00:00,210,ID4287
7,0,Final Inspection Q.C.,2012-01-05 04:57:26.277426464+00:00,2012-01-05 05:39:50.129878328+00:00,211,ID4163
18,30,Round Grinding,2012-01-05 06:28:06.577942081+00:00,2012-01-05 07:51:45.901731258+00:00,212,ID0420
17,9,Lapping,2012-01-05 08:00:44.699484161+00:00,2012-01-05 09:15:44.699484161+00:00,213,ID4355
16,5,Turning & Milling,2012-01-05 09:14:53.082031330+00:00,2012-01-05 09:10:22.022958691+00:00,215,ID0997
15,12,Lapping,2012-01-05 11:21:22.248417247+00:00,2012-01-05 11:42:16.006076039+00:00,216,ID4528
13,1,Laser Marking,2012-01-05 17:12:08.861835917+00:00,2012-01-05 17:56:14.956685824+00:00,217,ID4445
14,18,Round Grinding,2012-01-05 19:03:57.187771803+00:00,2012-01-05 23:01:49.823316305+00:00,218,ID4287
19,38,Turning & Milling,2012-01-06 01:00:00+00:00,2012-01-06 02:15:00+00:00,219,ID4140
20,23,Turning & Milling,2012-01-06 03:30:41.292123637+00:00,2012-01-06 04:45:41.292123637+00:00,220,ID0937
21,28,Rework Milling,2012-01-06 04:04:00+00:00,2012-01-06 05:31:04.253041616+00:00,221,ID3641
0,18,Turning & Milling,2012-01-04 01:25:52.096142797+00:00,2012-01-04 02:40:52.096142797+00:00,223,ID4287
2,0,Final Inspection Q.C.,2012-01-04 06:58:11.434497363+00:00,2012-01-04 07:18:19.382652916+00:00,224,ID4163
8,9,Round Grinding,2012-01-05 03:26:04.542826256+00:00,2012-01-05 03:52:51.806666122+00:00,227,ID4355
7,0,Round Grinding,2012-01-05 05:39:50.129878328+00:00,2012-01-05 06:49:57.369804353+00:00,228,ID4163
18,30,Round Grinding,2012-01-05 07:51:45.901731258+00:00,2012-01-05 12:39:11.796381768+00:00,229,ID0420
16,1,Turning & Milling,2012-01-05 09:10:22.022958691+00:00,2012-01-05 10:20:22.022958691+00:00,230,ID4445
17,9,Laser Marking,2012-01-05 09:15:44.699484161+00:00,2012-01-05 10:29:58.709997219+00:00,231,ID4355
15,18,Final Inspection Q.C.,2012-01-05 11:42:16.006076039+00:00,2012-01-05 14:37:37.044218687+00:00,232,ID4287
13,1,Lapping,2012-01-05 17:56:14.956685824+00:00,2012-01-05 21:30:14.956685824+00:00,233,ID4445
14,26,Round Grinding,2012-01-05 23:01:49.823316305+00:00,2012-01-06 02:29:15.782436493+00:00,234,ID4385
12,0,Final Inspection Q.C.,2012-01-06 01:00:00+00:00,2012-01-06 02:09:09.269176063+00:00,235,ID4163
19,18,Turning & Milling,2012-01-06 02:15:00+00:00,2012-01-06 03:30:00+00:00,236,ID4287
22,13,Round Grinding,2012-01-06 04:37:14.679667160+00:00,2012-01-06 05:52:14.679667160+00:00,237,ID4493
20,1,Turning & Milling,2012-01-06 04:45:41.292123637+00:00,2012-01-06 05:55:41.292123637+00:00,238,ID4445
21,0,Turning & Milling Q.C.,2012-01-06 05:31:04.253041616+00:00,2012-01-06 06:10:55.944603410+00:00,239,ID4163
0,38,Turning & Milling,2012-01-04 02:40:52.096142797+00:00,2012-01-04 03:55:52.096142797+00:00,241,ID4140
5,0,Final Inspection Q.C.,2012-01-04 08:38:48.698588871+00:00,2012-01-04 09:13:37.247161480+00:00,243,ID4163
11,12,Round Grinding,2012-01-05 00:00:00+00:00,2012-01-05 01:01:49.262791588+00:00,244,ID4528
8,37,Round Grinding,2012-01-05 03:52:51.806666122+00:00,2012-01-05 05:46:51.806666122+00:00,245,ID3854
7,37,Round Grinding,2012-01-05 06:49:57.369804353+00:00,2012-01-05 08:43:57.369804353+00:00,246,ID3854
16,5,Turning & Milling,2012-01-05 10:20:22.022958691+00:00,2012-01-05 09:44:39.456945140+00:00,247,ID0997
18,0,Round Grinding,2012-01-05 12:39:11.796381768+00:00,2012-01-05 13:58:27.277807247+00:00,249,ID4163
